year,date,home,away,home_goal,away_goal,home_raw,away_raw,source_url
2021,2021-09-22,サンフレッチェ広島,セレッソ大阪,0,1,サンフレッチェ広島,セレッソ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-22,鹿島アントラーズ,川崎フロンターレ,1,2,鹿島アントラーズ,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-22,ＦＣ東京,名古屋グランパス,1,1,ＦＣ東京,名古屋グランパス,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-24,清水エスパルス,ヴィッセル神戸,0,2,清水エスパルス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-25,アビスパ福岡,サガン鳥栖,3,0,アビスパ福岡,サガン鳥栖,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-25,ベガルタ仙台,徳島ヴォルティス,0,1,ベガルタ仙台,徳島ヴォルティス,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-25,横浜ＦＣ,横浜Ｆ・マリノス,2,2,横浜ＦＣ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-25,ＦＣ東京,浦和レッズ,1,2,ＦＣ東京,浦和レッズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-26,ガンバ大阪,柏レイソル,2,1,ガンバ大阪,柏レイソル,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-26,セレッソ大阪,鹿島アントラーズ,1,2,セレッソ大阪,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-26,北海道コンサドーレ札幌,サンフレッチェ広島,0,2,北海道コンサドーレ札幌,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-26,名古屋グランパス,大分トリニータ,1,0,名古屋グランパス,大分トリニータ,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-26,川崎フロンターレ,湘南ベルマーレ,2,1,川崎フロンターレ,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-09-29,川崎フロンターレ,ヴィッセル神戸,3,1,川崎フロンターレ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-01,湘南ベルマーレ,横浜Ｆ・マリノス,0,1,湘南ベルマーレ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,アビスパ福岡,清水エスパルス,1,2,アビスパ福岡,清水エスパルス,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,ガンバ大阪,北海道コンサドーレ札幌,1,5,ガンバ大阪,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,ヴィッセル神戸,浦和レッズ,5,1,ヴィッセル神戸,浦和レッズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,川崎フロンターレ,ＦＣ東京,1,0,川崎フロンターレ,ＦＣ東京,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,柏レイソル,ベガルタ仙台,1,1,柏レイソル,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-02,鹿島アントラーズ,横浜ＦＣ,1,2,鹿島アントラーズ,横浜ＦＣ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-03,サンフレッチェ広島,名古屋グランパス,1,0,サンフレッチェ広島,名古屋グランパス,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-03,大分トリニータ,セレッソ大阪,1,0,大分トリニータ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-03,徳島ヴォルティス,サガン鳥栖,3,0,徳島ヴォルティス,サガン鳥栖,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,サガン鳥栖,湘南ベルマーレ,1,1,サガン鳥栖,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,ヴィッセル神戸,アビスパ福岡,1,0,ヴィッセル神戸,アビスパ福岡,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,横浜Ｆ・マリノス,北海道コンサドーレ札幌,2,1,横浜Ｆ・マリノス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,横浜ＦＣ,徳島ヴォルティス,5,3,横浜ＦＣ,徳島ヴォルティス,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,浦和レッズ,ガンバ大阪,1,1,浦和レッズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-16,清水エスパルス,柏レイソル,0,1,清水エスパルス,柏レイソル,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-17,大分トリニータ,ベガルタ仙台,2,0,大分トリニータ,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-22,浦和レッズ,柏レイソル,5,1,浦和レッズ,柏レイソル,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-23,ガンバ大阪,サガン鳥栖,1,0,ガンバ大阪,サガン鳥栖,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-23,ベガルタ仙台,サンフレッチェ広島,2,0,ベガルタ仙台,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-23,徳島ヴォルティス,大分トリニータ,1,1,徳島ヴォルティス,大分トリニータ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-23,湘南ベルマーレ,横浜ＦＣ,2,1,湘南ベルマーレ,横浜ＦＣ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-23,ＦＣ東京,鹿島アントラーズ,1,2,ＦＣ東京,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-24,セレッソ大阪,横浜Ｆ・マリノス,2,1,セレッソ大阪,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-24,北海道コンサドーレ札幌,アビスパ福岡,0,0,北海道コンサドーレ札幌,アビスパ福岡,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-24,名古屋グランパス,ヴィッセル神戸,2,2,名古屋グランパス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2021
2021,2021-10-24,川崎フロンターレ,清水エスパルス,1,0,川崎フロンターレ,清水エスパルス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,アビスパ福岡,大分トリニータ,1,0,アビスパ福岡,大分トリニータ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,サンフレッチェ広島,鹿島アントラーズ,1,4,サンフレッチェ広島,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,ヴィッセル神戸,ベガルタ仙台,4,2,ヴィッセル神戸,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,北海道コンサドーレ札幌,湘南ベルマーレ,1,1,北海道コンサドーレ札幌,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,名古屋グランパス,柏レイソル,2,0,名古屋グランパス,柏レイソル,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,川崎フロンターレ,浦和レッズ,1,1,川崎フロンターレ,浦和レッズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,徳島ヴォルティス,セレッソ大阪,0,1,徳島ヴォルティス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,横浜Ｆ・マリノス,ガンバ大阪,0,1,横浜Ｆ・マリノス,ガンバ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,横浜ＦＣ,サガン鳥栖,0,0,横浜ＦＣ,サガン鳥栖,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-03,ＦＣ東京,清水エスパルス,4,0,ＦＣ東京,清水エスパルス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-06,ヴィッセル神戸,徳島ヴォルティス,1,0,ヴィッセル神戸,徳島ヴォルティス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-06,横浜Ｆ・マリノス,ＦＣ東京,8,0,横浜Ｆ・マリノス,ＦＣ東京,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-06,清水エスパルス,北海道コンサドーレ札幌,2,2,清水エスパルス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,アビスパ福岡,横浜ＦＣ,1,1,アビスパ福岡,横浜ＦＣ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,サガン鳥栖,川崎フロンターレ,3,1,サガン鳥栖,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,ベガルタ仙台,名古屋グランパス,1,1,ベガルタ仙台,名古屋グランパス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,大分トリニータ,ガンバ大阪,2,3,大分トリニータ,ガンバ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,柏レイソル,セレッソ大阪,1,0,柏レイソル,セレッソ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,湘南ベルマーレ,サンフレッチェ広島,0,0,湘南ベルマーレ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-07,鹿島アントラーズ,浦和レッズ,1,0,鹿島アントラーズ,浦和レッズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,ガンバ大阪,名古屋グランパス,1,3,ガンバ大阪,名古屋グランパス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,サガン鳥栖,北海道コンサドーレ札幌,1,0,サガン鳥栖,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,セレッソ大阪,川崎フロンターレ,1,4,セレッソ大阪,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,ベガルタ仙台,湘南ベルマーレ,0,2,ベガルタ仙台,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,柏レイソル,アビスパ福岡,0,0,柏レイソル,アビスパ福岡,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,横浜ＦＣ,ヴィッセル神戸,0,2,横浜ＦＣ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,浦和レッズ,横浜Ｆ・マリノス,2,1,浦和レッズ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,清水エスパルス,サンフレッチェ広島,1,0,清水エスパルス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,鹿島アントラーズ,大分トリニータ,0,0,鹿島アントラーズ,大分トリニータ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-20,ＦＣ東京,徳島ヴォルティス,0,2,ＦＣ東京,徳島ヴォルティス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,アビスパ福岡,ベガルタ仙台,2,2,アビスパ福岡,ベガルタ仙台,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,サンフレッチェ広島,ＦＣ東京,1,2,サンフレッチェ広島,ＦＣ東京,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,セレッソ大阪,名古屋グランパス,2,1,セレッソ大阪,名古屋グランパス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,ヴィッセル神戸,横浜Ｆ・マリノス,0,2,ヴィッセル神戸,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,北海道コンサドーレ札幌,柏レイソル,3,1,北海道コンサドーレ札幌,柏レイソル,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,大分トリニータ,横浜ＦＣ,2,0,大分トリニータ,横浜ＦＣ,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,川崎フロンターレ,ガンバ大阪,4,1,川崎フロンターレ,ガンバ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,浦和レッズ,清水エスパルス,0,1,浦和レッズ,清水エスパルス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,湘南ベルマーレ,徳島ヴォルティス,0,1,湘南ベルマーレ,徳島ヴォルティス,https://soccer-db.net/competition/results/1001/2021
2021,2021-11-27,鹿島アントラーズ,サガン鳥栖,1,0,鹿島アントラーズ,サガン鳥栖,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,ガンバ大阪,湘南ベルマーレ,0,0,ガンバ大阪,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,サガン鳥栖,ヴィッセル神戸,0,2,サガン鳥栖,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,ベガルタ仙台,鹿島アントラーズ,0,1,ベガルタ仙台,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,名古屋グランパス,浦和レッズ,0,0,名古屋グランパス,浦和レッズ,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,徳島ヴォルティス,サンフレッチェ広島,2,4,徳島ヴォルティス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,柏レイソル,大分トリニータ,2,3,柏レイソル,大分トリニータ,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,横浜Ｆ・マリノス,川崎フロンターレ,1,1,横浜Ｆ・マリノス,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,横浜ＦＣ,北海道コンサドーレ札幌,0,1,横浜ＦＣ,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,清水エスパルス,セレッソ大阪,2,1,清水エスパルス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2021
2021,2021-12-04,ＦＣ東京,アビスパ福岡,0,0,ＦＣ東京,アビスパ福岡,https://soccer-db.net/competition/results/1001/2021
2022,2022-02-18,川崎フロンターレ,ＦＣ東京,1,0,川崎フロンターレ,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,アビスパ福岡,ジュビロ磐田,1,1,アビスパ福岡,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,ガンバ大阪,鹿島アントラーズ,1,3,ガンバ大阪,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,サンフレッチェ広島,サガン鳥栖,0,0,サンフレッチェ広島,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,京都サンガF.C.,浦和レッズ,1,0,京都サンガF.C.,浦和レッズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,名古屋グランパス,ヴィッセル神戸,2,0,名古屋グランパス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,横浜Ｆ・マリノス,セレッソ大阪,2,2,横浜Ｆ・マリノス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,清水エスパルス,北海道コンサドーレ札幌,1,1,清水エスパルス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-19,湘南ベルマーレ,柏レイソル,0,2,湘南ベルマーレ,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-23,横浜Ｆ・マリノス,川崎フロンターレ,4,2,横浜Ｆ・マリノス,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-23,浦和レッズ,ヴィッセル神戸,2,2,浦和レッズ,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,サガン鳥栖,湘南ベルマーレ,1,1,サガン鳥栖,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,ジュビロ磐田,清水エスパルス,1,2,ジュビロ磐田,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,セレッソ大阪,京都サンガF.C.,1,1,セレッソ大阪,京都サンガF.C.,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,ヴィッセル神戸,アビスパ福岡,0,0,ヴィッセル神戸,アビスパ福岡,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,北海道コンサドーレ札幌,サンフレッチェ広島,1,1,北海道コンサドーレ札幌,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,浦和レッズ,ガンバ大阪,0,1,浦和レッズ,ガンバ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-26,鹿島アントラーズ,川崎フロンターレ,0,2,鹿島アントラーズ,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-02-27,柏レイソル,横浜Ｆ・マリノス,3,1,柏レイソル,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-02,川崎フロンターレ,浦和レッズ,2,1,川崎フロンターレ,浦和レッズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-02,横浜Ｆ・マリノス,ヴィッセル神戸,2,0,横浜Ｆ・マリノス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-05,京都サンガF.C.,ジュビロ磐田,1,4,京都サンガF.C.,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,アビスパ福岡,北海道コンサドーレ札幌,0,0,アビスパ福岡,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,ガンバ大阪,川崎フロンターレ,2,2,ガンバ大阪,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,サンフレッチェ広島,ヴィッセル神戸,1,1,サンフレッチェ広島,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,セレッソ大阪,ＦＣ東京,0,1,セレッソ大阪,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,名古屋グランパス,サガン鳥栖,1,1,名古屋グランパス,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,横浜Ｆ・マリノス,清水エスパルス,2,0,横浜Ｆ・マリノス,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,浦和レッズ,湘南ベルマーレ,2,0,浦和レッズ,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-06,鹿島アントラーズ,柏レイソル,1,0,鹿島アントラーズ,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-11,ヴィッセル神戸,鹿島アントラーズ,0,2,ヴィッセル神戸,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,ジュビロ磐田,ガンバ大阪,1,1,ジュビロ磐田,ガンバ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,北海道コンサドーレ札幌,横浜Ｆ・マリノス,1,1,北海道コンサドーレ札幌,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,川崎フロンターレ,名古屋グランパス,1,0,川崎フロンターレ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,柏レイソル,アビスパ福岡,1,0,柏レイソル,アビスパ福岡,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,清水エスパルス,セレッソ大阪,1,3,清水エスパルス,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,湘南ベルマーレ,京都サンガF.C.,1,1,湘南ベルマーレ,京都サンガF.C.,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-12,ＦＣ東京,サンフレッチェ広島,2,1,ＦＣ東京,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-13,サガン鳥栖,浦和レッズ,1,0,サガン鳥栖,浦和レッズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-18,横浜Ｆ・マリノス,サガン鳥栖,0,0,横浜Ｆ・マリノス,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,ガンバ大阪,アビスパ福岡,2,3,ガンバ大阪,アビスパ福岡,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,サンフレッチェ広島,川崎フロンターレ,0,2,サンフレッチェ広島,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,セレッソ大阪,北海道コンサドーレ札幌,2,2,セレッソ大阪,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,京都サンガF.C.,ＦＣ東京,0,1,京都サンガF.C.,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,浦和レッズ,ジュビロ磐田,4,1,浦和レッズ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,清水エスパルス,ヴィッセル神戸,0,0,清水エスパルス,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-19,鹿島アントラーズ,湘南ベルマーレ,2,1,鹿島アントラーズ,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-03-20,名古屋グランパス,柏レイソル,1,1,名古屋グランパス,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-01,アビスパ福岡,サガン鳥栖,0,0,アビスパ福岡,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,ガンバ大阪,名古屋グランパス,3,1,ガンバ大阪,名古屋グランパス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,ヴィッセル神戸,京都サンガF.C.,1,3,ヴィッセル神戸,京都サンガF.C.,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,北海道コンサドーレ札幌,浦和レッズ,1,1,北海道コンサドーレ札幌,浦和レッズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,川崎フロンターレ,セレッソ大阪,1,4,川崎フロンターレ,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,柏レイソル,ジュビロ磐田,2,0,柏レイソル,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,横浜Ｆ・マリノス,ＦＣ東京,2,1,横浜Ｆ・マリノス,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,湘南ベルマーレ,サンフレッチェ広島,0,1,湘南ベルマーレ,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-02,鹿島アントラーズ,清水エスパルス,2,1,鹿島アントラーズ,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-05,セレッソ大阪,柏レイソル,0,1,セレッソ大阪,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,アビスパ福岡,鹿島アントラーズ,0,1,アビスパ福岡,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,サガン鳥栖,北海道コンサドーレ札幌,5,0,サガン鳥栖,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,サンフレッチェ広島,横浜Ｆ・マリノス,2,0,サンフレッチェ広島,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,ジュビロ磐田,川崎フロンターレ,1,1,ジュビロ磐田,川崎フロンターレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,京都サンガF.C.,ガンバ大阪,1,1,京都サンガF.C.,ガンバ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,名古屋グランパス,湘南ベルマーレ,2,1,名古屋グランパス,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,浦和レッズ,清水エスパルス,1,1,浦和レッズ,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-06,ＦＣ東京,ヴィッセル神戸,3,1,ＦＣ東京,ヴィッセル神戸,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-09,川崎フロンターレ,柏レイソル,1,0,川崎フロンターレ,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,サンフレッチェ広島,アビスパ福岡,1,0,サンフレッチェ広島,アビスパ福岡,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,ヴィッセル神戸,セレッソ大阪,0,1,ヴィッセル神戸,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,京都サンガF.C.,サガン鳥栖,3,1,京都サンガF.C.,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,名古屋グランパス,北海道コンサドーレ札幌,0,2,名古屋グランパス,北海道コンサドーレ札幌,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,清水エスパルス,ガンバ大阪,1,1,清水エスパルス,ガンバ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,湘南ベルマーレ,ジュビロ磐田,0,0,湘南ベルマーレ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,鹿島アントラーズ,横浜Ｆ・マリノス,0,3,鹿島アントラーズ,横浜Ｆ・マリノス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-10,ＦＣ東京,浦和レッズ,0,0,ＦＣ東京,浦和レッズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-16,北海道コンサドーレ札幌,ＦＣ東京,0,0,北海道コンサドーレ札幌,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,アビスパ福岡,セレッソ大阪,0,0,アビスパ福岡,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,ガンバ大阪,湘南ベルマーレ,0,1,ガンバ大阪,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,サガン鳥栖,清水エスパルス,0,0,サガン鳥栖,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,ジュビロ磐田,サンフレッチェ広島,2,2,ジュビロ磐田,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,柏レイソル,京都サンガF.C.,0,2,柏レイソル,京都サンガF.C.,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-17,鹿島アントラーズ,名古屋グランパス,0,0,鹿島アントラーズ,名古屋グランパス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-20,ＦＣ東京,名古屋グランパス,0,0,ＦＣ東京,名古屋グランパス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-28,ジュビロ磐田,名古屋グランパス,2,1,ジュビロ磐田,名古屋グランパス,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,セレッソ大阪,鹿島アントラーズ,0,3,セレッソ大阪,鹿島アントラーズ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,京都サンガF.C.,アビスパ福岡,0,1,京都サンガF.C.,アビスパ福岡,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,北海道コンサドーレ札幌,湘南ベルマーレ,1,0,北海道コンサドーレ札幌,湘南ベルマーレ,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,柏レイソル,サガン鳥栖,1,4,柏レイソル,サガン鳥栖,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,清水エスパルス,サンフレッチェ広島,2,2,清水エスパルス,サンフレッチェ広島,https://soccer-db.net/competition/results/1001/2022
2022,2022-04-29,ＦＣ東京,ガンバ大阪,2,0,ＦＣ東京,ガンバ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,アビスパ福岡,ＦＣ東京,5,1,アビスパ福岡,ＦＣ東京,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,サガン鳥栖,セレッソ大阪,1,1,サガン鳥栖,セレッソ大阪,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,サンフレッチェ広島,柏レイソル,1,2,サンフレッチェ広島,柏レイソル,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,名古屋グランパス,京都サンガF.C.,1,1,名古屋グランパス,京都サンガF.C.,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,湘南ベルマーレ,清水エスパルス,1,4,湘南ベルマーレ,清水エスパルス,https://soccer-db.net/competition/results/1001/2022
2022,2022-05-03,鹿島アントラーズ,ジュビロ磐田,3,1,鹿島アントラーズ,ジュビロ磐田,https://soccer-db.net/competition/results/1001/2022
