competition,season,date,team,opponent,is_home,manager,match_id,match_url
J1,2020,2020-11-08,仙台,鳥栖,True,木山 隆之,20201108001,https://soccer-db.net/result/20201108001
J1,2020,2020-11-14,仙台,G大阪,False,木山 隆之,20201114006,https://soccer-db.net/result/20201114006
J1,2020,2020-11-18,仙台,FC東京,True,木山 隆之,20201118003,https://soccer-db.net/result/20201118003
J1,2020,2020-11-21,仙台,鹿島,True,木山 隆之,20201121002,https://soccer-db.net/result/20201121002
J1,2020,2020-11-25,仙台,鳥栖,False,木山 隆之,20201125005,https://soccer-db.net/result/20201125005
J1,2020,2020-12-01,仙台,柏,True,木山 隆之,20201201001,https://soccer-db.net/result/20201201001
J1,2020,2020-12-06,仙台,大分,False,木山 隆之,20201206001,https://soccer-db.net/result/20201206001
J1,2020,2020-12-16,仙台,清水,False,木山 隆之,20201216004,https://soccer-db.net/result/20201216004
J1,2020,2020-12-19,仙台,湘南,True,木山 隆之,20201219001,https://soccer-db.net/result/20201219001
J1,2020,2020-02-22,名古屋,仙台,False,マッシモ フィッカデンティ,20200222001,https://soccer-db.net/result/20200222001
J1,2020,2020-07-04,名古屋,清水,False,マッシモ フィッカデンティ,20200704002,https://soccer-db.net/result/20200704002
J1,2020,2020-07-08,名古屋,G大阪,True,マッシモ フィッカデンティ,20200708009,https://soccer-db.net/result/20200708009
J1,2020,2020-07-12,名古屋,C大阪,False,マッシモ フィッカデンティ,20200712006,https://soccer-db.net/result/20200712006
J1,2020,2020-07-18,名古屋,鳥栖,True,マッシモ フィッカデンティ,20200718003,https://soccer-db.net/result/20200718003
J1,2020,2020-07-22,名古屋,大分,False,マッシモ フィッカデンティ,20200722009,https://soccer-db.net/result/20200722009
J1,2020,2020-08-01,名古屋,柏,True,マッシモ フィッカデンティ,20200801003,https://soccer-db.net/result/20200801003
J1,2020,2020-08-08,名古屋,浦和,True,マッシモ フィッカデンティ,20200808002,https://soccer-db.net/result/20200808002
J1,2020,2020-08-15,名古屋,FC東京,False,マッシモ フィッカデンティ,20200815007,https://soccer-db.net/result/20200815007
J1,2020,2020-08-19,名古屋,湘南,False,マッシモ フィッカデンティ,20200819003,https://soccer-db.net/result/20200819003
J1,2020,2020-08-23,名古屋,川崎F,True,マッシモ フィッカデンティ,20200823001,https://soccer-db.net/result/20200823001
J1,2020,2020-08-29,名古屋,札幌,False,マッシモ フィッカデンティ,20200829002,https://soccer-db.net/result/20200829002
J1,2020,2020-09-05,名古屋,鹿島,True,マッシモ フィッカデンティ,20200905006,https://soccer-db.net/result/20200905006
J1,2020,2020-09-09,名古屋,横浜FM,True,マッシモ フィッカデンティ,20200909006,https://soccer-db.net/result/20200909006
J1,2020,2020-09-13,名古屋,横浜FC,False,マッシモ フィッカデンティ,20200913005,https://soccer-db.net/result/20200913005
J1,2020,2020-09-19,名古屋,神戸,True,マッシモ フィッカデンティ,20200919012,https://soccer-db.net/result/20200919012
J1,2020,2020-09-23,名古屋,G大阪,False,マッシモ フィッカデンティ,20200923007,https://soccer-db.net/result/20200923007
J1,2020,2020-09-26,名古屋,清水,True,マッシモ フィッカデンティ,20200926002,https://soccer-db.net/result/20200926002
J1,2020,2020-09-30,名古屋,神戸,False,マッシモ フィッカデンティ,20200930002,https://soccer-db.net/result/20200930002
J1,2020,2020-10-04,名古屋,浦和,False,マッシモ フィッカデンティ,20201004001,https://soccer-db.net/result/20201004001
J1,2020,2020-10-10,名古屋,C大阪,True,マッシモ フィッカデンティ,20201010008,https://soccer-db.net/result/20201010008
J1,2020,2020-10-14,名古屋,札幌,True,マッシモ フィッカデンティ,20201014004,https://soccer-db.net/result/20201014004
J1,2020,2020-10-18,名古屋,川崎F,False,マッシモ フィッカデンティ,20201018003,https://soccer-db.net/result/20201018003
J1,2020,2020-10-21,名古屋,横浜FM,False,マッシモ フィッカデンティ,20201021003,https://soccer-db.net/result/20201021003
J1,2020,2020-10-24,名古屋,仙台,True,マッシモ フィッカデンティ,20201024004,https://soccer-db.net/result/20201024004
J1,2020,2020-10-31,名古屋,鹿島,False,マッシモ フィッカデンティ,20201031002,https://soccer-db.net/result/20201031002
J1,2020,2020-11-03,名古屋,鳥栖,False,マッシモ フィッカデンティ,20201103007,https://soccer-db.net/result/20201103007
J1,2020,2020-11-11,名古屋,広島,False,マッシモ フィッカデンティ,20201111001,https://soccer-db.net/result/20201111001
J1,2020,2020-11-15,名古屋,FC東京,True,マッシモ フィッカデンティ,20201115001,https://soccer-db.net/result/20201115001
J1,2020,2020-11-21,名古屋,湘南,True,マッシモ フィッカデンティ,20201121004,https://soccer-db.net/result/20201121004
J1,2020,2020-11-28,名古屋,大分,True,マッシモ フィッカデンティ,20201128001,https://soccer-db.net/result/20201128001
J1,2020,2020-12-05,名古屋,柏,False,マッシモ フィッカデンティ,20201205002,https://soccer-db.net/result/20201205002
J1,2020,2020-12-12,名古屋,横浜FC,True,マッシモ フィッカデンティ,20201212006,https://soccer-db.net/result/20201212006
J1,2020,2020-12-19,名古屋,広島,True,マッシモ フィッカデンティ,20201219007,https://soccer-db.net/result/20201219007
J1,2020,2020-02-22,大分,C大阪,False,片野坂 知宏,20200222004,https://soccer-db.net/result/20200222004
J1,2020,2020-07-04,大分,鳥栖,True,片野坂 知宏,20200704004,https://soccer-db.net/result/20200704004
J1,2020,2020-07-08,大分,広島,False,片野坂 知宏,20200708006,https://soccer-db.net/result/20200708006
J1,2020,2020-07-11,大分,神戸,True,片野坂 知宏,20200711012,https://soccer-db.net/result/20200711012
J1,2020,2020-07-18,大分,G大阪,False,片野坂 知宏,20200718006,https://soccer-db.net/result/20200718006
J1,2020,2020-07-22,大分,名古屋,True,片野坂 知宏,20200722009,https://soccer-db.net/result/20200722009
J1,2020,2020-07-26,大分,清水,False,片野坂 知宏,20200726003,https://soccer-db.net/result/20200726003
J1,2020,2020-08-01,大分,鹿島,True,片野坂 知宏,20200801008,https://soccer-db.net/result/20200801008
J1,2020,2020-08-08,大分,川崎F,False,片野坂 知宏,20200808004,https://soccer-db.net/result/20200808004
J1,2020,2020-08-15,大分,横浜FM,True,片野坂 知宏,20200815004,https://soccer-db.net/result/20200815004
J1,2020,2020-08-19,大分,札幌,False,片野坂 知宏,20200819007,https://soccer-db.net/result/20200819007
J1,2020,2020-08-23,大分,柏,True,片野坂 知宏,20200823007,https://soccer-db.net/result/20200823007
J1,2020,2020-08-29,大分,浦和,False,片野坂 知宏,20200829003,https://soccer-db.net/result/20200829003
J1,2020,2020-09-05,大分,FC東京,True,片野坂 知宏,20200905009,https://soccer-db.net/result/20200905009
J1,2020,2020-09-09,大分,湘南,True,片野坂 知宏,20200909009,https://soccer-db.net/result/20200909009
J1,2020,2020-09-13,大分,仙台,False,片野坂 知宏,20200913002,https://soccer-db.net/result/20200913002
J1,2020,2020-09-16,大分,FC東京,False,片野坂 知宏,20200916002,https://soccer-db.net/result/20200916002
J1,2020,2020-09-20,大分,横浜FC,True,片野坂 知宏,20200920003,https://soccer-db.net/result/20200920003
J1,2020,2020-09-23,大分,広島,True,片野坂 知宏,20200923009,https://soccer-db.net/result/20200923009
J1,2020,2020-09-27,大分,鹿島,False,片野坂 知宏,20200927002,https://soccer-db.net/result/20200927002
J1,2020,2020-10-03,大分,清水,True,片野坂 知宏,20201003006,https://soccer-db.net/result/20201003006
J1,2020,2020-10-10,大分,横浜FM,False,片野坂 知宏,20201010006,https://soccer-db.net/result/20201010006
J1,2020,2020-10-14,大分,神戸,False,片野坂 知宏,20201014007,https://soccer-db.net/result/20201014007
J1,2020,2020-10-18,大分,G大阪,True,片野坂 知宏,20201018008,https://soccer-db.net/result/20201018008
J1,2020,2020-10-31,大分,浦和,True,片野坂 知宏,20201031007,https://soccer-db.net/result/20201031007
J1,2020,2020-11-03,大分,横浜FC,False,片野坂 知宏,20201103003,https://soccer-db.net/result/20201103003
J1,2020,2020-11-21,大分,川崎F,True,片野坂 知宏,20201121006,https://soccer-db.net/result/20201121006
J1,2020,2020-11-25,大分,C大阪,True,片野坂 知宏,20201125006,https://soccer-db.net/result/20201125006
J1,2020,2020-11-28,大分,名古屋,False,片野坂 知宏,20201128001,https://soccer-db.net/result/20201128001
J1,2020,2020-12-06,大分,仙台,True,片野坂 知宏,20201206001,https://soccer-db.net/result/20201206001
J1,2020,2020-12-09,大分,柏,False,片野坂 知宏,20201209001,https://soccer-db.net/result/20201209001
J1,2020,2020-12-12,大分,札幌,True,片野坂 知宏,20201212003,https://soccer-db.net/result/20201212003
J1,2020,2020-12-16,大分,湘南,False,片野坂 知宏,20201216003,https://soccer-db.net/result/20201216003
J1,2020,2020-12-19,大分,鳥栖,False,片野坂 知宏,20201219009,https://soccer-db.net/result/20201219009
J1,2020,2020-02-22,川崎F,鳥栖,True,鬼木 達,20200222003,https://soccer-db.net/result/20200222003
J1,2020,2020-07-04,川崎F,鹿島,True,鬼木 達,20200704007,https://soccer-db.net/result/20200704007
J1,2020,2020-07-08,川崎F,FC東京,False,鬼木 達,20200708008,https://soccer-db.net/result/20200708008
J1,2020,2020-07-11,川崎F,柏,True,鬼木 達,20200711011,https://soccer-db.net/result/20200711011
J1,2020,2020-07-18,川崎F,横浜FC,False,鬼木 達,20200718009,https://soccer-db.net/result/20200718009
J1,2020,2020-07-22,川崎F,仙台,False,鬼木 達,20200722006,https://soccer-db.net/result/20200722006
J1,2020,2020-07-26,川崎F,湘南,True,鬼木 達,20200726006,https://soccer-db.net/result/20200726006
J1,2020,2020-08-01,川崎F,G大阪,False,鬼木 達,20200801007,https://soccer-db.net/result/20200801007
J1,2020,2020-08-08,川崎F,大分,True,鬼木 達,20200808004,https://soccer-db.net/result/20200808004
J1,2020,2020-08-15,川崎F,札幌,False,鬼木 達,20200815001,https://soccer-db.net/result/20200815001
J1,2020,2020-08-19,川崎F,C大阪,True,鬼木 達,20200819001,https://soccer-db.net/result/20200819001
J1,2020,2020-08-23,川崎F,名古屋,False,鬼木 達,20200823001,https://soccer-db.net/result/20200823001
J1,2020,2020-08-26,川崎F,神戸,False,鬼木 達,20200826001,https://soccer-db.net/result/20200826001
J1,2020,2020-08-29,川崎F,清水,True,鬼木 達,20200829005,https://soccer-db.net/result/20200829005
J1,2020,2020-09-05,川崎F,横浜FM,False,鬼木 達,20200905003,https://soccer-db.net/result/20200905003
J1,2020,2020-09-09,川崎F,神戸,True,鬼木 達,20200909005,https://soccer-db.net/result/20200909005
J1,2020,2020-09-13,川崎F,広島,True,鬼木 達,20200913003,https://soccer-db.net/result/20200913003
J1,2020,2020-09-20,川崎F,浦和,False,鬼木 達,20200920001,https://soccer-db.net/result/20200920001
J1,2020,2020-09-23,川崎F,横浜FC,True,鬼木 達,20200923004,https://soccer-db.net/result/20200923004
J1,2020,2020-09-27,川崎F,湘南,False,鬼木 達,20200927004,https://soccer-db.net/result/20200927004
J1,2020,2020-10-03,川崎F,C大阪,False,鬼木 達,20201003004,https://soccer-db.net/result/20201003004
J1,2020,2020-10-10,川崎F,仙台,True,鬼木 達,20201010005,https://soccer-db.net/result/20201010005
J1,2020,2020-10-14,川崎F,広島,False,鬼木 達,20201014008,https://soccer-db.net/result/20201014008
J1,2020,2020-10-18,川崎F,名古屋,True,鬼木 達,20201018003,https://soccer-db.net/result/20201018003
J1,2020,2020-10-31,川崎F,FC東京,True,鬼木 達,20201031004,https://soccer-db.net/result/20201031004
J1,2020,2020-11-03,川崎F,札幌,True,鬼木 達,20201103002,https://soccer-db.net/result/20201103002
J1,2020,2020-11-14,川崎F,鹿島,False,鬼木 達,20201114002,https://soccer-db.net/result/20201114002
J1,2020,2020-11-18,川崎F,横浜FM,True,鬼木 達,20201118001,https://soccer-db.net/result/20201118001
J1,2020,2020-11-21,川崎F,大分,False,鬼木 達,20201121006,https://soccer-db.net/result/20201121006
J1,2020,2020-11-25,川崎F,G大阪,True,鬼木 達,20201125002,https://soccer-db.net/result/20201125002
J1,2020,2020-12-05,川崎F,清水,False,鬼木 達,20201205004,https://soccer-db.net/result/20201205004
J1,2020,2020-12-12,川崎F,鳥栖,False,鬼木 達,20201212002,https://soccer-db.net/result/20201212002
J1,2020,2020-12-16,川崎F,浦和,True,鬼木 達,20201216001,https://soccer-db.net/result/20201216001
J1,2020,2020-12-19,川崎F,柏,False,鬼木 達,20201219004,https://soccer-db.net/result/20201219004
J1,2020,2020-02-23,広島,鹿島,True,城福 浩,20200223003,https://soccer-db.net/result/20200223003
J1,2020,2020-07-04,広島,神戸,False,城福 浩,20200704009,https://soccer-db.net/result/20200704009
J1,2020,2020-07-08,広島,大分,True,城福 浩,20200708006,https://soccer-db.net/result/20200708006
J1,2020,2020-07-12,広島,鳥栖,False,城福 浩,20200712003,https://soccer-db.net/result/20200712003
J1,2020,2020-07-18,広島,C大阪,True,城福 浩,20200718008,https://soccer-db.net/result/20200718008
J1,2020,2020-07-22,広島,G大阪,False,城福 浩,20200722003,https://soccer-db.net/result/20200722003
J1,2020,2020-08-01,広島,横浜FC,False,城福 浩,20200801002,https://soccer-db.net/result/20200801002
J1,2020,2020-08-09,広島,湘南,True,城福 浩,20200809001,https://soccer-db.net/result/20200809001
J1,2020,2020-08-15,広島,浦和,False,城福 浩,20200815005,https://soccer-db.net/result/20200815005
J1,2020,2020-08-19,広島,FC東京,True,城福 浩,20200819008,https://soccer-db.net/result/20200819008
J1,2020,2020-08-23,広島,横浜FM,False,城福 浩,20200823005,https://soccer-db.net/result/20200823005
J1,2020,2020-08-29,広島,仙台,True,城福 浩,20200829007,https://soccer-db.net/result/20200829007
J1,2020,2020-09-05,広島,札幌,False,城福 浩,20200905001,https://soccer-db.net/result/20200905001
J1,2020,2020-09-09,広島,清水,True,城福 浩,20200909008,https://soccer-db.net/result/20200909008
J1,2020,2020-09-13,広島,川崎F,False,城福 浩,20200913003,https://soccer-db.net/result/20200913003
J1,2020,2020-09-19,広島,柏,False,城福 浩,20200919010,https://soccer-db.net/result/20200919010
J1,2020,2020-09-23,広島,大分,False,城福 浩,20200923009,https://soccer-db.net/result/20200923009
J1,2020,2020-09-27,広島,G大阪,True,城福 浩,20200927005,https://soccer-db.net/result/20200927005
J1,2020,2020-10-03,広島,鳥栖,True,城福 浩,20201003005,https://soccer-db.net/result/20201003005
J1,2020,2020-10-10,広島,清水,False,城福 浩,20201010007,https://soccer-db.net/result/20201010007
J1,2020,2020-10-14,広島,川崎F,True,城福 浩,20201014008,https://soccer-db.net/result/20201014008
J1,2020,2020-10-18,広島,神戸,True,沢田 謙太郎,20201018007,https://soccer-db.net/result/20201018007
J1,2020,2020-10-24,広島,鹿島,False,城福 浩,20201024002,https://soccer-db.net/result/20201024002
J1,2020,2020-10-28,広島,横浜FM,True,城福 浩,20201028003,https://soccer-db.net/result/20201028003
J1,2020,2020-10-31,広島,仙台,False,城福 浩,20201031001,https://soccer-db.net/result/20201031001
J1,2020,2020-11-03,広島,浦和,True,城福 浩,20201103006,https://soccer-db.net/result/20201103006
J1,2020,2020-11-11,広島,名古屋,True,城福 浩,20201111001,https://soccer-db.net/result/20201111001
J1,2020,2020-11-14,広島,横浜FC,True,城福 浩,20201114003,https://soccer-db.net/result/20201114003
J1,2020,2020-11-21,広島,C大阪,False,城福 浩,20201121005,https://soccer-db.net/result/20201121005
J1,2020,2020-11-25,広島,湘南,False,城福 浩,20201125004,https://soccer-db.net/result/20201125004
J1,2020,2020-11-28,広島,札幌,True,城福 浩,20201128002,https://soccer-db.net/result/20201128002
J1,2020,2020-12-12,広島,FC東京,False,城福 浩,20201212001,https://soccer-db.net/result/20201212001
J1,2020,2020-12-16,広島,柏,True,城福 浩,20201216006,https://soccer-db.net/result/20201216006
J1,2020,2020-12-19,広島,名古屋,False,沢田 謙太郎,20201219007,https://soccer-db.net/result/20201219007
J1,2020,2020-02-22,札幌,柏,False,ミハイロ ペトロビッチ,20200222002,https://soccer-db.net/result/20200222002
J1,2020,2020-07-04,札幌,横浜FC,False,ミハイロ ペトロビッチ,20200704001,https://soccer-db.net/result/20200704001
J1,2020,2020-07-08,札幌,鹿島,False,ミハイロ ペトロビッチ,20200708004,https://soccer-db.net/result/20200708004
J1,2020,2020-07-12,札幌,湘南,False,ミハイロ ペトロビッチ,20200712005,https://soccer-db.net/result/20200712005
J1,2020,2020-07-18,札幌,仙台,False,ミハイロ ペトロビッチ,20200718001,https://soccer-db.net/result/20200718001
J1,2020,2020-07-22,札幌,FC東京,True,ミハイロ ペトロビッチ,20200722005,https://soccer-db.net/result/20200722005
J1,2020,2020-07-26,札幌,横浜FM,True,ミハイロ ペトロビッチ,20200726001,https://soccer-db.net/result/20200726001
J1,2020,2020-08-02,札幌,神戸,True,ミハイロ ペトロビッチ,20200802001,https://soccer-db.net/result/20200802001
J1,2020,2020-08-08,札幌,清水,False,ミハイロ ペトロビッチ,20200808001,https://soccer-db.net/result/20200808001
J1,2020,2020-08-15,札幌,川崎F,True,ミハイロ ペトロビッチ,20200815001,https://soccer-db.net/result/20200815001
J1,2020,2020-08-19,札幌,大分,True,ミハイロ ペトロビッチ,20200819007,https://soccer-db.net/result/20200819007
J1,2020,2020-08-26,札幌,横浜FM,False,ミハイロ ペトロビッチ,20200826003,https://soccer-db.net/result/20200826003
J1,2020,2020-08-29,札幌,名古屋,True,ミハイロ ペトロビッチ,20200829002,https://soccer-db.net/result/20200829002
J1,2020,2020-09-05,札幌,広島,True,ミハイロ ペトロビッチ,20200905001,https://soccer-db.net/result/20200905001
J1,2020,2020-09-09,札幌,C大阪,False,ミハイロ ペトロビッチ,20200909007,https://soccer-db.net/result/20200909007
J1,2020,2020-09-13,札幌,浦和,True,ミハイロ ペトロビッチ,20200913001,https://soccer-db.net/result/20200913001
J1,2020,2020-09-16,札幌,鳥栖,False,ミハイロ ペトロビッチ,20200916001,https://soccer-db.net/result/20200916001
J1,2020,2020-09-19,札幌,G大阪,True,ミハイロ ペトロビッチ,20200919009,https://soccer-db.net/result/20200919009
J1,2020,2020-09-23,札幌,柏,True,ミハイロ ペトロビッチ,20200923001,https://soccer-db.net/result/20200923001
J1,2020,2020-09-26,札幌,神戸,False,ミハイロ ペトロビッチ,20200926003,https://soccer-db.net/result/20200926003
J1,2020,2020-10-03,札幌,仙台,True,ミハイロ ペトロビッチ,20201003001,https://soccer-db.net/result/20201003001
J1,2020,2020-10-10,札幌,湘南,True,ミハイロ ペトロビッチ,20201010001,https://soccer-db.net/result/20201010001
J1,2020,2020-10-14,札幌,名古屋,False,ミハイロ ペトロビッチ,20201014004,https://soccer-db.net/result/20201014004
J1,2020,2020-10-18,札幌,鹿島,True,ミハイロ ペトロビッチ,20201018001,https://soccer-db.net/result/20201018001
J1,2020,2020-10-24,札幌,横浜FC,True,ミハイロ ペトロビッチ,20201024001,https://soccer-db.net/result/20201024001
J1,2020,2020-10-31,札幌,G大阪,False,ミハイロ ペトロビッチ,20201031006,https://soccer-db.net/result/20201031006
J1,2020,2020-11-03,札幌,川崎F,False,ミハイロ ペトロビッチ,20201103002,https://soccer-db.net/result/20201103002
J1,2020,2020-11-11,札幌,FC東京,False,ミハイロ ペトロビッチ,20201111004,https://soccer-db.net/result/20201111004
J1,2020,2020-11-14,札幌,鳥栖,True,ミハイロ ペトロビッチ,20201114001,https://soccer-db.net/result/20201114001
J1,2020,2020-11-21,札幌,清水,True,ミハイロ ペトロビッチ,20201121001,https://soccer-db.net/result/20201121001
J1,2020,2020-11-28,札幌,広島,False,ミハイロ ペトロビッチ,20201128002,https://soccer-db.net/result/20201128002
J1,2020,2020-12-05,札幌,C大阪,True,ミハイロ ペトロビッチ,20201205001,https://soccer-db.net/result/20201205001
J1,2020,2020-12-12,札幌,大分,False,ミハイロ ペトロビッチ,20201212003,https://soccer-db.net/result/20201212003
J1,2020,2020-12-19,札幌,浦和,False,ミハイロ ペトロビッチ,20201219003,https://soccer-db.net/result/20201219003
J1,2020,2020-02-22,柏,札幌,True,ネルシーニョ,20200222002,https://soccer-db.net/result/20200222002
J1,2020,2020-07-04,柏,FC東京,True,ネルシーニョ,20200704006,https://soccer-db.net/result/20200704006
J1,2020,2020-07-08,柏,横浜FC,True,ネルシーニョ,20200708003,https://soccer-db.net/result/20200708003
J1,2020,2020-07-11,柏,川崎F,False,ネルシーニョ,20200711011,https://soccer-db.net/result/20200711011
J1,2020,2020-07-18,柏,湘南,True,ネルシーニョ,20200718004,https://soccer-db.net/result/20200718004
J1,2020,2020-07-22,柏,浦和,False,ネルシーニョ,20200722007,https://soccer-db.net/result/20200722007
J1,2020,2020-07-26,柏,仙台,True,ネルシーニョ,20200726005,https://soccer-db.net/result/20200726005
J1,2020,2020-08-01,柏,名古屋,False,ネルシーニョ,20200801003,https://soccer-db.net/result/20200801003
J1,2020,2020-08-08,柏,横浜FM,False,ネルシーニョ,20200808005,https://soccer-db.net/result/20200808005
J1,2020,2020-08-15,柏,C大阪,True,ネルシーニョ,20200815006,https://soccer-db.net/result/20200815006
J1,2020,2020-08-19,柏,神戸,False,ネルシーニョ,20200819006,https://soccer-db.net/result/20200819006
J1,2020,2020-08-23,柏,大分,False,ネルシーニョ,20200823007,https://soccer-db.net/result/20200823007
J1,2020,2020-08-29,柏,鹿島,True,ネルシーニョ,20200829004,https://soccer-db.net/result/20200829004
J1,2020,2020-09-05,柏,清水,False,ネルシーニョ,20200905005,https://soccer-db.net/result/20200905005
J1,2020,2020-09-09,柏,G大阪,True,ネルシーニョ,20200909003,https://soccer-db.net/result/20200909003
J1,2020,2020-09-13,柏,鳥栖,False,ネルシーニョ,20200913007,https://soccer-db.net/result/20200913007
J1,2020,2020-09-19,柏,広島,True,ネルシーニョ,20200919010,https://soccer-db.net/result/20200919010
J1,2020,2020-09-23,柏,札幌,False,ネルシーニョ,20200923001,https://soccer-db.net/result/20200923001
J1,2020,2020-09-27,柏,横浜FM,True,ネルシーニョ,20200927003,https://soccer-db.net/result/20200927003
J1,2020,2020-10-03,柏,横浜FC,False,ネルシーニョ,20201003002,https://soccer-db.net/result/20201003002
J1,2020,2020-10-10,柏,神戸,True,ネルシーニョ,20201010003,https://soccer-db.net/result/20201010003
J1,2020,2020-10-14,柏,浦和,True,ネルシーニョ,20201014002,https://soccer-db.net/result/20201014002
J1,2020,2020-10-18,柏,湘南,False,ネルシーニョ,20201018005,https://soccer-db.net/result/20201018005
J1,2020,2020-10-24,柏,G大阪,False,ネルシーニョ,20201024005,https://soccer-db.net/result/20201024005
J1,2020,2020-10-28,柏,FC東京,False,ネルシーニョ,20201028001,https://soccer-db.net/result/20201028001
J1,2020,2020-10-31,柏,清水,True,ネルシーニョ,20201031003,https://soccer-db.net/result/20201031003
J1,2020,2020-11-21,柏,鳥栖,True,ネルシーニョ,20201121003,https://soccer-db.net/result/20201121003
J1,2020,2020-11-25,柏,鹿島,False,ネルシーニョ,20201125001,https://soccer-db.net/result/20201125001
J1,2020,2020-12-01,柏,仙台,False,ネルシーニョ,20201201001,https://soccer-db.net/result/20201201001
J1,2020,2020-12-05,柏,名古屋,True,ネルシーニョ,20201205002,https://soccer-db.net/result/20201205002
J1,2020,2020-12-09,柏,大分,True,ネルシーニョ,20201209001,https://soccer-db.net/result/20201209001
J1,2020,2020-12-12,柏,C大阪,False,ネルシーニョ,20201212007,https://soccer-db.net/result/20201212007
J1,2020,2020-12-16,柏,広島,False,ネルシーニョ,20201216006,https://soccer-db.net/result/20201216006
J1,2020,2020-12-19,柏,川崎F,True,ネルシーニョ,20201219004,https://soccer-db.net/result/20201219004
J1,2020,2020-02-23,横浜FC,神戸,False,下平 隆宏,20200223004,https://soccer-db.net/result/20200223004
J1,2020,2020-07-04,横浜FC,札幌,True,下平 隆宏,20200704001,https://soccer-db.net/result/20200704001
J1,2020,2020-07-08,横浜FC,柏,False,下平 隆宏,20200708003,https://soccer-db.net/result/20200708003
J1,2020,2020-07-12,横浜FC,仙台,True,下平 隆宏,20200712001,https://soccer-db.net/result/20200712001
J1,2020,2020-07-18,横浜FC,川崎F,True,下平 隆宏,20200718009,https://soccer-db.net/result/20200718009
J1,2020,2020-07-22,横浜FC,横浜FM,False,下平 隆宏,20200722001,https://soccer-db.net/result/20200722001
J1,2020,2020-07-26,横浜FC,浦和,True,下平 隆宏,20200726002,https://soccer-db.net/result/20200726002
J1,2020,2020-08-01,横浜FC,広島,True,下平 隆宏,20200801002,https://soccer-db.net/result/20200801002
J1,2020,2020-08-08,横浜FC,G大阪,False,下平 隆宏,20200808006,https://soccer-db.net/result/20200808006
J1,2020,2020-08-15,横浜FC,湘南,True,下平 隆宏,20200815003,https://soccer-db.net/result/20200815003
J1,2020,2020-08-19,横浜FC,鹿島,True,下平 隆宏,20200819002,https://soccer-db.net/result/20200819002
J1,2020,2020-08-22,横浜FC,清水,False,下平 隆宏,20200822001,https://soccer-db.net/result/20200822001
J1,2020,2020-08-30,横浜FC,C大阪,True,下平 隆宏,20200830001,https://soccer-db.net/result/20200830001
J1,2020,2020-09-05,横浜FC,鳥栖,False,下平 隆宏,20200905008,https://soccer-db.net/result/20200905008
J1,2020,2020-09-09,横浜FC,FC東京,False,下平 隆宏,20200909004,https://soccer-db.net/result/20200909004
J1,2020,2020-09-13,横浜FC,名古屋,True,下平 隆宏,20200913005,https://soccer-db.net/result/20200913005
J1,2020,2020-09-20,横浜FC,大分,False,下平 隆宏,20200920003,https://soccer-db.net/result/20200920003
J1,2020,2020-09-23,横浜FC,川崎F,False,下平 隆宏,20200923004,https://soccer-db.net/result/20200923004
J1,2020,2020-09-26,横浜FC,浦和,False,下平 隆宏,20200926001,https://soccer-db.net/result/20200926001
J1,2020,2020-10-03,横浜FC,柏,True,下平 隆宏,20201003002,https://soccer-db.net/result/20201003002
J1,2020,2020-10-10,横浜FC,鹿島,False,下平 隆宏,20201010002,https://soccer-db.net/result/20201010002
J1,2020,2020-10-14,横浜FC,仙台,False,下平 隆宏,20201014001,https://soccer-db.net/result/20201014001
J1,2020,2020-10-18,横浜FC,FC東京,True,下平 隆宏,20201018004,https://soccer-db.net/result/20201018004
J1,2020,2020-10-24,横浜FC,札幌,False,下平 隆宏,20201024001,https://soccer-db.net/result/20201024001
J1,2020,2020-10-31,横浜FC,湘南,False,下平 隆宏,20201031005,https://soccer-db.net/result/20201031005
J1,2020,2020-11-03,横浜FC,大分,True,下平 隆宏,20201103003,https://soccer-db.net/result/20201103003
J1,2020,2020-11-08,横浜FC,神戸,True,下平 隆宏,20201108002,https://soccer-db.net/result/20201108002
J1,2020,2020-11-14,横浜FC,広島,False,下平 隆宏,20201114003,https://soccer-db.net/result/20201114003
J1,2020,2020-11-25,横浜FC,清水,True,下平 隆宏,20201125003,https://soccer-db.net/result/20201125003
J1,2020,2020-11-29,横浜FC,C大阪,False,増田 功作,20201129004,https://soccer-db.net/result/20201129004
J1,2020,2020-12-05,横浜FC,鳥栖,True,下平 隆宏,20201205003,https://soccer-db.net/result/20201205003
J1,2020,2020-12-12,横浜FC,名古屋,False,下平 隆宏,20201212006,https://soccer-db.net/result/20201212006
J1,2020,2020-12-16,横浜FC,G大阪,True,下平 隆宏,20201216002,https://soccer-db.net/result/20201216002
J1,2020,2020-12-19,横浜FC,横浜FM,True,下平 隆宏,20201219006,https://soccer-db.net/result/20201219006
J1,2020,2020-02-23,横浜FM,G大阪,True,アンジェ ポステコグルー,20200223002,https://soccer-db.net/result/20200223002
J1,2020,2020-07-04,横浜FM,浦和,False,アンジェ ポステコグルー,20200704005,https://soccer-db.net/result/20200704005
J1,2020,2020-07-08,横浜FM,湘南,True,アンジェ ポステコグルー,20200708005,https://soccer-db.net/result/20200708005
J1,2020,2020-07-12,横浜FM,FC東京,True,アンジェ ポステコグルー,20200712007,https://soccer-db.net/result/20200712007
J1,2020,2020-07-18,横浜FM,鹿島,False,アンジェ ポステコグルー,20200718002,https://soccer-db.net/result/20200718002
