competition,competition_id,season,match_id,match_url,date,home,away,home_goal,away_goal,home_manager,away_manager,manager_parse_method,page_title
J1,1001,2005,20050428004,https://soccer-db.net/result/20050428004,2005-04-28,川崎F,横浜FM,,,関塚 隆,岡田 武史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 川崎フロンターレ - 横浜Ｆ・マリノス 試合結果,スタメン"
J1,1001,2005,20050428005,https://soccer-db.net/result/20050428005,2005-04-28,新潟,清水,,,反町 康治,長谷川 健太,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 アルビレックス新潟 - 清水エスパルス 試合結果,スタメン"
J1,1001,2005,20050428006,https://soccer-db.net/result/20050428006,2005-04-28,磐田,浦和,,,山本 昌邦,ギド ブッフバルト,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 ジュビロ磐田 - 浦和レッズ 試合結果,スタメン"
J1,1001,2005,20050428007,https://soccer-db.net/result/20050428007,2005-04-28,名古屋,東京V,,,ネルシーニョ,オズワルド アルディレス,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 名古屋グランパス - 東京ヴェルディ 試合結果,スタメン"
J1,1001,2005,20050428008,https://soccer-db.net/result/20050428008,2005-04-28,C大阪,広島,,,小林 伸二,小野 剛,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 セレッソ大阪 - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2005,20050428009,https://soccer-db.net/result/20050428009,2005-04-28,神戸,鹿島,,,パベル ジェハーク,トニーニョ セレーゾ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/04/28 ヴィッセル神戸 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2005,20050501001,https://soccer-db.net/result/20050501001,2005-05-01,清水,大宮,,,長谷川 健太,三浦 俊也,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 清水エスパルス - 大宮アルディージャ 試合結果,スタメン"
J1,1001,2005,20050501002,https://soccer-db.net/result/20050501002,2005-05-01,浦和,名古屋,,,ギド ブッフバルト,ネルシーニョ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 浦和レッズ - 名古屋グランパス 試合結果,スタメン"
J1,1001,2005,20050501003,https://soccer-db.net/result/20050501003,2005-05-01,G大阪,神戸,,,西野 朗,エメルソン レオン,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 ガンバ大阪 - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2005,20050501004,https://soccer-db.net/result/20050501004,2005-05-01,大分,FC東京,,,ファンボ グァン,原 博実,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 大分トリニータ - ＦＣ東京 試合結果,スタメン"
J1,1001,2005,20050501005,https://soccer-db.net/result/20050501005,2005-05-01,鹿島,C大阪,,,トニーニョ セレーゾ,小林 伸二,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 鹿島アントラーズ - セレッソ大阪 試合結果,スタメン"
J1,1001,2005,20050501006,https://soccer-db.net/result/20050501006,2005-05-01,川崎F,千葉,,,関塚 隆,イビツァ オシム,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 川崎フロンターレ - ジェフユナイテッド千葉 試合結果,スタメン"
J1,1001,2005,20050501007,https://soccer-db.net/result/20050501007,2005-05-01,柏,磐田,,,早野 宏史,山本 昌邦,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 柏レイソル - ジュビロ磐田 試合結果,スタメン"
J1,1001,2005,20050501008,https://soccer-db.net/result/20050501008,2005-05-01,広島,新潟,,,小野 剛,反町 康治,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 サンフレッチェ広島 - アルビレックス新潟 試合結果,スタメン"
J1,1001,2005,20050501009,https://soccer-db.net/result/20050501009,2005-05-01,東京V,横浜FM,,,オズワルド アルディレス,岡田 武史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/01 東京ヴェルディ - 横浜Ｆ・マリノス 試合結果,スタメン"
J1,1001,2005,20050504001,https://soccer-db.net/result/20050504001,2005-05-04,横浜FM,清水,,,岡田 武史,長谷川 健太,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 横浜Ｆ・マリノス - 清水エスパルス 試合結果,スタメン"
J1,1001,2005,20050504002,https://soccer-db.net/result/20050504002,2005-05-04,磐田,G大阪,,,山本 昌邦,西野 朗,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 ジュビロ磐田 - ガンバ大阪 試合結果,スタメン"
J1,1001,2005,20050504003,https://soccer-db.net/result/20050504003,2005-05-04,新潟,川崎F,,,反町 康治,関塚 隆,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 アルビレックス新潟 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2005,20050504004,https://soccer-db.net/result/20050504004,2005-05-04,C大阪,東京V,,,小林 伸二,オズワルド アルディレス,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 セレッソ大阪 - 東京ヴェルディ 試合結果,スタメン"
J1,1001,2005,20050504005,https://soccer-db.net/result/20050504005,2005-05-04,大宮,柏,,,三浦 俊也,早野 宏史,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 大宮アルディージャ - 柏レイソル 試合結果,スタメン"
J1,1001,2005,20050504006,https://soccer-db.net/result/20050504006,2005-05-04,千葉,広島,,,イビツァ オシム,小野 剛,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 ジェフユナイテッド千葉 - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2005,20050504007,https://soccer-db.net/result/20050504007,2005-05-04,FC東京,鹿島,,,原 博実,トニーニョ セレーゾ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 ＦＣ東京 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2005,20050504008,https://soccer-db.net/result/20050504008,2005-05-04,神戸,浦和,,,エメルソン レオン,ギド ブッフバルト,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 ヴィッセル神戸 - 浦和レッズ 試合結果,スタメン"
J1,1001,2005,20050504009,https://soccer-db.net/result/20050504009,2005-05-04,名古屋,大分,,,ネルシーニョ,ファンボ グァン,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/04 名古屋グランパス - 大分トリニータ 試合結果,スタメン"
J1,1001,2005,20050508001,https://soccer-db.net/result/20050508001,2005-05-08,浦和,千葉,,,ギド ブッフバルト,イビツァ オシム,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 浦和レッズ - ジェフユナイテッド千葉 試合結果,スタメン"
J1,1001,2005,20050508002,https://soccer-db.net/result/20050508002,2005-05-08,G大阪,名古屋,,,西野 朗,ネルシーニョ,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 ガンバ大阪 - 名古屋グランパス 試合結果,スタメン"
J1,1001,2005,20050508003,https://soccer-db.net/result/20050508003,2005-05-08,大分,川崎F,,,ファンボ グァン,関塚 隆,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 大分トリニータ - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2005,20050508004,https://soccer-db.net/result/20050508004,2005-05-08,鹿島,東京V,,,トニーニョ セレーゾ,オズワルド アルディレス,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 鹿島アントラーズ - 東京ヴェルディ 試合結果,スタメン"
J1,1001,2005,20050508005,https://soccer-db.net/result/20050508005,2005-05-08,柏,新潟,,,早野 宏史,反町 康治,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 柏レイソル - アルビレックス新潟 試合結果,スタメン"
J1,1001,2005,20050508006,https://soccer-db.net/result/20050508006,2005-05-08,FC東京,大宮,,,原 博実,三浦 俊也,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 ＦＣ東京 - 大宮アルディージャ 試合結果,スタメン"
J1,1001,2005,20050508007,https://soccer-db.net/result/20050508007,2005-05-08,清水,C大阪,,,長谷川 健太,小林 伸二,text,"Soccer D.B. : 2005 明治安田 Ｊ１リーグ 05/05/08 清水エスパルス - セレッソ大阪 試合結果,スタメン"
