date,competition,season,home,away,home_goals,away_goals
2015-07-12,J3,2015,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,1,0
2015-07-12,J3,2015,ＦＣ町田ゼルビア,ＦＣ琉球,2,0
2015-07-12,J3,2015,ＳＣ相模原,Ｊリーグ・アンダー22選抜,1,2
2015-07-19,J3,2015,カターレ富山,ＳＣ相模原,0,0
2015-07-19,J3,2015,ガイナーレ鳥取,いわてグルージャ盛岡,2,1
2015-07-19,J3,2015,藤枝ＭＹＦＣ,福島ユナイテッドＦＣ,3,0
2015-07-19,J3,2015,ＡＣ長野パルセイロ,横浜スポーツ&カルチャークラブ,1,0
2015-07-19,J3,2015,ＦＣ琉球,ブラウブリッツ秋田,2,1
2015-07-19,J3,2015,ＦＣ町田ゼルビア,Ｊリーグ・アンダー22選抜,3,1
2015-07-26,J3,2015,いわてグルージャ盛岡,横浜スポーツ&カルチャークラブ,1,1
2015-07-26,J3,2015,ブラウブリッツ秋田,ガイナーレ鳥取,1,2
2015-07-26,J3,2015,福島ユナイテッドＦＣ,カターレ富山,0,3
2015-07-26,J3,2015,藤枝ＭＹＦＣ,Ｊリーグ・アンダー22選抜,2,0
2015-07-26,J3,2015,ＦＣ琉球,ＡＣ長野パルセイロ,1,1
2015-07-26,J3,2015,ＳＣ相模原,レノファ山口ＦＣ,0,3
2015-07-29,J3,2015,カターレ富山,ＦＣ琉球,0,1
2015-07-29,J3,2015,ガイナーレ鳥取,藤枝ＭＹＦＣ,2,1
2015-07-29,J3,2015,レノファ山口ＦＣ,福島ユナイテッドＦＣ,3,0
2015-07-29,J3,2015,横浜スポーツ&カルチャークラブ,ブラウブリッツ秋田,0,0
2015-07-29,J3,2015,ＡＣ長野パルセイロ,ＳＣ相模原,0,0
2015-07-29,J3,2015,ＦＣ町田ゼルビア,いわてグルージャ盛岡,0,1
2015-08-02,J3,2015,いわてグルージャ盛岡,レノファ山口ＦＣ,0,1
2015-08-02,J3,2015,ブラウブリッツ秋田,Ｊリーグ・アンダー22選抜,0,0
2015-08-02,J3,2015,福島ユナイテッドＦＣ,ガイナーレ鳥取,1,0
2015-08-02,J3,2015,藤枝ＭＹＦＣ,ＡＣ長野パルセイロ,2,1
2015-08-02,J3,2015,ＦＣ琉球,横浜スポーツ&カルチャークラブ,2,1
2015-08-02,J3,2015,ＦＣ町田ゼルビア,カターレ富山,1,0
2015-08-09,J3,2015,カターレ富山,いわてグルージャ盛岡,1,0
2015-08-09,J3,2015,ガイナーレ鳥取,レノファ山口ＦＣ,1,1
2015-08-09,J3,2015,ブラウブリッツ秋田,藤枝ＭＹＦＣ,0,0
2015-08-09,J3,2015,横浜スポーツ&カルチャークラブ,Ｊリーグ・アンダー22選抜,0,3
2015-08-09,J3,2015,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,1,0
2015-08-09,J3,2015,ＳＣ相模原,ＦＣ町田ゼルビア,0,1
2015-08-15,J3,2015,レノファ山口ＦＣ,ＦＣ琉球,5,0
2015-08-16,J3,2015,いわてグルージャ盛岡,ブラウブリッツ秋田,0,0
2015-08-16,J3,2015,ガイナーレ鳥取,カターレ富山,1,2
2015-08-16,J3,2015,福島ユナイテッドＦＣ,ＳＣ相模原,1,1
2015-08-16,J3,2015,ＡＣ長野パルセイロ,Ｊリーグ・アンダー22選抜,0,1
2015-08-16,J3,2015,ＦＣ町田ゼルビア,藤枝ＭＹＦＣ,4,0
2015-09-05,J3,2015,横浜スポーツ&カルチャークラブ,ＦＣ町田ゼルビア,0,2
2015-09-06,J3,2015,カターレ富山,ＡＣ長野パルセイロ,0,0
2015-09-06,J3,2015,ブラウブリッツ秋田,レノファ山口ＦＣ,3,1
2015-09-06,J3,2015,藤枝ＭＹＦＣ,ガイナーレ鳥取,4,2
2015-09-06,J3,2015,ＦＣ琉球,Ｊリーグ・アンダー22選抜,6,0
2015-09-06,J3,2015,ＳＣ相模原,いわてグルージャ盛岡,2,2
2015-09-13,J3,2015,いわてグルージャ盛岡,ＦＣ町田ゼルビア,1,1
2015-09-13,J3,2015,ガイナーレ鳥取,ＦＣ琉球,3,0
2015-09-13,J3,2015,レノファ山口ＦＣ,カターレ富山,1,2
2015-09-13,J3,2015,横浜スポーツ&カルチャークラブ,Ｊリーグ・アンダー22選抜,4,0
2015-09-13,J3,2015,福島ユナイテッドＦＣ,ＡＣ長野パルセイロ,0,1
2015-09-13,J3,2015,藤枝ＭＹＦＣ,ＳＣ相模原,1,3
2015-09-19,J3,2015,ブラウブリッツ秋田,横浜スポーツ&カルチャークラブ,1,0
2015-09-20,J3,2015,カターレ富山,福島ユナイテッドＦＣ,1,1
2015-09-20,J3,2015,ＡＣ長野パルセイロ,藤枝ＭＹＦＣ,2,1
2015-09-20,J3,2015,ＦＣ琉球,いわてグルージャ盛岡,1,1
2015-09-20,J3,2015,ＦＣ町田ゼルビア,レノファ山口ＦＣ,1,3
2015-09-20,J3,2015,ＳＣ相模原,Ｊリーグ・アンダー22選抜,3,2
2015-09-23,J3,2015,いわてグルージャ盛岡,ブラウブリッツ秋田,0,1
2015-09-23,J3,2015,カターレ富山,藤枝ＭＹＦＣ,1,0
2015-09-23,J3,2015,ガイナーレ鳥取,ＳＣ相模原,6,2
2015-09-23,J3,2015,横浜スポーツ&カルチャークラブ,ＦＣ琉球,1,0
2015-09-23,J3,2015,福島ユナイテッドＦＣ,レノファ山口ＦＣ,2,1
2015-09-23,J3,2015,ＦＣ町田ゼルビア,Ｊリーグ・アンダー22選抜,1,0
2015-09-27,J3,2015,ガイナーレ鳥取,福島ユナイテッドＦＣ,1,1
2015-09-27,J3,2015,ブラウブリッツ秋田,Ｊリーグ・アンダー22選抜,1,0
2015-09-27,J3,2015,レノファ山口ＦＣ,横浜スポーツ&カルチャークラブ,4,0
2015-09-27,J3,2015,藤枝ＭＹＦＣ,ＦＣ町田ゼルビア,1,2
2015-09-27,J3,2015,ＡＣ長野パルセイロ,いわてグルージャ盛岡,2,2
2015-09-27,J3,2015,ＳＣ相模原,カターレ富山,5,1
2015-10-04,J3,2015,いわてグルージャ盛岡,Ｊリーグ・アンダー22選抜,1,0
2015-10-04,J3,2015,カターレ富山,ブラウブリッツ秋田,0,2
2015-10-04,J3,2015,レノファ山口ＦＣ,ＳＣ相模原,5,0
2015-10-04,J3,2015,福島ユナイテッドＦＣ,横浜スポーツ&カルチャークラブ,3,0
2015-10-04,J3,2015,ＡＣ長野パルセイロ,ガイナーレ鳥取,1,0
2015-10-04,J3,2015,ＦＣ琉球,藤枝ＭＹＦＣ,1,0
2015-10-11,J3,2015,ガイナーレ鳥取,Ｊリーグ・アンダー22選抜,0,1
2015-10-11,J3,2015,ブラウブリッツ秋田,ＡＣ長野パルセイロ,1,1
2015-10-11,J3,2015,藤枝ＭＹＦＣ,いわてグルージャ盛岡,2,1
2015-10-11,J3,2015,ＦＣ琉球,レノファ山口ＦＣ,0,2
2015-10-11,J3,2015,ＦＣ町田ゼルビア,カターレ富山,2,0
2015-10-11,J3,2015,ＳＣ相模原,福島ユナイテッドＦＣ,0,2
2015-10-17,J3,2015,横浜スポーツ&カルチャークラブ,いわてグルージャ盛岡,0,1
2015-10-18,J3,2015,カターレ富山,Ｊリーグ・アンダー22選抜,2,1
2015-10-18,J3,2015,ガイナーレ鳥取,ブラウブリッツ秋田,0,1
2015-10-18,J3,2015,福島ユナイテッドＦＣ,藤枝ＭＹＦＣ,2,1
2015-10-18,J3,2015,ＡＣ長野パルセイロ,ＦＣ琉球,2,1
2015-10-18,J3,2015,ＦＣ町田ゼルビア,ＳＣ相模原,1,0
2015-10-25,J3,2015,カターレ富山,ガイナーレ鳥取,1,1
2015-10-25,J3,2015,レノファ山口ＦＣ,ＡＣ長野パルセイロ,1,2
2015-10-25,J3,2015,福島ユナイテッドＦＣ,ブラウブリッツ秋田,1,2
2015-10-25,J3,2015,藤枝ＭＹＦＣ,Ｊリーグ・アンダー22選抜,1,4
2015-10-25,J3,2015,ＦＣ琉球,ＦＣ町田ゼルビア,0,2
2015-10-25,J3,2015,ＳＣ相模原,横浜スポーツ&カルチャークラブ,0,2
2015-10-31,J3,2015,いわてグルージャ盛岡,ガイナーレ鳥取,1,2
2015-11-01,J3,2015,ブラウブリッツ秋田,ＦＣ琉球,3,3
2015-11-01,J3,2015,横浜スポーツ&カルチャークラブ,カターレ富山,0,2
2015-11-01,J3,2015,ＡＣ長野パルセイロ,Ｊリーグ・アンダー22選抜,2,1
2015-11-01,J3,2015,ＦＣ町田ゼルビア,福島ユナイテッドＦＣ,1,0
2015-11-03,J3,2015,レノファ山口ＦＣ,藤枝ＭＹＦＣ,2,3
2015-11-08,J3,2015,いわてグルージャ盛岡,レノファ山口ＦＣ,1,4
2015-11-08,J3,2015,ガイナーレ鳥取,ＦＣ町田ゼルビア,1,1
2015-11-08,J3,2015,福島ユナイテッドＦＣ,Ｊリーグ・アンダー22選抜,3,0
2015-11-08,J3,2015,藤枝ＭＹＦＣ,ブラウブリッツ秋田,3,1
2015-11-08,J3,2015,ＡＣ長野パルセイロ,横浜スポーツ&カルチャークラブ,5,1
2015-11-08,J3,2015,ＦＣ琉球,ＳＣ相模原,4,6
2015-11-13,J3,2015,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,1,3
2015-11-14,J3,2015,レノファ山口ＦＣ,Ｊリーグ・アンダー22選抜,0,0
2015-11-15,J3,2015,カターレ富山,いわてグルージャ盛岡,2,1
2015-11-15,J3,2015,福島ユナイテッドＦＣ,ＦＣ琉球,1,1
2015-11-15,J3,2015,ＦＣ町田ゼルビア,ブラウブリッツ秋田,2,0
2015-11-15,J3,2015,ＳＣ相模原,ＡＣ長野パルセイロ,2,0
2015-11-23,J3,2015,いわてグルージャ盛岡,福島ユナイテッドＦＣ,3,1
2015-11-23,J3,2015,ガイナーレ鳥取,レノファ山口ＦＣ,2,2
2015-11-23,J3,2015,ブラウブリッツ秋田,ＳＣ相模原,2,2
2015-11-23,J3,2015,藤枝ＭＹＦＣ,横浜スポーツ&カルチャークラブ,2,3
2015-11-23,J3,2015,ＡＣ長野パルセイロ,ＦＣ町田ゼルビア,1,1
2015-11-23,J3,2015,ＦＣ琉球,カターレ富山,1,1
2016-03-13,J3,2016,ガンバ大阪U-23,横浜スポーツ&カルチャークラブ,0,0
2016-03-13,J3,2016,セレッソ大阪U-23,いわてグルージャ盛岡,2,0
2016-03-13,J3,2016,大分トリニータ,ＡＣ長野パルセイロ,1,0
2016-03-13,J3,2016,栃木ＳＣ,ガイナーレ鳥取,0,0
2016-03-13,J3,2016,福島ユナイテッドＦＣ,ブラウブリッツ秋田,1,1
2016-03-13,J3,2016,鹿児島ユナイテッドＦＣ,カターレ富山,0,0
2016-03-13,J3,2016,ＦＣ琉球,藤枝ＭＹＦＣ,1,0
2016-03-13,J3,2016,ＳＣ相模原,ＦＣ東京U-23,1,0
2016-03-19,J3,2016,鹿児島ユナイテッドＦＣ,大分トリニータ,0,1
2016-03-20,J3,2016,カターレ富山,福島ユナイテッドＦＣ,1,1
2016-03-20,J3,2016,ガイナーレ鳥取,ブラウブリッツ秋田,1,1
2016-03-20,J3,2016,ガンバ大阪U-23,いわてグルージャ盛岡,4,1
2016-03-20,J3,2016,藤枝ＭＹＦＣ,セレッソ大阪U-23,1,0
2016-03-20,J3,2016,ＡＣ長野パルセイロ,栃木ＳＣ,1,0
2016-03-20,J3,2016,ＦＣ東京U-23,ＦＣ琉球,2,3
2016-03-20,J3,2016,ＳＣ相模原,横浜スポーツ&カルチャークラブ,0,1
2016-04-02,J3,2016,セレッソ大阪U-23,ＦＣ琉球,2,1
2016-04-03,J3,2016,いわてグルージャ盛岡,ＡＣ長野パルセイロ,0,1
2016-04-03,J3,2016,カターレ富山,ガンバ大阪U-23,2,1
2016-04-03,J3,2016,ブラウブリッツ秋田,ＦＣ東京U-23,1,0
2016-04-03,J3,2016,大分トリニータ,ガイナーレ鳥取,2,1
2016-04-03,J3,2016,栃木ＳＣ,藤枝ＭＹＦＣ,2,0
2016-04-03,J3,2016,横浜スポーツ&カルチャークラブ,鹿児島ユナイテッドＦＣ,0,1
2016-04-03,J3,2016,福島ユナイテッドＦＣ,ＳＣ相模原,0,1
2016-04-10,J3,2016,ガイナーレ鳥取,鹿児島ユナイテッドＦＣ,0,1
2016-04-10,J3,2016,ガンバ大阪U-23,セレッソ大阪U-23,2,1
2016-04-10,J3,2016,横浜スポーツ&カルチャークラブ,ブラウブリッツ秋田,1,2
2016-04-10,J3,2016,福島ユナイテッドＦＣ,栃木ＳＣ,2,1
2016-04-10,J3,2016,ＡＣ長野パルセイロ,藤枝ＭＹＦＣ,2,1
2016-04-10,J3,2016,ＦＣ東京U-23,カターレ富山,0,3
2016-04-10,J3,2016,ＦＣ琉球,大分トリニータ,1,0
2016-04-10,J3,2016,ＳＣ相模原,いわてグルージャ盛岡,0,0
2016-04-16,J3,2016,セレッソ大阪U-23,ＡＣ長野パルセイロ,0,0
2016-04-17,J3,2016,いわてグルージャ盛岡,ＦＣ琉球,2,3
2016-04-17,J3,2016,ブラウブリッツ秋田,栃木ＳＣ,2,1
2016-04-17,J3,2016,藤枝ＭＹＦＣ,横浜スポーツ&カルチャークラブ,4,0
2016-04-17,J3,2016,ＦＣ東京U-23,ガンバ大阪U-23,1,1
2016-04-23,J3,2016,ガンバ大阪U-23,大分トリニータ,2,2
2016-04-24,J3,2016,いわてグルージャ盛岡,ブラウブリッツ秋田,1,1
2016-04-24,J3,2016,ガイナーレ鳥取,ＦＣ東京U-23,0,1
2016-04-24,J3,2016,栃木ＳＣ,鹿児島ユナイテッドＦＣ,1,0
2016-04-24,J3,2016,横浜スポーツ&カルチャークラブ,ＡＣ長野パルセイロ,0,2
2016-04-24,J3,2016,福島ユナイテッドＦＣ,藤枝ＭＹＦＣ,1,1
2016-04-24,J3,2016,ＦＣ琉球,カターレ富山,2,2
2016-04-24,J3,2016,ＳＣ相模原,セレッソ大阪U-23,3,1
2016-05-01,J3,2016,セレッソ大阪U-23,横浜スポーツ&カルチャークラブ,1,1
2016-05-01,J3,2016,ブラウブリッツ秋田,ガンバ大阪U-23,1,0
2016-05-01,J3,2016,大分トリニータ,カターレ富山,0,1
2016-05-01,J3,2016,藤枝ＭＹＦＣ,いわてグルージャ盛岡,3,2
2016-05-01,J3,2016,鹿児島ユナイテッドＦＣ,福島ユナイテッドＦＣ,1,0
2016-05-01,J3,2016,ＡＣ長野パルセイロ,ガイナーレ鳥取,0,0
2016-05-01,J3,2016,ＦＣ東京U-23,栃木ＳＣ,1,1
2016-05-01,J3,2016,ＦＣ琉球,ＳＣ相模原,2,2
2016-05-08,J3,2016,いわてグルージャ盛岡,鹿児島ユナイテッドＦＣ,2,3
2016-05-08,J3,2016,カターレ富山,ＡＣ長野パルセイロ,2,0
2016-05-08,J3,2016,ガイナーレ鳥取,ＦＣ琉球,1,0
2016-05-08,J3,2016,ガンバ大阪U-23,藤枝ＭＹＦＣ,2,0
2016-05-08,J3,2016,栃木ＳＣ,大分トリニータ,2,1
2016-05-08,J3,2016,横浜スポーツ&カルチャークラブ,ＦＣ東京U-23,1,0
2016-05-08,J3,2016,福島ユナイテッドＦＣ,セレッソ大阪U-23,2,2
2016-05-08,J3,2016,ＳＣ相模原,ブラウブリッツ秋田,2,2
2016-05-15,J3,2016,ブラウブリッツ秋田,カターレ富山,1,0
2016-05-15,J3,2016,大分トリニータ,ＦＣ東京U-23,3,0
2016-05-15,J3,2016,栃木ＳＣ,いわてグルージャ盛岡,1,1
2016-05-15,J3,2016,横浜スポーツ&カルチャークラブ,ガイナーレ鳥取,0,1
2016-05-15,J3,2016,藤枝ＭＹＦＣ,ＳＣ相模原,0,1
2016-05-15,J3,2016,鹿児島ユナイテッドＦＣ,セレッソ大阪U-23,3,1
2016-05-15,J3,2016,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,2,1
2016-05-15,J3,2016,ＦＣ琉球,ガンバ大阪U-23,1,0
2016-05-22,J3,2016,いわてグルージャ盛岡,横浜スポーツ&カルチャークラブ,3,0
2016-05-22,J3,2016,カターレ富山,栃木ＳＣ,0,1
2016-05-22,J3,2016,ガイナーレ鳥取,藤枝ＭＹＦＣ,1,3
2016-05-22,J3,2016,ガンバ大阪U-23,ＳＣ相模原,0,1
2016-05-22,J3,2016,セレッソ大阪U-23,大分トリニータ,2,1
2016-05-22,J3,2016,ブラウブリッツ秋田,ＡＣ長野パルセイロ,1,1
2016-05-22,J3,2016,福島ユナイテッドＦＣ,ＦＣ琉球,1,1
2016-05-22,J3,2016,ＦＣ東京U-23,鹿児島ユナイテッドＦＣ,0,0
2016-05-29,J3,2016,いわてグルージャ盛岡,カターレ富山,1,1
2016-05-29,J3,2016,栃木ＳＣ,セレッソ大阪U-23,1,0
2016-05-29,J3,2016,横浜スポーツ&カルチャークラブ,福島ユナイテッドＦＣ,0,2
2016-05-29,J3,2016,藤枝ＭＹＦＣ,大分トリニータ,0,2
2016-05-29,J3,2016,鹿児島ユナイテッドＦＣ,ガンバ大阪U-23,3,1
2016-05-29,J3,2016,ＡＣ長野パルセイロ,ＦＣ東京U-23,0,1
2016-05-29,J3,2016,ＦＣ琉球,ブラウブリッツ秋田,1,1
2016-05-29,J3,2016,ＳＣ相模原,ガイナーレ鳥取,1,0
2016-06-05,J3,2016,大分トリニータ,福島ユナイテッドＦＣ,1,0
2016-06-12,J3,2016,カターレ富山,セレッソ大阪U-23,2,1
2016-06-12,J3,2016,ガイナーレ鳥取,ガンバ大阪U-23,0,4
2016-06-12,J3,2016,ブラウブリッツ秋田,鹿児島ユナイテッドＦＣ,1,3
2016-06-12,J3,2016,大分トリニータ,ＳＣ相模原,3,0
2016-06-12,J3,2016,横浜スポーツ&カルチャークラブ,栃木ＳＣ,0,1
2016-06-12,J3,2016,福島ユナイテッドＦＣ,いわてグルージャ盛岡,3,1
2016-06-12,J3,2016,ＡＣ長野パルセイロ,ＦＣ琉球,2,0
2016-06-12,J3,2016,ＦＣ東京U-23,藤枝ＭＹＦＣ,1,1
2016-06-18,J3,2016,セレッソ大阪U-23,ＦＣ東京U-23,2,1
2016-06-18,J3,2016,鹿児島ユナイテッドＦＣ,ＡＣ長野パルセイロ,0,0
2016-06-19,J3,2016,いわてグルージャ盛岡,大分トリニータ,1,1
2016-06-19,J3,2016,ガイナーレ鳥取,福島ユナイテッドＦＣ,1,3
2016-06-19,J3,2016,ガンバ大阪U-23,栃木ＳＣ,2,3
2016-06-19,J3,2016,藤枝ＭＹＦＣ,ブラウブリッツ秋田,2,1
2016-06-19,J3,2016,ＦＣ琉球,横浜スポーツ&カルチャークラブ,0,1
2016-06-19,J3,2016,ＳＣ相模原,カターレ富山,0,1
2016-06-25,J3,2016,セレッソ大阪U-23,ガイナーレ鳥取,2,2
2016-06-26,J3,2016,カターレ富山,横浜スポーツ&カルチャークラブ,1,0
2016-06-26,J3,2016,大分トリニータ,ブラウブリッツ秋田,1,0
2016-06-26,J3,2016,栃木ＳＣ,ＦＣ琉球,1,0
2016-06-26,J3,2016,福島ユナイテッドＦＣ,ガンバ大阪U-23,1,1
2016-06-26,J3,2016,鹿児島ユナイテッドＦＣ,藤枝ＭＹＦＣ,1,0
2016-06-26,J3,2016,ＡＣ長野パルセイロ,ＳＣ相模原,2,1
2016-06-26,J3,2016,ＦＣ東京U-23,いわてグルージャ盛岡,1,0
2016-07-03,J3,2016,いわてグルージャ盛岡,ガイナーレ鳥取,2,0
2016-07-03,J3,2016,ガンバ大阪U-23,ＡＣ長野パルセイロ,1,1
2016-07-03,J3,2016,ブラウブリッツ秋田,セレッソ大阪U-23,1,1
2016-07-03,J3,2016,横浜スポーツ&カルチャークラブ,大分トリニータ,1,0
2016-07-03,J3,2016,藤枝ＭＹＦＣ,カターレ富山,2,1
2016-07-03,J3,2016,ＦＣ東京U-23,福島ユナイテッドＦＣ,1,1
2016-07-03,J3,2016,ＦＣ琉球,鹿児島ユナイテッドＦＣ,3,1
2016-07-03,J3,2016,ＳＣ相模原,栃木ＳＣ,0,2
2016-07-10,J3,2016,カターレ富山,いわてグルージャ盛岡,1,3
2016-07-10,J3,2016,ガイナーレ鳥取,ＳＣ相模原,0,1
2016-07-10,J3,2016,セレッソ大阪U-23,ガンバ大阪U-23,1,2
2016-07-10,J3,2016,大分トリニータ,ＦＣ琉球,2,2
2016-07-10,J3,2016,栃木ＳＣ,横浜スポーツ&カルチャークラブ,2,0
2016-07-10,J3,2016,福島ユナイテッドＦＣ,鹿児島ユナイテッドＦＣ,1,2
2016-07-10,J3,2016,藤枝ＭＹＦＣ,ＦＣ東京U-23,2,1
2016-07-10,J3,2016,ＡＣ長野パルセイロ,ブラウブリッツ秋田,1,0
2016-07-16,J3,2016,いわてグルージャ盛岡,セレッソ大阪U-23,1,0
2016-07-16,J3,2016,ブラウブリッツ秋田,ガイナーレ鳥取,3,0
2016-07-16,J3,2016,大分トリニータ,藤枝ＭＹＦＣ,4,3
2016-07-16,J3,2016,福島ユナイテッドＦＣ,カターレ富山,1,1
2016-07-16,J3,2016,鹿児島ユナイテッドＦＣ,栃木ＳＣ,0,1
2016-07-16,J3,2016,ＡＣ長野パルセイロ,横浜スポーツ&カルチャークラブ,3,0
2016-07-16,J3,2016,ＦＣ琉球,ＦＣ東京U-23,1,5
2016-07-16,J3,2016,ＳＣ相模原,ガンバ大阪U-23,1,2
2016-07-23,J3,2016,横浜スポーツ&カルチャークラブ,いわてグルージャ盛岡,0,0
2016-07-24,J3,2016,カターレ富山,鹿児島ユナイテッドＦＣ,2,1
2016-07-24,J3,2016,ガイナーレ鳥取,ＡＣ長野パルセイロ,2,0
2016-07-24,J3,2016,ガンバ大阪U-23,福島ユナイテッドＦＣ,1,0
2016-07-24,J3,2016,セレッソ大阪U-23,ＳＣ相模原,2,2
2016-07-24,J3,2016,栃木ＳＣ,ブラウブリッツ秋田,1,0
2016-07-24,J3,2016,藤枝ＭＹＦＣ,ＦＣ琉球,4,2
2016-07-24,J3,2016,ＦＣ東京U-23,大分トリニータ,1,2
2016-07-31,J3,2016,いわてグルージャ盛岡,ガンバ大阪U-23,0,0
2016-07-31,J3,2016,ブラウブリッツ秋田,藤枝ＭＹＦＣ,1,0
2016-07-31,J3,2016,大分トリニータ,栃木ＳＣ,0,1
2016-07-31,J3,2016,鹿児島ユナイテッドＦＣ,横浜スポーツ&カルチャークラブ,4,0
2016-07-31,J3,2016,ＡＣ長野パルセイロ,カターレ富山,0,0
2016-07-31,J3,2016,ＦＣ東京U-23,ガイナーレ鳥取,0,1
2016-07-31,J3,2016,ＦＣ琉球,セレッソ大阪U-23,0,3
2016-07-31,J3,2016,ＳＣ相模原,福島ユナイテッドＦＣ,1,0
2016-08-06,J3,2016,セレッソ大阪U-23,鹿児島ユナイテッドＦＣ,0,2
2016-08-07,J3,2016,カターレ富山,ブラウブリッツ秋田,0,1
2016-08-07,J3,2016,ガイナーレ鳥取,いわてグルージャ盛岡,3,3
2016-08-07,J3,2016,ガンバ大阪U-23,ＦＣ琉球,1,4
2016-08-07,J3,2016,栃木ＳＣ,ＦＣ東京U-23,1,1
2016-08-07,J3,2016,横浜スポーツ&カルチャークラブ,ＳＣ相模原,1,1
2016-08-07,J3,2016,福島ユナイテッドＦＣ,大分トリニータ,1,4
2016-08-07,J3,2016,藤枝ＭＹＦＣ,ＡＣ長野パルセイロ,3,2
2016-08-13,J3,2016,カターレ富山,ガイナーレ鳥取,4,1
2016-08-13,J3,2016,鹿児島ユナイテッドＦＣ,ＳＣ相模原,1,1
2016-09-10,J3,2016,セレッソ大阪U-23,栃木ＳＣ,0,3
2016-09-10,J3,2016,ブラウブリッツ秋田,横浜スポーツ&カルチャークラブ,3,0
2016-09-11,J3,2016,いわてグルージャ盛岡,ＦＣ東京U-23,1,1
2016-09-11,J3,2016,カターレ富山,藤枝ＭＹＦＣ,2,0
2016-09-11,J3,2016,鹿児島ユナイテッドＦＣ,ガイナーレ鳥取,2,0
2016-09-11,J3,2016,ＡＣ長野パルセイロ,ガンバ大阪U-23,4,0
2016-09-11,J3,2016,ＦＣ琉球,福島ユナイテッドＦＣ,2,3
2016-09-11,J3,2016,ＳＣ相模原,大分トリニータ,0,3
2016-09-17,J3,2016,横浜スポーツ&カルチャークラブ,カターレ富山,3,4
2016-09-18,J3,2016,ガンバ大阪U-23,鹿児島ユナイテッドＦＣ,6,1
2016-09-18,J3,2016,栃木ＳＣ,ＳＣ相模原,1,1
2016-09-18,J3,2016,福島ユナイテッドＦＣ,ＡＣ長野パルセイロ,1,0
2016-09-18,J3,2016,藤枝ＭＹＦＣ,ガイナーレ鳥取,2,5
2016-09-19,J3,2016,大分トリニータ,セレッソ大阪U-23,2,0
2016-09-19,J3,2016,ＦＣ東京U-23,ブラウブリッツ秋田,1,0
2016-09-19,J3,2016,ＦＣ琉球,いわてグルージャ盛岡,4,2
2016-09-24,J3,2016,ブラウブリッツ秋田,福島ユナイテッドＦＣ,2,1
