match_id,year,date,beta_elo,home,away,actual_home_goal,actual_away_goal,home_elo,away_elo,elo_diff,elo_factor,lambda_home_base,lambda_away_base,lambda_home,lambda_away
J1_2023_196,2023,2023-08-06,0.15,横浜ＦＣ,ヴィッセル神戸,2,0,1459.553,1662.495,-202.94199999999978,0.9267205177260761,0.6790347494785565,2.6560352211515426,0.6292754345907642,2.8660585045302995
J1_2023_197,2023,2023-08-06,0.15,浦和レッズ,横浜Ｆ・マリノス,0,0,1630.196,1721.624,-91.42800000000011,0.9662955878619265,1.833231153599375,1.5017929667321004,1.7714431752541058,1.5541755396555643
J1_2023_198,2023,2023-08-06,0.15,鹿島アントラーズ,北海道コンサドーレ札幌,3,0,1632.01,1599.111,32.89899999999989,1.0124135412555855,1.801805683328245,1.8993457017701507,1.8241724725127886,1.8760571884633235
J1_2023_199,2023,2023-08-12,0.15,アビスパ福岡,横浜ＦＣ,2,0,1515.189,1459.553,55.63599999999997,1.0210826643408795,1.5739889146363784,0.7002299978110507,1.6071727945999223,0.6857720949195206
J1_2023_200,2023,2023-08-12,0.15,アルビレックス新潟,湘南ベルマーレ,2,2,1506.901,1501.056,5.845000000000027,1.0021942789140468,1.3158161658615144,1.4999614856261763,1.3187034335290262,1.4966773580582577
J1_2023_201,2023,2023-08-12,0.15,北海道コンサドーレ札幌,サガン鳥栖,1,1,1599.111,1558.919,40.19200000000001,1.0151861553876076,1.5432081303309757,1.5686347168503598,1.5666435287936014,1.5451695322336625
J1_2023_202,2023,2023-08-12,0.15,川崎フロンターレ,ヴィッセル神戸,0,1,1652.313,1662.495,-10.181999999999789,0.9961890302476486,0.9551657704156824,1.2220421098084602,0.9515256625561468,1.2267170915390078
J1_2023_203,2023,2023-08-12,0.15,柏レイソル,セレッソ大阪,1,1,1472.168,1602.651,-130.48300000000017,0.9522467134323267,0.9045232258220984,1.6561818243376747,0.8613292690122994,1.7392360624360135
J1_2023_204,2023,2023-08-12,0.15,横浜Ｆ・マリノス,ガンバ大阪,2,1,1721.624,1512.624,209.0,1.0815281556930243,3.637283140646456,0.7111724476359693,3.5,0.6575625829918986
J1_2023_205,2023,2023-08-12,0.15,ＦＣ東京,京都サンガF.C.,2,0,1533.442,1501.471,31.971000000000004,1.0120612826397828,2.1216917145629135,1.4956072562956624,2.1472820380067423,1.4777832943027278
J1_2023_206,2023,2023-08-13,0.15,サンフレッチェ広島,浦和レッズ,2,1,1620.75,1630.196,-9.445999999999913,0.9964640163663356,0.7746332042476917,0.5417841029696987,0.7718941139153789,0.5437066407529156
J1_2023_207,2023,2023-08-13,0.15,名古屋グランパス,鹿島アントラーズ,1,0,1650.823,1632.01,18.813000000000102,1.0070798192556656,0.7250653054215537,0.8926710778704058,0.7301986367324922,0.8863955575340399
J1_2023_208,2023,2023-08-18,0.15,アビスパ福岡,アルビレックス新潟,0,1,1515.189,1506.901,8.288000000000011,1.0031128348395963,1.0862734702842247,0.8548349809007776,1.0896548601878546,0.8521822782154619
J1_2023_209,2023,2023-08-18,0.15,浦和レッズ,名古屋グランパス,1,0,1630.196,1650.823,-20.62700000000018,0.992294714093443,1.1385150601105656,1.0979628633577918,1.1297424760634929,1.106488674950654
J1_2023_210,2023,2023-08-19,0.15,ガンバ大阪,湘南ベルマーレ,2,1,1512.624,1501.056,11.567999999999984,1.0043474227423586,1.253996446756654,1.2688451996208816,1.2594480994281207,1.2633528706195263
J1_2023_211,2023,2023-08-19,0.15,サンフレッチェ広島,川崎フロンターレ,3,2,1620.75,1652.313,-31.563000000000102,0.9882336463819411,1.5544969852364354,1.026382320651627,1.536206224009937,1.0386028895184387
J1_2023_212,2023,2023-08-19,0.15,ヴィッセル神戸,柏レイソル,1,1,1662.495,1472.168,190.327,1.0739813436149546,1.7231666907864773,0.47386373332681836,1.8506488778433958,0.44122156883267866
J1_2023_213,2023,2023-08-19,0.15,京都サンガF.C.,北海道コンサドーレ札幌,3,0,1501.471,1599.111,-97.6400000000001,0.9640472220907769,1.0650509851938132,2.4722457143123693,1.0267594436611407,2.5644446222776183
J1_2023_214,2023,2023-08-19,0.15,横浜Ｆ・マリノス,ＦＣ東京,2,1,1721.624,1533.442,188.18200000000002,1.0731178072217877,2.7504299550529536,0.5667653916254776,2.9515353622835456,0.5281483429044811
J1_2023_215,2023,2023-08-19,0.15,鹿島アントラーズ,サガン鳥栖,2,1,1632.01,1558.919,73.0909999999999,1.0277882106096108,1.1260991292067353,1.0379620486332939,1.1573914089764314,1.009898768947397
J1_2023_216,2023,2023-08-20,0.15,横浜ＦＣ,セレッソ大阪,0,1,1459.553,1602.651,-143.09799999999996,0.9477526296172385,0.734027379520298,1.6842369539248871,0.6956763791514131,1.777084970584663
J1_2023_217,2023,2023-08-25,0.15,湘南ベルマーレ,浦和レッズ,0,1,1501.056,1630.196,-129.13999999999987,0.9527264094666977,0.7392140034124824,1.1810988574008683,0.7042687032986776,1.2397041224689103
J1_2023_218,2023,2023-08-26,0.15,サガン鳥栖,ガンバ大阪,1,1,1558.919,1512.624,46.29500000000007,1.0175121965051288,1.737118441900134,1.0850462297705974,1.7675392014073723,1.0663717186854655
J1_2023_219,2023,2023-08-26,0.15,セレッソ大阪,名古屋グランパス,3,1,1602.651,1650.823,-48.172000000000025,0.9820976850146874,0.8781037004085542,1.2500081383127053,0.8623836113740717,1.2727940991878126
J1_2023_220,2023,2023-08-26,0.15,京都サンガF.C.,アビスパ福岡,2,0,1501.471,1515.189,-13.718000000000075,0.9948689589942019,0.9133482537245529,1.0016101198301453,0.9086618263821181,1.0067759284024285
J1_2023_221,2023,2023-08-26,0.15,川崎フロンターレ,北海道コンサドーレ札幌,2,2,1652.313,1599.111,53.202,1.0201510963480203,1.706515337385676,1.345876693824771,1.7409034923687092,1.3192915232290559
J1_2023_222,2023,2023-08-26,0.15,柏レイソル,サンフレッチェ広島,0,0,1472.168,1620.75,-148.5820000000001,0.9458055790753545,0.9506687647491948,1.6785620507444265,0.8991478215524641,1.7747432325208263
J1_2023_223,2023,2023-08-26,0.15,横浜ＦＣ,横浜Ｆ・マリノス,4,1,1459.553,1721.624,-262.0709999999999,0.9063981366867391,0.9111391851723369,2.6297581615286374,0.82585485970248,2.9013278548227093
J1_2023_224,2023,2023-08-26,0.15,鹿島アントラーズ,アルビレックス新潟,2,0,1632.01,1506.901,125.10899999999992,1.0480338395243256,1.3136336099833863,0.9931675454953899,1.3767324759990889,0.9476483564177297
J1_2023_225,2023,2023-08-26,0.15,ＦＣ東京,ヴィッセル神戸,2,2,1533.442,1662.495,-129.05299999999988,0.9527574926728486,1.4375505422057822,2.074979738461075,1.369637050182475,2.177867667710452
J1_2023_226,2023,2023-09-02,0.15,アルビレックス新潟,浦和レッズ,1,1,1506.901,1630.196,-123.29499999999985,0.9548169569378459,0.7057616373027509,1.0257268973167197,0.6738731788528842,1.0742654807956975
J1_2023_227,2023,2023-09-02,0.15,サガン鳥栖,サンフレッチェ広島,0,2,1558.919,1620.75,-61.830999999999904,0.9770801191796683,0.9494816705387568,1.226425676817996,0.927719663808919,1.2551945871620762
J1_2023_228,2023,2023-09-02,0.15,セレッソ大阪,川崎フロンターレ,3,0,1602.651,1652.313,-49.662000000000035,0.981549091210852,1.4965331286712593,1.4139207683504746,1.4689207324142075,1.440499289349087
J1_2023_229,2023,2023-09-02,0.15,北海道コンサドーレ札幌,ガンバ大阪,4,0,1599.111,1512.624,86.48700000000008,1.0329642948300415,2.872744453057435,1.4819413666372054,2.9674424481793866,1.4346491684700837
J1_2023_230,2023,2023-09-02,0.15,名古屋グランパス,横浜ＦＣ,1,1,1650.823,1459.553,191.26999999999998,1.0743611974265341,1.8946396364051452,0.6039880944169118,2.035527308460005,0.5621834592162038
J1_2023_231,2023,2023-09-02,0.15,柏レイソル,横浜Ｆ・マリノス,2,0,1472.168,1721.624,-249.45600000000013,0.9106961244409436,1.1227735884778538,2.585953039076725,1.0225055556514324,2.839534472230443
J1_2023_232,2023,2023-09-02,0.15,湘南ベルマーレ,鹿島アントラーズ,2,2,1501.056,1632.01,-130.95399999999995,0.9520785377090225,0.7544316569959403,1.9052697357283443,0.7182781887940897,2.0011686644181443
J1_2023_233,2023,2023-09-03,0.15,ヴィッセル神戸,京都サンガF.C.,2,1,1662.495,1501.471,161.0239999999999,1.0622443700763395,1.9743204237250223,0.791727614975486,2.097210754828638,0.745334724549858
J1_2023_234,2023,2023-09-03,0.15,ＦＣ東京,アビスパ福岡,1,2,1533.442,1515.189,18.25299999999993,1.0068683546981774,2.2025236094374123,0.9258487247781741,2.2176513228181385,0.9195330456638594
J1_2023_235,2023,2023-09-15,0.15,川崎フロンターレ,ＦＣ東京,1,0,1652.313,1533.442,118.8710000000001,1.0455850915986584,1.5013254192978505,0.5537584006844811,1.5697634760559371,0.5296158152349001
J1_2023_236,2023,2023-09-15,0.15,横浜Ｆ・マリノス,サガン鳥栖,1,1,1721.624,1558.919,162.70499999999993,1.0629141934689061,1.9539102787188198,0.7527759303734513,2.07683896801502,0.708218908919361
J1_2023_237,2023,2023-09-15,0.15,浦和レッズ,京都サンガF.C.,0,0,1630.196,1501.471,128.7249999999999,1.0494559373751584,2.0164323751922413,1.093280967074468,2.116156928460991,1.041759761547419
J1_2023_238,2023,2023-09-16,0.15,アビスパ福岡,名古屋グランパス,1,0,1515.189,1650.823,-135.63400000000001,0.9504091052308339,0.694953432448645,1.074494632101732,0.6604900699106135,1.1305601200451045
J1_2023_239,2023,2023-09-16,0.15,サンフレッチェ広島,ヴィッセル神戸,2,0,1620.75,1662.495,-41.74499999999989,0.9844675178473237,1.0945486773736641,1.2535375930482393,1.0775476195771223,1.2733153408547955
J1_2023_240,2023,2023-09-16,0.15,北海道コンサドーレ札幌,湘南ベルマーレ,0,1,1599.111,1501.056,98.05500000000006,1.03745502729743,1.8235706148865434,1.6472614077031564,1.8918725020459102,1.5877906650028693
J1_2023_241,2023,2023-09-16,0.15,鹿島アントラーズ,セレッソ大阪,1,0,1632.01,1602.651,29.358999999999924,1.0110704539510058,1.0901763766428663,1.0935893675974746,1.1022451240189655,1.0816153941834676
J1_2023_242,2023,2023-09-17,0.15,ガンバ大阪,アルビレックス新潟,1,1,1512.624,1506.901,5.722999999999956,1.002148429574598,1.2379293285338933,1.1561361595191462,1.2405889325145776,1.1536576073964557
J1_2023_243,2023,2023-09-17,0.15,横浜ＦＣ,柏レイソル,1,2,1459.553,1472.168,-12.614999999999782,0.9952805467829975,0.874703391143241,1.1458168687058463,0.8705752694099871,1.1512501398820874
J1_2023_244,2023,2023-09-23,0.15,アルビレックス新潟,横浜ＦＣ,3,1,1506.901,1459.553,47.347999999999956,1.017914065972605,1.8821631242497827,1.1195380989399841,1.9158803186287976,1.0998355719451411
J1_2023_245,2023,2023-09-23,0.15,ヴィッセル神戸,セレッソ大阪,1,0,1662.495,1602.651,59.843999999999824,1.0226952047449749,1.4460347854162259,0.6965326070781763,1.478852840939603,0.6810754600652182
J1_2023_246,2023,2023-09-23,0.15,京都サンガF.C.,サンフレッチェ広島,1,0,1501.471,1620.75,-119.279,0.9562559945983702,0.6772807233279192,1.4426842137537623,0.647653751708243,1.5086799161553943
J1_2023_247,2023,2023-09-23,0.15,名古屋グランパス,北海道コンサドーレ札幌,1,1,1650.823,1599.111,51.71199999999999,1.0195812461396634,1.793485307351881,1.4101049942538992,1.828603984603008,1.383023667405453
J1_2023_248,2023,2023-09-23,0.15,柏レイソル,アビスパ福岡,1,3,1472.168,1515.189,-43.021000000000186,0.9839965628250086,1.2820262355728584,1.1653726579664496,1.2615094092551775,1.1843259438028104
J1_2023_249,2023,2023-09-23,0.15,ＦＣ東京,サガン鳥栖,3,2,1533.442,1558.919,-25.47700000000009,0.9904916182694816,1.605178145901039,1.2488504017004889,1.5899154993443263,1.2608389396392812
J1_2023_250,2023,2023-09-24,0.15,ガンバ大阪,浦和レッズ,1,3,1512.624,1630.196,-117.57199999999989,0.9568683139264588,0.6726035204586124,0.8676813786582123,0.6435929965622329,0.9067928846945797
J1_2023_251,2023,2023-09-24,0.15,湘南ベルマーレ,川崎フロンターレ,0,2,1501.056,1652.313,-151.25700000000006,0.9448572935578179,1.483419421538028,2.2375314807748956,1.401619659845525,2.368115794872653
J1_2023_252,2023,2023-09-24,0.15,鹿島アントラーズ,横浜Ｆ・マリノス,1,2,1632.01,1721.624,-89.61400000000003,0.9669531340581135,1.3532225680159988,1.7075243231651935,1.3085028032212387,1.7658811611676022
J1_2023_253,2023,2023-09-29,0.15,川崎フロンターレ,アルビレックス新潟,2,3,1652.313,1506.901,145.41200000000003,1.056043629241281,1.2441607460140154,0.7037586950599036,1.3138880295801803,0.6664106250662409
J1_2023_254,2023,2023-09-29,0.15,横浜Ｆ・マリノス,ヴィッセル神戸,0,2,1721.624,1662.495,59.12900000000013,1.0224210313512159,1.7498648282536853,1.25074612699745,1.789098602428351,1.2233180741054233
J1_2023_255,2023,2023-09-29,0.15,浦和レッズ,横浜ＦＣ,1,1,1630.196,1459.553,170.6429999999998,1.0660829372334517,2.578604551166131,0.7155238476173699,2.7490063138707352,0.6711709029638881
J1_2023_256,2023,2023-09-30,0.15,アビスパ福岡,鹿島アントラーズ,0,0,1515.189,1632.01,-116.82099999999991,0.9571378299148071,0.6023545223018465,1.034912894279196,0.5765363003153596,1.0812579567263698
J1_2023_257,2023,2023-09-30,0.15,サガン鳥栖,京都サンガF.C.,3,2,1558.919,1501.471,57.44800000000009,1.021776725791972,1.2334341854820563,1.3754543763276055,1.2602943435217435,1.3461398577673613
J1_2023_258,2023,2023-09-30,0.15,サンフレッチェ広島,名古屋グランパス,3,1,1620.75,1650.823,-30.073000000000093,0.988785976224637,0.9121144923948454,0.9073961445036184,0.9018860187912765,0.9176871095686655
J1_2023_259,2023,2023-09-30,0.15,セレッソ大阪,湘南ベルマーレ,0,2,1602.651,1501.056,101.59500000000003,1.0388331633816075,1.3903678912996882,1.0914165437266932,1.44436027478307,1.0506177336252112
J1_2023_260,2023,2023-09-30,0.15,北海道コンサドーレ札幌,柏レイソル,1,2,1599.111,1472.168,126.94300000000021,1.048754872714326,1.7803000238979119,1.1243632619521011,1.8670983249563662,1.0720934807597984
J1_2023_261,2023,2023-10-01,0.15,ＦＣ東京,ガンバ大阪,3,0,1533.442,1512.624,20.817999999999984,1.0078373021253,2.9881041475703203,1.1798304928106442,3.011522822556691,1.1706557103241264
J1_2023_262,2023,2023-10-20,0.15,川崎フロンターレ,アビスパ福岡,4,2,1652.313,1515.189,137.12400000000002,1.0527665408748845,1.4634443092616252,0.545270928684115,1.540665203224396,0.5179409750531931
J1_2023_263,2023,2023-10-20,0.15,浦和レッズ,柏レイソル,2,0,1630.196,1472.168,158.02800000000002,1.0610516086857338,1.7599215716965455,0.6543490347360216,1.8673676148093445,0.6166985935269705
J1_2023_264,2023,2023-10-21,0.15,アルビレックス新潟,サガン鳥栖,1,1,1506.901,1558.919,-52.01800000000003,0.980682275560965,1.1135177264877985,1.42836567972074,1.0920070978895264,1.4565019836865039
J1_2023_265,2023,2023-10-21,0.15,ガンバ大阪,名古屋グランパス,0,1,1512.624,1650.823,-138.19900000000007,0.9494953699927303,0.7919766610597385,1.4532186037508754,0.7519781728185236,1.530516787840684
J1_2023_266,2023,2023-10-21,0.15,サンフレッチェ広島,セレッソ大阪,0,0,1620.75,1602.651,18.098999999999933,1.0068102097296459,1.1831923153078199,0.7948894354008423,1.1912501031255713,0.7895126884085635
J1_2023_267,2023,2023-10-21,0.15,ヴィッセル神戸,鹿島アントラーズ,3,1,1662.495,1632.01,30.4849999999999,1.0114974685973093,0.9662048812329399,0.7658279358553151,0.9773137915134825,0.7571229386439536
J1_2023_268,2023,2023-10-21,0.15,京都サンガF.C.,湘南ベルマーレ,0,1,1501.471,1501.056,0.4149999999999636,1.0001556371101985,0.7865695888457511,1.4187627918629317,0.7866920082635291,1.4185420140831646
J1_2023_269,2023,2023-10-21,0.15,横浜Ｆ・マリノス,北海道コンサドーレ札幌,4,1,1721.624,1599.111,122.51299999999992,1.0470140750324513,3.126338129209867,1.3774894078578925,3.2733200245933527,1.3156359983175951
J1_2023_270,2023,2023-10-21,0.15,横浜ＦＣ,ＦＣ東京,1,0,1459.553,1533.442,-73.8889999999999,0.9726719809111878,1.0673038770380614,1.2035606665445107,1.0381365763128019,1.2373756931057365
J1_2023_271,2023,2023-10-27,0.15,名古屋グランパス,サガン鳥栖,1,1,1650.823,1558.919,91.904,1.035064765373831,1.120899030090415,0.7705998266980774,1.16020309158829,0.7444943084501213
J1_2023_272,2023,2023-10-28,0.15,アビスパ福岡,横浜Ｆ・マリノス,0,4,1515.189,1721.624,-206.43499999999995,0.9255074243617043,1.1190104789144824,1.4696931336519463,1.0356525061738997,1.587986325085994
J1_2023_273,2023,2023-10-28,0.15,セレッソ大阪,ガンバ大阪,1,0,1602.651,1512.624,90.02700000000004,1.0343364655082063,2.1903027032977533,0.9818813922412101,2.265509956522068,0.9492862574063622
J1_2023_274,2023,2023-10-28,0.15,京都サンガF.C.,アルビレックス新潟,0,1,1501.471,1506.901,-5.430000000000064,0.9979658217505919,0.7764914848709752,1.2927368649407918,0.7749119627816,1.2953718822485567
J1_2023_275,2023,2023-10-28,0.15,北海道コンサドーレ札幌,横浜ＦＣ,2,1,1599.111,1459.553,139.558,1.0537278922050384,2.60846268259497,1.229479504980305,2.748609884426298,1.1667903204189531
J1_2023_276,2023,2023-10-28,0.15,湘南ベルマーレ,ヴィッセル神戸,1,1,1501.056,1662.495,-161.43899999999985,0.9412564709917803,1.0445017142235868,2.732733963109869,0.9831439974749584,2.903283055499687
J1_2023_277,2023,2023-10-28,0.15,鹿島アントラーズ,浦和レッズ,0,0,1632.01,1630.196,1.8140000000000782,1.0006804814225034,0.7137358896844253,0.7453732659589578,0.7142215736979295,0.744866398212727
J1_2023_278,2023,2023-10-28,0.15,ＦＣ東京,サンフレッチェ広島,1,2,1533.442,1620.75,-87.30799999999999,0.9677896684252077,1.6332508189110353,1.3335601479226618,1.5806432684891099,1.3779441870800684
J1_2023_279,2023,2023-10-29,0.15,柏レイソル,川崎フロンターレ,1,1,1472.168,1652.313,-180.1450000000002,0.9346768961780209,1.1883770790473578,2.138505896015015,1.1107485997330868,2.287962722476142
J1_2023_280,2023,2023-11-11,0.15,アルビレックス新潟,ＦＣ東京,0,0,1506.901,1533.442,-26.54099999999994,0.9900964909469351,1.5674478730019712,1.0754172671935736,1.551924638801489,1.086174203248652
J1_2023_281,2023,2023-11-11,0.15,ガンバ大阪,アビスパ福岡,1,2,1512.624,1515.189,-2.5650000000000546,0.9990385874534717,1.456114603289841,0.8957721472025734,1.4547146764410552,0.8966341825553281
J1_2023_282,2023,2023-11-11,0.15,サガン鳥栖,横浜ＦＣ,1,3,1558.919,1459.553,99.36599999999999,1.0379651915196926,1.5773100270445202,0.900198976486016,1.6371929043071969,0.86727279858781
J1_2023_283,2023,2023-11-11,0.15,北海道コンサドーレ札幌,サンフレッチェ広島,0,0,1599.111,1620.75,-21.638999999999896,0.9919182096956729,1.5701970208412133,1.675035490392772,1.5575070177822954,1.6886830728782407
J1_2023_284,2023,2023-11-11,0.15,湘南ベルマーレ,名古屋グランパス,2,1,1501.056,1650.823,-149.76700000000005,0.9453853800910293,0.8704091198214954,1.9781395275511011,0.8228720565771427,2.0924160339359488
J1_2023_285,2023,2023-11-11,0.15,鹿島アントラーズ,柏レイソル,1,1,1632.01,1472.168,159.8420000000001,1.0617736345937618,1.2991081807015852,0.7439886305252201,1.3793588147540117,0.700703621078209
J1_2023_286,2023,2023-11-12,0.15,川崎フロンターレ,京都サンガF.C.,3,3,1652.313,1501.471,150.8420000000001,1.058196188912373,1.4097363825660585,0.8808254909919835,1.491777667402518,0.8323839191835558
J1_2023_287,2023,2023-11-12,0.15,横浜Ｆ・マリノス,セレッソ大阪,2,0,1721.624,1602.651,118.97299999999996,1.0456250859933,1.891580210562333,0.7931193194622715,1.977883720332464,0.7585121379417188
J1_2023_288,2023,2023-11-12,0.15,浦和レッズ,ヴィッセル神戸,1,2,1630.196,1662.495,-32.29899999999998,0.9879609315319203,1.366232160111942,1.516799176772776,1.349783997593062,1.5352825484919181
J1_2023_289,2023,2023-11-24,0.15,川崎フロンターレ,鹿島アントラーズ,3,0,1652.313,1632.01,20.30300000000011,1.007642682339905,0.6899053252546921,0.8520111650217242,0.6951780525002225,0.8455489033505609
J1_2023_290,2023,2023-11-24,0.15,横浜Ｆ・マリノス,アルビレックス新潟,0,0,1721.624,1506.901,214.72299999999996,1.0838517427684755,2.2793039675158435,0.7202889778691162,2.4704275774911477,0.6645641183629845
J1_2023_291,2023,2023-11-25,0.15,サンフレッチェ広島,ガンバ大阪,3,0,1620.75,1512.624,108.12599999999998,1.0413805137693377,2.2751377058085174,0.7127596712147448,2.369284072970866,0.6844373039350136
J1_2023_292,2023,2023-11-25,0.15,セレッソ大阪,京都サンガF.C.,0,1,1602.651,1501.471,101.18000000000006,1.0386715075497268,1.5552159056270751,1.2446778956859257,1.6153584492629878,1.1983364197812427
J1_2023_293,2023,2023-11-25,0.15,ヴィッセル神戸,名古屋グランパス,2,1,1662.495,1650.823,11.671999999999798,1.0043865930556615,1.1147378724667187,0.7951181309449331,1.119627773876964,0.791645504273342
J1_2023_294,2023,2023-11-25,0.15,柏レイソル,サガン鳥栖,2,2,1472.168,1558.919,-86.7510000000002,0.9679918366054042,0.9343284616771808,1.5719372647846586,0.9044223236115962,1.623915827944579
J1_2023_295,2023,2023-11-25,0.15,横浜ＦＣ,湘南ベルマーレ,0,1,1459.553,1501.056,-41.50299999999993,0.9845568623285128,0.8959632530577845,1.6786922625321623,0.8821267691922196,1.7050231700807956
J1_2023_296,2023,2023-11-25,0.15,浦和レッズ,アビスパ福岡,2,3,1630.196,1515.189,115.00699999999983,1.044071135926708,2.0932541154358058,0.6767905042779786,2.185506202086318,0.6482225980486143
J1_2023_297,2023,2023-11-25,0.15,ＦＣ東京,北海道コンサドーレ札幌,1,3,1533.442,1599.111,-65.6690000000001,0.9756748681145112,2.568352137947367,2.2852460219976343,2.50587663346342,2.342220853155586
J1_2023_298,2023,2023-12-03,0.15,アビスパ福岡,サンフレッチェ広島,0,1,1515.189,1620.75,-105.56099999999992,0.9611878890714723,0.9474824850246457,0.9539891417628403,0.9107086897130321,0.992510572188351
J1_2023_299,2023,2023-12-03,0.15,アルビレックス新潟,セレッソ大阪,1,0,1506.901,1602.651,-95.75,0.9647307327499115,1.0779963227972718,1.5049158323664327,1.0399761823939222,1.559933545474138
J1_2023_300,2023,2023-12-03,0.15,ガンバ大阪,ヴィッセル神戸,0,1,1512.624,1662.495,-149.87099999999987,0.9453485107801621,0.9503817931866535,2.007573166089787,0.8984420128615829,2.1236328647019387
J1_2023_301,2023,2023-12-03,0.15,サガン鳥栖,川崎フロンターレ,0,1,1558.919,1652.313,-93.394,0.9655834489842253,1.1868931599341361,1.562479349355205,1.1460443909449889,1.618171221761208
J1_2023_302,2023,2023-12-03,0.15,京都サンガF.C.,横浜Ｆ・マリノス,3,1,1501.471,1721.624,-220.15300000000002,0.9207586078161338,0.7998925980684571,2.2225652160609854,0.7365079949999429,2.413841366449445
J1_2023_303,2023,2023-12-03,0.15,北海道コンサドーレ札幌,浦和レッズ,0,2,1599.111,1630.196,-31.08499999999981,0.9884108031402553,0.9781048571149448,1.1264558116887722,0.9667694073763672,1.1396635974737805
J1_2023_304,2023,2023-12-03,0.15,名古屋グランパス,柏レイソル,1,1,1650.823,1472.168,178.6550000000002,1.0692908000171168,1.2931091606088962,0.5523492024616637,1.3827097288569492,0.5165565835344529
J1_2023_305,2023,2023-12-03,0.15,湘南ベルマーレ,ＦＣ東京,0,1,1501.056,1533.442,-32.38599999999997,0.9879286998323115,1.6417432686910527,1.238316075004217,1.621925292896401,1.2534468076637573
J1_2023_306,2023,2023-12-03,0.15,鹿島アントラーズ,横浜ＦＣ,2,1,1632.01,1459.553,172.45699999999988,1.066808386867087,1.9034292897410225,0.8135438110820189,2.0305943301041856,0.7625960023347452
J1_2023_152,2023,2023-06-24,0.2,ガンバ大阪,鹿島アントラーズ,2,1,1512.624,1632.01,-119.38599999999997,0.9420536996807838,0.686449913148825,1.3996856068851888,0.6466726803274033,1.4857811262346023
J1_2023_153,2023,2023-06-24,0.2,サンフレッチェ広島,横浜Ｆ・マリノス,0,1,1620.75,1721.624,-100.87400000000002,0.950813828056644,1.468682112070898,1.241135919376984,1.3964432611764477,1.3053406279478765
J1_2023_154,2023,2023-06-24,0.2,京都サンガF.C.,横浜ＦＣ,2,1,1501.471,1459.553,41.91799999999989,1.0211801823917368,1.1251209045698858,1.058933188665129,1.148951170541432,1.036969975450336
J1_2023_155,2023,2023-06-24,0.2,北海道コンサドーレ札幌,セレッソ大阪,1,4,1599.111,1602.651,-3.5399999999999636,0.9982315655262033,1.4939795301281837,1.6527022835281764,1.4913375252239585,1.655630156973626
J1_2023_156,2023,2023-06-24,0.2,柏レイソル,アルビレックス新潟,0,0,1472.168,1506.901,-34.733000000000175,0.982783428495461,1.0899264888765337,1.5040984176585035,1.0711616915460997,1.5304474760641025
J1_2023_157,2023,2023-06-24,0.2,浦和レッズ,川崎フロンターレ,1,1,1630.196,1652.313,-22.11700000000019,0.989002420441433,1.9403465719981305,1.241937910480048,1.9190074562013884,1.2557481001165998
J1_2023_158,2023,2023-06-24,0.2,湘南ベルマーレ,サガン鳥栖,0,6,1501.056,1558.919,-57.863000000000056,0.9714830087735372,1.1662973062882895,1.6447273408565624,1.1330380162374192,1.693006800945466
J1_2023_159,2023,2023-06-24,0.2,ＦＣ東京,名古屋グランパス,2,0,1533.442,1650.823,-117.38100000000009,0.9429985820578708,1.1979464323525306,1.502012085672049,1.1296617870897214,1.5928041825834602
J1_2023_160,2023,2023-06-25,0.2,アビスパ福岡,ヴィッセル神戸,0,3,1515.189,1662.495,-147.3059999999998,0.9289939988357327,0.8339527182884294,1.4843785958611018,0.7747370706026974,1.5978344292012736
J1_2023_161,2023,2023-06-28,0.2,浦和レッズ,湘南ベルマーレ,4,1,1630.196,1501.056,129.13999999999987,1.0667002446484195,1.8026968598382689,0.9586616252625116,1.9229371814164191,0.8987169826500631
J1_2023_162,2023,2023-06-30,0.2,セレッソ大阪,アビスパ福岡,0,1,1602.651,1515.189,87.46199999999999,1.0447012924395729,1.6144662895202382,0.770512069682406,1.6866350192619144,0.7375429467337178
J1_2023_163,2023,2023-07-01,0.2,アルビレックス新潟,サンフレッチェ広島,2,0,1506.901,1620.75,-113.84899999999993,0.9446653889110395,1.1329918385085422,1.5252519793742865,1.0702981757577057,1.6145949637601487
J1_2023_164,2023,2023-07-01,0.2,サガン鳥栖,浦和レッズ,1,2,1558.919,1630.196,-71.27699999999982,0.9649890739874951,0.591449748897138,0.824767199966624,0.5707425454983857,0.8546907132933111
J1_2023_165,2023,2023-07-01,0.2,ヴィッセル神戸,北海道コンサドーレ札幌,1,1,1662.495,1599.111,63.38399999999979,1.032199538882827,2.3899561121262756,1.2097376333340886,2.4669115968869355,1.171999780820882
J1_2023_166,2023,2023-07-01,0.2,名古屋グランパス,川崎フロンターレ,2,0,1650.823,1652.313,-1.490000000000009,0.9992552774435972,1.4256771252528746,1.0483448097960444,1.4246153913395514,1.0491261176803923
J1_2023_167,2023,2023-07-01,0.2,横浜ＦＣ,ガンバ大阪,0,0,1459.553,1512.624,-53.07099999999991,0.9738134728436176,1.411447105120842,1.510217803966493,1.3744862071727977,1.550828619732
J1_2023_168,2023,2023-07-01,0.2,鹿島アントラーズ,京都サンガF.C.,0,0,1632.01,1501.471,130.539,1.067446662498759,1.48845484740467,1.24305006394815,1.5888461591422147,1.1645078931047717
