season,window,window_start,window_end,n_matches,n_events,mean_expected_points,mean_actual_points,mean_points_residual,sum_expected_points,sum_actual_points,sum_points_residual,points_residual_ci_low,points_residual_ci_high,mean_lambda_for,mean_actual_goals_for,mean_goal_for_residual,mean_lambda_against,mean_actual_goals_against,mean_goals_against_improvement,goals_against_improvement_ci_low,goals_against_improvement_ci_high,mean_goal_diff_residual,mean_team_win_prob,mean_team_draw_prob,mean_team_loss_prob,home_match_rate,mean_team_games_in_train_at_cutoff
2016,after_4_6,4,6,9,3,0.9186761549445157,0.8888888888888888,-0.02978726605562691,8.268085394500641,8.0,-0.26808539450064217,-0.8239272439238373,0.7643527118125836,0.8880697050710884,0.6666666666666666,-0.22140303840442177,1.5782981663045659,1.7777777777777777,-0.1994796114732118,-1.5322347643720222,1.1332755414255986,-0.4208826498776337,0.20713330429144602,0.2972762420701778,0.4955904536383762,0.4444444444444444,23.666666666666668
2016,after_7_10,7,10,8,3,1.0212057555902705,0.875,-0.14620575559027033,8.169646044722164,7.0,-1.1696460447221626,-0.9924651343409274,0.7000536231603869,1.0627690107519085,1.125,0.06223098924809135,1.6075918868771992,2.25,-0.6424081131228008,-1.526014224284863,0.24119799803926167,-0.5801771238747095,0.24423745769673877,0.28849338250005396,0.46726915980320727,0.5,22.25
2017,after_1_3,1,3,24,8,1.0396751058696205,1.25,0.21032489413037947,24.952202540870893,30.0,5.047797459129107,-0.3004001530521092,0.7210499413128681,0.9051859496527541,1.0416666666666667,0.13648071701391254,1.4122099009024722,1.2916666666666667,0.12054323423580543,-0.30902437002521727,0.5501108384968281,0.25702395124971805,0.2490082514499977,0.2926503515196275,0.4583413970303749,0.4583333333333333,18.75
2017,after_1_5,1,5,40,8,0.9867763720036262,1.1,0.11322362799637373,39.47105488014505,44.0,4.528945119854949,-0.2552305957415252,0.4816778517342727,0.867383499617582,0.975,0.10761650038241799,1.4885539505036485,1.375,0.11355395050364844,-0.21624757018850296,0.4433554711957999,0.2211704508860665,0.2342481803685111,0.284031830898093,0.48171998873339594,0.475,18.75
2017,after_1_10,1,10,70,8,1.061909223961024,1.1285714285714286,0.0666622046104049,74.33364567727168,79.0,4.666354322728343,-0.23003832191800583,0.3633627311388156,0.9222381256818417,0.9285714285714286,0.006333302889586815,1.4256583280478203,1.3,0.12565832804782034,-0.15686327516239396,0.40817993125803465,0.13199163093740715,0.2577056467612486,0.2887922836772781,0.4535020695614734,0.5,18.571428571428573
2017,after_4_6,4,6,23,8,0.9279197523317824,0.9565217391304348,0.028601986798652224,21.342154303630995,22.0,0.6578456963690011,-0.42929589325800227,0.4864998668553067,0.8356771864550399,0.8260869565217391,-0.009590229933300701,1.6072210290376174,1.3478260869565217,0.25939494208109576,-0.20527810823836284,0.7240679924005544,0.24980471214779507,0.2191073564787999,0.27059768289538316,0.5102949606258171,0.5652173913043478,18.652173913043477
2017,after_7_10,7,10,23,7,1.2190995144682508,1.173913043478261,-0.04518647098998992,28.03928883276977,27.0,-1.0392888327697682,-0.6281757410977784,0.5378027991177985,1.0265926398955176,0.9130434782608695,-0.11354916163464818,1.2581287684270819,1.2608695652173914,-0.002740796790309098,-0.5846961747718459,0.5792145811912276,-0.11628995842495725,0.30537947997717635,0.3029610745367215,0.39165944548610204,0.4782608695652174,18.304347826086957
2018,after_1_3,1,3,21,7,1.2180165599410961,1.1428571428571428,-0.07515941708395346,25.57834775876302,24.0,-1.5783477587630226,-0.7245030688960846,0.5741842347281777,1.3621961622979415,0.9047619047619048,-0.45743425753603645,1.5963232605259725,1.3333333333333333,0.26298992719263936,-0.2987604160149344,0.8247402704002131,-0.19444433034339698,0.31370046787600847,0.27691515631307084,0.40938437581092063,0.47619047619047616,18.714285714285715
2018,after_1_5,1,5,35,7,1.1891629060077493,1.2285714285714286,0.03940852256367895,41.62070171027123,43.0,1.3792982897287633,-0.44557561917774435,0.5243926643051022,1.296703373240089,0.9142857142857143,-0.382417658954375,1.5659360317676223,1.2571428571428571,0.3087931746247654,-0.10158050436319555,0.7191668536127264,-0.07362448432960955,0.3018267666237935,0.28368260613636925,0.4144906272398373,0.4857142857142857,18.714285714285715
2018,after_1_10,1,10,60,7,1.2001435460368404,1.15,-0.05014354603684058,72.00861276221042,69.0,-3.008612762210435,-0.41144090437109376,0.3111538122974126,1.2811810385588835,1.15,-0.13118103855888327,1.5343372047224029,1.55,-0.01566279527759715,-0.3586609587971163,0.32733536824192194,-0.14684383383648036,0.305586931005565,0.2833827530201454,0.4110303159742896,0.5,17.133333333333333
2018,after_4_6,4,6,20,7,1.090507743015728,1.25,0.15949225698427225,21.810154860314558,25.0,3.189845139685445,-0.4438252783740346,0.7628097923425792,1.142896452570145,0.85,-0.292896452570145,1.5538396747770713,1.25,0.3038396747770711,-0.1524917977684377,0.7601711473225798,0.010943222206926017,0.26757626476625485,0.28777894871696313,0.444644786516782,0.4,18.2
2018,after_7_10,7,10,19,5,1.2957952706912033,1.0526315789473684,-0.24316369174383468,24.620110143132862,20.0,-4.620110143132859,-0.8842096457124502,0.39788226222478085,1.337200729151228,1.736842105263158,0.3996413761119299,1.4452973850924906,2.1052631578947367,-0.659965772802246,-1.3448021109592108,0.024870565354718877,-0.2603243966903162,0.3366305652427699,0.28590357496289337,0.3774658597943368,0.631578947368421,14.263157894736842
2019,after_1_3,1,3,27,9,1.248508562671067,1.0,-0.24850856267106708,33.70973119211881,27.0,-6.709731192118811,-0.6924201495770338,0.19540302423489964,1.0888098849541232,1.1111111111111112,0.022301226156988003,1.2607726266442016,1.4074074074074074,-0.14663478076320585,-0.6842663224191226,0.3909967608927108,-0.12433355460621787,0.31653931510250777,0.2988906173635439,0.38457006753394835,0.5185185185185185,17.11111111111111
