competition,competition_id,season,match_id,match_url,date,home,away,home_goal,away_goal,home_manager,away_manager,manager_parse_method,page_title
J1,1001,2023,20230217001,https://soccer-db.net/result/20230217001,2023-02-17,川崎F,横浜FM,,,鬼木 達,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/17 川崎フロンターレ - 横浜Ｆ・マリノス 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218001,https://soccer-db.net/result/20230218001,2023-02-18,FC東京,浦和,,,アルベルト プッチ オルトネダ,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 ＦＣ東京 - 浦和レッズ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218002,https://soccer-db.net/result/20230218002,2023-02-18,横浜FC,名古屋,,,四方田 修平,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 横浜ＦＣ - 名古屋グランパス 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218003,https://soccer-db.net/result/20230218003,2023-02-18,京都,鹿島,,,チョウ キジェ,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 京都サンガF.C. - 鹿島アントラーズ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218004,https://soccer-db.net/result/20230218004,2023-02-18,C大阪,新潟,,,小菊 昭雄,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 セレッソ大阪 - アルビレックス新潟 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218005,https://soccer-db.net/result/20230218005,2023-02-18,神戸,福岡,,,吉田 孝行,長谷部 茂利,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 ヴィッセル神戸 - アビスパ福岡 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218006,https://soccer-db.net/result/20230218006,2023-02-18,広島,札幌,,,ミヒャエル スキッベ,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 サンフレッチェ広島 - 北海道コンサドーレ札幌 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218007,https://soccer-db.net/result/20230218007,2023-02-18,柏,G大阪,,,ネルシーニョ,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 柏レイソル - ガンバ大阪 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230218008,https://soccer-db.net/result/20230218008,2023-02-18,鳥栖,湘南,,,川井 健太,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/18 サガン鳥栖 - 湘南ベルマーレ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230224001,https://soccer-db.net/result/20230224001,2023-02-24,湘南,横浜FC,,,山口 智,四方田 修平,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/24 湘南ベルマーレ - 横浜ＦＣ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230225001,https://soccer-db.net/result/20230225001,2023-02-25,横浜FM,浦和,,,ケビン マスカット,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 横浜Ｆ・マリノス - 浦和レッズ 試合結果,スタメン"
J1,1001,2023,20230225002,https://soccer-db.net/result/20230225002,2023-02-25,札幌,神戸,,,ミハイロ ペトロビッチ,吉田 孝行,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 北海道コンサドーレ札幌 - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2023,20230225003,https://soccer-db.net/result/20230225003,2023-02-25,G大阪,鳥栖,,,ダニエル ポヤトス,川井 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 ガンバ大阪 - サガン鳥栖 試合結果,スタメン"
J1,1001,2023,20230225004,https://soccer-db.net/result/20230225004,2023-02-25,福岡,C大阪,,,長谷部 茂利,小菊 昭雄,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 アビスパ福岡 - セレッソ大阪 試合結果,スタメン"
J1,1001,2023,20230225005,https://soccer-db.net/result/20230225005,2023-02-25,鹿島,川崎F,,,岩政 大樹,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 鹿島アントラーズ - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2023,20230225006,https://soccer-db.net/result/20230225006,2023-02-25,名古屋,京都,,,長谷川 健太,チョウ キジェ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/25 名古屋グランパス - 京都サンガF.C. 試合結果,スタメン"
J1,1001,2023,20230226001,https://soccer-db.net/result/20230226001,2023-02-26,広島,新潟,,,ミヒャエル スキッベ,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/26 サンフレッチェ広島 - アルビレックス新潟 試合結果,スタメン"
J1,1001,2023,20230226002,https://soccer-db.net/result/20230226002,2023-02-26,柏,FC東京,,,ネルシーニョ,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/02/26 柏レイソル - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230303001,https://soccer-db.net/result/20230303001,2023-03-03,横浜FM,広島,,,ケビン マスカット,ミヒャエル スキッベ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/03 横浜Ｆ・マリノス - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2023,20230304001,https://soccer-db.net/result/20230304001,2023-03-04,川崎F,湘南,,,鬼木 達,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 川崎フロンターレ - 湘南ベルマーレ 試合結果,スタメン"
J1,1001,2023,20230304002,https://soccer-db.net/result/20230304002,2023-03-04,新潟,札幌,,,松橋 力蔵,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 アルビレックス新潟 - 北海道コンサドーレ札幌 試合結果,スタメン"
J1,1001,2023,20230304003,https://soccer-db.net/result/20230304003,2023-03-04,京都,FC東京,,,チョウ キジェ,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 京都サンガF.C. - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230304004,https://soccer-db.net/result/20230304004,2023-03-04,浦和,C大阪,,,マチェイ スコルジャ,小菊 昭雄,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 浦和レッズ - セレッソ大阪 試合結果,スタメン"
J1,1001,2023,20230304005,https://soccer-db.net/result/20230304005,2023-03-04,福岡,柏,,,長谷部 茂利,ネルシーニョ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 アビスパ福岡 - 柏レイソル 試合結果,スタメン"
J1,1001,2023,20230304006,https://soccer-db.net/result/20230304006,2023-03-04,鳥栖,名古屋,,,川井 健太,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 サガン鳥栖 - 名古屋グランパス 試合結果,スタメン"
J1,1001,2023,20230304007,https://soccer-db.net/result/20230304007,2023-03-04,横浜FC,鹿島,,,四方田 修平,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 横浜ＦＣ - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2023,20230304008,https://soccer-db.net/result/20230304008,2023-03-04,神戸,G大阪,,,吉田 孝行,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/04 ヴィッセル神戸 - ガンバ大阪 試合結果,スタメン"
J1,1001,2023,20230311001,https://soccer-db.net/result/20230311001,2023-03-11,新潟,川崎F,,,松橋 力蔵,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/11 アルビレックス新潟 - 川崎フロンターレ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230311002,https://soccer-db.net/result/20230311002,2023-03-11,神戸,浦和,,,吉田 孝行,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/11 ヴィッセル神戸 - 浦和レッズ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230312001,https://soccer-db.net/result/20230312001,2023-03-12,C大阪,鳥栖,,,小菊 昭雄,川井 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 セレッソ大阪 - サガン鳥栖 試合結果,スタメン"
J1,1001,2023,20230312002,https://soccer-db.net/result/20230312002,2023-03-12,札幌,横浜FM,,,ミハイロ ペトロビッチ,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 北海道コンサドーレ札幌 - 横浜Ｆ・マリノス 試合結果,スタメン"
J1,1001,2023,20230312003,https://soccer-db.net/result/20230312003,2023-03-12,鹿島,福岡,,,岩政 大樹,長谷部 茂利,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 鹿島アントラーズ - アビスパ福岡 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230312004,https://soccer-db.net/result/20230312004,2023-03-12,柏,名古屋,,,ネルシーニョ,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 柏レイソル - 名古屋グランパス 試合結果,スタメン"
J1,1001,2023,20230312005,https://soccer-db.net/result/20230312005,2023-03-12,FC東京,横浜FC,,,アルベルト プッチ オルトネダ,四方田 修平,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 ＦＣ東京 - 横浜ＦＣ 試合結果,スタメン"
J1,1001,2023,20230312006,https://soccer-db.net/result/20230312006,2023-03-12,湘南,京都,,,山口 智,チョウ キジェ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 湘南ベルマーレ - 京都サンガF.C. 試合結果,スタメン"
J1,1001,2023,20230312007,https://soccer-db.net/result/20230312007,2023-03-12,G大阪,広島,,,ダニエル ポヤトス,ミヒャエル スキッベ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/12 ガンバ大阪 - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2023,20230318001,https://soccer-db.net/result/20230318001,2023-03-18,横浜FM,鹿島,,,ケビン マスカット,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 横浜Ｆ・マリノス - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2023,20230318002,https://soccer-db.net/result/20230318002,2023-03-18,横浜FC,京都,,,四方田 修平,チョウ キジェ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 横浜ＦＣ - 京都サンガF.C. 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230318003,https://soccer-db.net/result/20230318003,2023-03-18,名古屋,FC東京,,,長谷川 健太,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 名古屋グランパス - ＦＣ東京 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230318004,https://soccer-db.net/result/20230318004,2023-03-18,浦和,新潟,,,マチェイ スコルジャ,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 浦和レッズ - アルビレックス新潟 試合結果,スタメン"
J1,1001,2023,20230318005,https://soccer-db.net/result/20230318005,2023-03-18,G大阪,札幌,,,ダニエル ポヤトス,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 ガンバ大阪 - 北海道コンサドーレ札幌 試合結果,スタメン"
J1,1001,2023,20230318006,https://soccer-db.net/result/20230318006,2023-03-18,鳥栖,神戸,,,川井 健太,吉田 孝行,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 サガン鳥栖 - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2023,20230318007,https://soccer-db.net/result/20230318007,2023-03-18,川崎F,C大阪,,,鬼木 達,小菊 昭雄,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/18 川崎フロンターレ - セレッソ大阪 試合結果,スタメン"
J1,1001,2023,20230319001,https://soccer-db.net/result/20230319001,2023-03-19,広島,柏,,,ミヒャエル スキッベ,ネルシーニョ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/19 サンフレッチェ広島 - 柏レイソル 試合結果,スタメン"
J1,1001,2023,20230319002,https://soccer-db.net/result/20230319002,2023-03-19,福岡,湘南,,,長谷部 茂利,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/19 アビスパ福岡 - 湘南ベルマーレ 試合結果,スタメン"
J1,1001,2023,20230331001,https://soccer-db.net/result/20230331001,2023-03-31,柏,浦和,,,ネルシーニョ,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/03/31 柏レイソル - 浦和レッズ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230401001,https://soccer-db.net/result/20230401001,2023-04-01,横浜FC,福岡,,,四方田 修平,長谷部 茂利,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 横浜ＦＣ - アビスパ福岡 試合結果,スタメン"
J1,1001,2023,20230401002,https://soccer-db.net/result/20230401002,2023-04-01,新潟,名古屋,,,松橋 力蔵,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 アルビレックス新潟 - 名古屋グランパス 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230401003,https://soccer-db.net/result/20230401003,2023-04-01,京都,神戸,,,チョウ キジェ,吉田 孝行,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 京都サンガF.C. - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2023,20230401004,https://soccer-db.net/result/20230401004,2023-04-01,鹿島,広島,,,岩政 大樹,ミヒャエル スキッベ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 鹿島アントラーズ - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2023,20230401005,https://soccer-db.net/result/20230401005,2023-04-01,湘南,G大阪,,,山口 智,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 湘南ベルマーレ - ガンバ大阪 試合結果,スタメン"
J1,1001,2023,20230401006,https://soccer-db.net/result/20230401006,2023-04-01,鳥栖,FC東京,,,川井 健太,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 サガン鳥栖 - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230401007,https://soccer-db.net/result/20230401007,2023-04-01,C大阪,横浜FM,,,小菊 昭雄,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 セレッソ大阪 - 横浜Ｆ・マリノス 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230401008,https://soccer-db.net/result/20230401008,2023-04-01,札幌,川崎F,,,ミハイロ ペトロビッチ,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/01 北海道コンサドーレ札幌 - 川崎フロンターレ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230408001,https://soccer-db.net/result/20230408001,2023-04-08,横浜FM,横浜FC,,,ケビン マスカット,四方田 修平,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/08 横浜Ｆ・マリノス - 横浜ＦＣ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230409001,https://soccer-db.net/result/20230409001,2023-04-09,C大阪,札幌,,,小菊 昭雄,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 セレッソ大阪 - 北海道コンサドーレ札幌 試合結果,スタメン"
J1,1001,2023,20230409002,https://soccer-db.net/result/20230409002,2023-04-09,神戸,新潟,,,吉田 孝行,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 ヴィッセル神戸 - アルビレックス新潟 試合結果,スタメン"
J1,1001,2023,20230409003,https://soccer-db.net/result/20230409003,2023-04-09,広島,鳥栖,,,ミヒャエル スキッベ,川井 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 サンフレッチェ広島 - サガン鳥栖 試合結果,スタメン"
J1,1001,2023,20230409004,https://soccer-db.net/result/20230409004,2023-04-09,FC東京,湘南,,,アルベルト プッチ オルトネダ,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 ＦＣ東京 - 湘南ベルマーレ 試合結果,スタメン"
J1,1001,2023,20230409005,https://soccer-db.net/result/20230409005,2023-04-09,名古屋,浦和,,,長谷川 健太,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 名古屋グランパス - 浦和レッズ 試合結果,スタメン"
J1,1001,2023,20230409006,https://soccer-db.net/result/20230409006,2023-04-09,G大阪,川崎F,,,ダニエル ポヤトス,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 ガンバ大阪 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2023,20230409007,https://soccer-db.net/result/20230409007,2023-04-09,福岡,京都,,,長谷部 茂利,チョウ キジェ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 アビスパ福岡 - 京都サンガF.C. 試合結果,スタメン"
J1,1001,2023,20230409008,https://soccer-db.net/result/20230409008,2023-04-09,柏,鹿島,,,ネルシーニョ,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/09 柏レイソル - 鹿島アントラーズ 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230415001,https://soccer-db.net/result/20230415001,2023-04-15,横浜FC,広島,,,四方田 修平,ミヒャエル スキッベ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 横浜ＦＣ - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2023,20230415002,https://soccer-db.net/result/20230415002,2023-04-15,浦和,札幌,,,マチェイ スコルジャ,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 浦和レッズ - 北海道コンサドーレ札幌 試合結果,スタメン"
J1,1001,2023,20230415003,https://soccer-db.net/result/20230415003,2023-04-15,川崎F,名古屋,,,鬼木 達,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 川崎フロンターレ - 名古屋グランパス 試合結果,スタメン"
J1,1001,2023,20230415004,https://soccer-db.net/result/20230415004,2023-04-15,湘南,横浜FM,,,山口 智,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 湘南ベルマーレ - 横浜Ｆ・マリノス 試合結果,スタメン"
J1,1001,2023,20230415005,https://soccer-db.net/result/20230415005,2023-04-15,鳥栖,柏,,,川井 健太,ネルシーニョ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 サガン鳥栖 - 柏レイソル 試合結果,スタメン"
J1,1001,2023,20230415006,https://soccer-db.net/result/20230415006,2023-04-15,鹿島,神戸,,,岩政 大樹,吉田 孝行,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 鹿島アントラーズ - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2023,20230415007,https://soccer-db.net/result/20230415007,2023-04-15,FC東京,C大阪,,,アルベルト プッチ オルトネダ,小菊 昭雄,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 ＦＣ東京 - セレッソ大阪 試合結果,スタメン"
J1,1001,2023,20230415008,https://soccer-db.net/result/20230415008,2023-04-15,京都,G大阪,,,チョウ キジェ,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 京都サンガF.C. - ガンバ大阪 試合結果,スタメン"
J1,1001,2023,20230415009,https://soccer-db.net/result/20230415009,2023-04-15,新潟,福岡,,,松橋 力蔵,長谷部 茂利,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/15 アルビレックス新潟 - アビスパ福岡 試合結果,スタメン"
J1,1001,2023,20230422001,https://soccer-db.net/result/20230422001,2023-04-22,広島,FC東京,,,ミヒャエル スキッベ,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/22 サンフレッチェ広島 - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230422002,https://soccer-db.net/result/20230422002,2023-04-22,神戸,横浜FM,,,吉田 孝行,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/22 ヴィッセル神戸 - 横浜Ｆ・マリノス 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230423001,https://soccer-db.net/result/20230423001,2023-04-23,札幌,福岡,,,ミハイロ ペトロビッチ,長谷部 茂利,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 北海道コンサドーレ札幌 - アビスパ福岡 試合結果,スタメン"
J1,1001,2023,20230423002,https://soccer-db.net/result/20230423002,2023-04-23,新潟,鹿島,,,松橋 力蔵,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 アルビレックス新潟 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2023,20230423003,https://soccer-db.net/result/20230423003,2023-04-23,京都,鳥栖,,,チョウ キジェ,川井 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 京都サンガF.C. - サガン鳥栖 試合結果,スタメン"
J1,1001,2023,20230423004,https://soccer-db.net/result/20230423004,2023-04-23,C大阪,柏,,,小菊 昭雄,ネルシーニョ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 セレッソ大阪 - 柏レイソル 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230423005,https://soccer-db.net/result/20230423005,2023-04-23,名古屋,湘南,,,長谷川 健太,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 名古屋グランパス - 湘南ベルマーレ 試合結果,スタメン"
J1,1001,2023,20230423006,https://soccer-db.net/result/20230423006,2023-04-23,川崎F,浦和,,,鬼木 達,マチェイ スコルジャ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 川崎フロンターレ - 浦和レッズ 試合結果,スタメン"
J1,1001,2023,20230423007,https://soccer-db.net/result/20230423007,2023-04-23,G大阪,横浜FC,,,ダニエル ポヤトス,四方田 修平,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/23 ガンバ大阪 - 横浜ＦＣ 試合結果,スタメン"
J1,1001,2023,20230429001,https://soccer-db.net/result/20230429001,2023-04-29,横浜FC,札幌,,,四方田 修平,ミハイロ ペトロビッチ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 横浜ＦＣ - 北海道コンサドーレ札幌 試合結果,スタメン"
J1,1001,2023,20230429002,https://soccer-db.net/result/20230429002,2023-04-29,C大阪,広島,,,小菊 昭雄,ミヒャエル スキッベ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 セレッソ大阪 - サンフレッチェ広島 試合結果,スタメン"
J1,1001,2023,20230429003,https://soccer-db.net/result/20230429003,2023-04-29,神戸,湘南,,,吉田 孝行,山口 智,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 ヴィッセル神戸 - 湘南ベルマーレ 試合結果,スタメン"
J1,1001,2023,20230429004,https://soccer-db.net/result/20230429004,2023-04-29,柏,京都,,,ネルシーニョ,チョウ キジェ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 柏レイソル - 京都サンガF.C. 試合結果,スタメン"
J1,1001,2023,20230429005,https://soccer-db.net/result/20230429005,2023-04-29,FC東京,新潟,,,アルベルト プッチ オルトネダ,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 ＦＣ東京 - アルビレックス新潟 試合結果,スタメン"
J1,1001,2023,20230429006,https://soccer-db.net/result/20230429006,2023-04-29,横浜FM,名古屋,,,ケビン マスカット,長谷川 健太,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 横浜Ｆ・マリノス - 名古屋グランパス 試合結果,スタメン"
J1,1001,2023,20230429007,https://soccer-db.net/result/20230429007,2023-04-29,福岡,川崎F,,,長谷部 茂利,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 アビスパ福岡 - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2023,20230429008,https://soccer-db.net/result/20230429008,2023-04-29,鹿島,G大阪,,,岩政 大樹,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/04/29 鹿島アントラーズ - ガンバ大阪 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230503001,https://soccer-db.net/result/20230503001,2023-05-03,札幌,鹿島,,,ミハイロ ペトロビッチ,岩政 大樹,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 北海道コンサドーレ札幌 - 鹿島アントラーズ 試合結果,スタメン"
J1,1001,2023,20230503002,https://soccer-db.net/result/20230503002,2023-05-03,京都,川崎F,,,チョウ キジェ,鬼木 達,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 京都サンガF.C. - 川崎フロンターレ 試合結果,スタメン"
J1,1001,2023,20230503003,https://soccer-db.net/result/20230503003,2023-05-03,G大阪,C大阪,,,ダニエル ポヤトス,小菊 昭雄,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 ガンバ大阪 - セレッソ大阪 試合結果,スタメン,フォーメーション"
J1,1001,2023,20230503004,https://soccer-db.net/result/20230503004,2023-05-03,名古屋,神戸,,,長谷川 健太,吉田 孝行,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 名古屋グランパス - ヴィッセル神戸 試合結果,スタメン"
J1,1001,2023,20230503005,https://soccer-db.net/result/20230503005,2023-05-03,福岡,FC東京,,,長谷部 茂利,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 アビスパ福岡 - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230503006,https://soccer-db.net/result/20230503006,2023-05-03,鳥栖,横浜FM,,,川井 健太,ケビン マスカット,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 サガン鳥栖 - 横浜Ｆ・マリノス 試合結果,スタメン"
J1,1001,2023,20230503007,https://soccer-db.net/result/20230503007,2023-05-03,横浜FC,新潟,,,四方田 修平,松橋 力蔵,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 横浜ＦＣ - アルビレックス新潟 試合結果,スタメン"
J1,1001,2023,20230503008,https://soccer-db.net/result/20230503008,2023-05-03,湘南,柏,,,山口 智,ネルシーニョ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/03 湘南ベルマーレ - 柏レイソル 試合結果,スタメン"
J1,1001,2023,20230506001,https://soccer-db.net/result/20230506001,2023-05-06,札幌,FC東京,,,ミハイロ ペトロビッチ,アルベルト プッチ オルトネダ,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/06 北海道コンサドーレ札幌 - ＦＣ東京 試合結果,スタメン"
J1,1001,2023,20230506002,https://soccer-db.net/result/20230506002,2023-05-06,名古屋,G大阪,,,長谷川 健太,ダニエル ポヤトス,text,"Soccer D.B. : 2023 明治安田 Ｊ１リーグ 23/05/06 名古屋グランパス - ガンバ大阪 試合結果,スタメン"
