event_id,season,team,old_manager,new_manager,effective_change_date,window,window_start,window_end,n_matches,n_events,mean_expected_points,mean_actual_points,mean_points_residual,sum_expected_points,sum_actual_points,sum_points_residual,points_residual_ci_low,points_residual_ci_high,mean_lambda_for,mean_actual_goals_for,mean_goal_for_residual,mean_lambda_against,mean_actual_goals_against,mean_goals_against_improvement,goals_against_improvement_ci_low,goals_against_improvement_ci_high,mean_goal_diff_residual,mean_team_win_prob,mean_team_draw_prob,mean_team_loss_prob,home_match_rate,mean_team_games_in_train_at_cutoff
PSEUDO_0025,2009,横浜FM,no_change_control,no_change_control,2009-08-01,after_7_10,7,10,4,1,1.0147512908298777,2.25,1.2352487091701223,4.059005163319511,9.0,4.940994836680489,-0.030586776892365553,2.50108419523261,0.9323606600407051,1.5,0.5676393399592948,1.4126791854392882,1.25,0.16267918543928822,-0.34423852093359025,0.6695968918121666,0.7303185253985831,0.2369873699501848,0.30378918097932317,0.459223449070492,0.5,19.0
PSEUDO_0026,2009,浦和,no_change_control,no_change_control,2009-08-19,after_1_3,1,3,3,1,1.2906701341305151,0.0,-1.2906701341305151,3.8720104023915454,0.0,-3.8720104023915454,-1.722861485524071,-0.8584787827369593,1.2987440897349678,1.3333333333333333,0.034589243598365536,1.3973197944310087,3.0,-1.6026802055689913,-3.1253567205285018,-0.08000369060948098,-1.5680909619706258,0.33048620540658596,0.29921151791075734,0.37030227668265675,0.3333333333333333,21.0
PSEUDO_0026,2009,浦和,no_change_control,no_change_control,2009-08-19,after_1_5,1,5,5,1,1.2308791173826845,1.2,-0.030879117382684385,6.154395586913423,6.0,-0.15439558691342192,-1.5828455728218913,1.5210873380565226,1.2424969209937557,2.0,0.7575030790062443,1.4395679652815903,2.0,-0.5604320347184097,-2.1485148548004775,1.027650785363658,0.19707104428783423,0.3121353930871101,0.29447293812135433,0.39339166879153575,0.4,21.0
PSEUDO_0026,2009,浦和,no_change_control,no_change_control,2009-08-19,after_1_10,1,10,10,1,1.3589282787706973,1.5,0.14107172122930275,13.589282787706974,15.0,1.4107172122930276,-0.8837116544544769,1.1658550969130823,1.28631606046779,1.6,0.31368393953220997,1.2819502044684814,1.6,-0.31804979553151846,-1.2929710746678131,0.6568714836047762,-0.004365855999308587,0.351744143772908,0.3036958474519731,0.34456000877511894,0.5,21.0
PSEUDO_0026,2009,浦和,no_change_control,no_change_control,2009-08-19,after_4_6,4,6,3,1,1.2772106545042676,2.0,0.7227893454957325,3.8316319635128027,6.0,2.1683680364871973,-1.5528374885086627,2.998416179500128,1.0860225825567185,2.3333333333333335,1.2473107507766148,1.2335247414539678,1.0,0.23352474145396784,-1.5401865400768664,2.0072360229848023,1.4808354922305826,0.3252113140709226,0.30157671229149985,0.3732119736375777,0.6666666666666666,21.0
PSEUDO_0026,2009,浦和,no_change_control,no_change_control,2009-08-19,after_7_10,7,10,4,1,1.471410105450656,2.25,0.7785898945493438,5.885640421802624,9.0,3.114359578197375,-0.7639966229854745,2.3211764120841623,1.4272151469507104,1.25,-0.1772151469507104,1.2317421092574712,1.0,0.23174210925747135,-1.2284150986289069,1.6918993171438497,0.05452696230676091,0.38758721982413885,0.3086484459782397,0.3037643341976215,0.5,21.0
PSEUDO_0027,2010,FC東京,no_change_control,no_change_control,2010-05-05,after_1_3,1,3,3,1,1.4559666171296364,1.6666666666666667,0.21070004953703036,4.367899851388909,5.0,0.6321001486110911,-1.3353141149165315,1.7567142139905922,0.7468381572824683,1.6666666666666667,0.9198285093841984,0.5853135730302065,0.6666666666666666,-0.08135309363646022,-1.4280974018522818,1.2653912145793615,0.8384754157477382,0.3753222057098788,0.3300000000000001,0.2946777942901213,0.6666666666666666,9.0
PSEUDO_0027,2010,FC東京,no_change_control,no_change_control,2010-05-05,after_1_5,1,5,5,1,1.5146465089187395,1.8,0.2853534910812604,7.573232544593697,9.0,1.4267674554063021,-0.9827431409939388,1.5534501231564595,0.7791301667726163,2.0,1.2208698332273837,0.5841342574636761,1.0,-0.41586574253632397,-1.4245451522062857,0.5928136671336379,0.8050040906910597,0.3948821696395798,0.3300000000000002,0.27511783036042015,0.6,9.0
PSEUDO_0027,2010,FC東京,no_change_control,no_change_control,2010-05-05,after_1_10,1,10,10,1,1.3474544985422312,1.1,-0.24745449854223134,13.474544985422312,11.0,-2.4745449854223134,-1.0051601425413765,0.5102511454569137,0.7692937851666928,1.4,0.6307062148333071,0.8113053382918611,1.4,-0.588694661708139,-1.2736774042627332,0.09628808084645524,0.042011553125168265,0.34247489520965047,0.32002981291328003,0.3374952918770695,0.5,9.0
PSEUDO_0027,2010,FC東京,no_change_control,no_change_control,2010-05-05,after_4_6,4,6,3,1,1.6627834412528995,1.6666666666666667,0.0038832254137671405,4.988350323758699,5.0,0.011649676241301421,-1.8770740718828325,1.8848405227103666,0.7762895775871259,2.0,1.2237104224128739,0.49230040164263916,1.3333333333333333,-0.8410329316906942,-1.8720184757965896,0.18995261241520134,0.38267749072217977,0.4442611470842998,0.3300000000000001,0.2257388529157001,0.6666666666666666,9.0
PSEUDO_0027,2010,FC東京,no_change_control,no_change_control,2010-05-05,after_7_10,7,10,4,1,1.0295737025686764,0.25,-0.7795737025686764,4.118294810274706,1.0,-3.1182948102747057,-1.6263069699371595,0.06715956479980678,0.7808886617645363,0.75,-0.03088866176453635,1.2200528647250184,2.0,-0.7799471352749815,-2.093526237014411,0.5336319664644479,-0.8108357970395179,0.24149972342849219,0.3050745322832,0.4534257442883078,0.25,9.0
PSEUDO_0028,2010,京都,no_change_control,no_change_control,2010-10-30,after_1_3,1,3,3,1,0.7972241633596354,0.0,-0.7972241633596354,2.391672490078906,0.0,-2.391672490078906,-0.9807909134935324,-0.6136574132257384,1.00247527397497,1.0,-0.0024752739749701602,1.962591935504425,2.3333333333333335,-0.3707413978289083,-1.696364747441017,0.9548819517832006,-0.37321667180387846,0.1788132375034206,0.2607844508493735,0.560402311647206,0.3333333333333333,27.0
PSEUDO_0028,2010,京都,no_change_control,no_change_control,2010-10-30,after_1_5,1,5,5,1,0.9300559270992561,0.0,-0.9300559270992561,4.650279635496281,0.0,-4.650279635496281,-1.1188288632490977,-0.7412829909494146,0.9261281942060642,0.6,-0.3261281942060641,1.6055429374099766,2.0,-0.3944570625900232,-1.1547034225324833,0.3657892973524367,-0.7205852567960873,0.21386175219654396,0.28847067050962405,0.4976675772938319,0.4,27.0
PSEUDO_0028,2010,京都,no_change_control,no_change_control,2010-10-30,after_1_10,1,10,7,1,0.8410275356900223,0.42857142857142855,-0.4124561071185937,5.887192749830156,3.0,-2.887192749830156,-1.287696067936547,0.4627838536993597,0.8676864532558305,0.8571428571428571,-0.010543596112973366,1.7075093382134594,1.7142857142857142,-0.006776376072254596,-0.8194350380052927,0.8058822858607836,-0.01731997218522796,0.18860075243558388,0.2752252783832705,0.5361739691811456,0.42857142857142855,27.0
PSEUDO_0028,2010,京都,no_change_control,no_change_control,2010-10-30,after_4_6,4,6,3,1,0.9000545588187884,0.0,-0.9000545588187884,2.700163676456365,0.0,-2.700163676456365,-1.3497824891225636,-0.4503266285150132,0.7109837923123337,0.3333333333333333,-0.37765045897900024,1.4044160253201117,1.6666666666666667,-0.2622506413465551,-0.7864119908170113,0.261910708123901,-0.6399011003255554,0.20280154242419832,0.29164993154619334,0.5055485260296083,0.3333333333333333,27.0
PSEUDO_0028,2010,京都,no_change_control,no_change_control,2010-10-30,after_7_10,7,10,1,1,0.7953565832948843,3.0,2.2046434167051157,0.7953565832948843,3.0,2.2046434167051157,2.2046434167051157,2.2046434167051157,0.9334279739289022,2.0,1.0665720260710978,1.8515414850206082,0.0,1.8515414850206082,1.8515414850206082,1.8515414850206082,2.918113511091706,0.17536092726623048,0.2692738014961928,0.5553652712375765,1.0,27.0
PSEUDO_0029,2010,新潟,no_change_control,no_change_control,2010-04-10,after_1_3,1,3,3,1,0.9127865573481281,0.6666666666666666,-0.24611989068146137,2.738359672044384,2.0,-0.7383596720443841,-1.2049350188826626,0.71269523751974,0.5629711321761329,1.0,0.437028867823867,1.1090211740494451,1.6666666666666667,-0.5576454926172215,-1.580134350323977,0.46484336508953394,-0.12061662479335444,0.19616813153184043,0.32428216275260674,0.4795497057155527,0.6666666666666666,5.0
PSEUDO_0029,2010,新潟,no_change_control,no_change_control,2010-04-10,after_1_5,1,5,5,1,1.0154037585579523,1.6,0.5845962414420476,5.077018792789762,8.0,2.922981207210238,-0.5616970985680034,1.7308895814520986,0.5308014579424665,1.4,0.8691985420575333,0.9557115092993408,1.4,-0.444288490700659,-1.0666767093205496,0.17809972791923145,0.4249100513568743,0.2296114869687961,0.32656929765156406,0.44381921537963975,0.6,5.0
PSEUDO_0029,2010,新潟,no_change_control,no_change_control,2010-04-10,after_1_10,1,10,10,1,0.9589452748605825,1.9,0.9410547251394176,9.589452748605824,19.0,9.410547251394176,0.15430409489896812,1.727805355379867,0.554588477030181,1.8,1.2454115229698188,1.1655876439459036,1.3,-0.13441235605409646,-0.6318800166227372,0.3630553045145443,1.1109991669157224,0.2201516555188246,0.29849030830410883,0.4813580361770666,0.5,5.0
PSEUDO_0029,2010,新潟,no_change_control,no_change_control,2010-04-10,after_4_6,4,6,3,1,0.9762961629700584,3.0,2.0237038370299416,2.928888488910175,9.0,6.071111511089825,1.4852138559598678,2.5621938181000155,0.4701511821230708,2.0,1.5298488178769292,0.9978461926005241,0.6666666666666666,0.33117952593385747,-0.9306319598469268,1.5929910117146417,1.8610283438107864,0.2189494125004361,0.3194479254687501,0.4616026620308138,0.3333333333333333,5.0
PSEUDO_0029,2010,新潟,no_change_control,no_change_control,2010-04-10,after_7_10,7,10,4,1,0.9805511469128165,2.0,1.0194488530871835,3.922204587651266,8.0,4.077795412348734,-0.22575022305966708,2.264647929234034,0.6116294568510499,2.25,1.63837054314895,1.3338185848772819,1.5,-0.1661814151227181,-0.5607861937628573,0.22842336351742104,1.472189128026232,0.23904098077285404,0.26342820459425437,0.4975308146328916,0.5,5.0
PSEUDO_0030,2010,湘南,no_change_control,no_change_control,2010-08-28,after_1_3,1,3,3,1,0.8536413916295782,0.0,-0.8536413916295782,2.5609241748887346,0.0,-2.5609241748887346,-1.1174696751801796,-0.5898131080789768,1.2287533049627954,1.3333333333333333,0.10458002837053788,2.131236419992946,3.6666666666666665,-1.5354302466737206,-3.6071653082380104,0.5363048148905694,-1.430850218303183,0.20168588756145342,0.24858372894521788,0.5497303834933286,0.3333333333333333,20.0
PSEUDO_0030,2010,湘南,no_change_control,no_change_control,2010-08-28,after_1_5,1,5,5,1,0.810889935137683,0.2,-0.6108899351376831,4.054449675688415,1.0,-3.0544496756884154,-1.0845519482321322,-0.13722792204323409,0.9221251259950172,1.0,0.07787487400498275,1.7548961896045867,3.0,-1.2451038103954133,-2.567300668195581,0.07709304740475464,-1.1672289363904305,0.1765798992568508,0.28115023736713074,0.5422698633760185,0.2,20.0
PSEUDO_0030,2010,湘南,no_change_control,no_change_control,2010-08-28,after_1_10,1,10,10,1,0.7718578727449034,0.2,-0.5718578727449033,7.718578727449033,2.0,-5.718578727449033,-0.9095252385704438,-0.23419050691936288,0.9415017618592012,0.8,-0.14150176185920132,1.9243788579999326,3.1,-1.1756211420000675,-2.1165567703597663,-0.2346855136403685,-1.317122903859269,0.1705877706233787,0.26009456087476723,0.569317668501854,0.4,20.0
PSEUDO_0030,2010,湘南,no_change_control,no_change_control,2010-08-28,after_4_6,4,6,3,1,0.6883898997314789,0.6666666666666666,-0.021723233064812164,2.0651696991944366,2.0,-0.06516969919443649,-0.7897224183569624,0.7462759522273381,0.6933916282953211,0.6666666666666666,-0.02672496162865438,1.7169359121715646,1.6666666666666667,0.05026924550489794,-1.9424628898059202,2.043001380815716,0.023544283876243483,0.135391831379492,0.28221440559300276,0.5823937630275052,0.3333333333333333,20.0
PSEUDO_0030,2010,湘南,no_change_control,no_change_control,2010-08-28,after_7_10,7,10,4,1,0.7731212133414656,0.0,-0.7731212133414656,3.092484853365862,0.0,-3.092484853365862,-1.0996774126125102,-0.4465650140704208,0.9121457047044159,0.5,-0.4121457047044159,1.9248178958764486,3.75,-1.8251821041235514,-2.4582211991836402,-1.1921430090634624,-2.237327808827968,0.17366113735273767,0.25213780128325275,0.5742010613640096,0.5,20.0
PSEUDO_0031,2010,鹿島,no_change_control,no_change_control,2010-09-11,after_1_3,1,3,3,1,1.9564038825576215,2.3333333333333335,0.37692945077571177,5.869211647672865,7.0,1.1307883523271354,-0.6832169013972393,1.4370758029486628,1.7457463084013884,1.6666666666666667,-0.07907964173472178,0.8249959898148322,0.3333333333333333,0.4916626564814988,0.20588534198492375,0.7774399709780739,0.4125830147467771,0.5595736219163745,0.277683016808498,0.16274336127512753,0.6666666666666666,21.0
PSEUDO_0031,2010,鹿島,no_change_control,no_change_control,2010-09-11,after_1_5,1,5,5,1,2.009602057302985,1.8,-0.20960205730298503,10.048010286514925,9.0,-1.0480102865149252,-1.1264765136907728,0.7072723990848029,1.9993021224347978,1.4,-0.599302122434798,0.9368759342694961,0.6,0.33687593426949597,0.09302069100406371,0.5807311775349282,-0.26242618816530194,0.5848640559805633,0.255009889361295,0.16012605465814173,0.6,21.0
PSEUDO_0031,2010,鹿島,no_change_control,no_change_control,2010-09-11,after_1_10,1,10,10,1,1.7211494401501946,1.9,0.17885055984980536,17.211494401501945,19.0,1.7885055984980536,-0.6237434148260551,0.9814445345256658,1.6249667601760762,1.3,-0.3249667601760763,1.041615107754304,0.6,0.44161510775430396,0.13677546470139718,0.7464547508072108,0.11664834757822777,0.4796294111524381,0.28226120669288024,0.23810938215468166,0.5,21.0
PSEUDO_0031,2010,鹿島,no_change_control,no_change_control,2010-09-11,after_4_6,4,6,3,1,1.9970662156570251,1.6666666666666667,-0.3303995489903586,5.991198646971076,5.0,-0.9911986469710758,-1.8268542901969578,1.1660551922162405,2.04141824788187,1.3333333333333333,-0.7080849145485365,0.9665374761320303,0.6666666666666666,0.29987080946536365,-0.08462569836513884,0.6843673172958662,-0.4082141050831729,0.5799109167322327,0.25733346546032704,0.16275561780744036,0.6666666666666666,21.0
PSEUDO_0031,2010,鹿島,no_change_control,no_change_control,2010-09-11,after_7_10,7,10,4,1,1.3377710267145013,1.75,0.41222897328549857,5.351084106858005,7.0,1.6489158931419943,-1.259010758652852,2.0834687052238494,1.222043483227747,1.0,-0.22204348322774686,1.2603876699256131,0.75,0.5103876699256131,-0.2342216592882621,1.2549969991394883,0.28834418669786627,0.34446012389463987,0.3043906550305818,0.3511492210747783,0.25,21.0
PSEUDO_0032,2011,大宮,no_change_control,no_change_control,2011-08-27,after_1_3,1,3,3,1,0.8367398151416449,1.3333333333333333,0.4965935181916885,2.5102194454249345,4.0,1.4897805545750655,-1.3124681852442561,2.3056552216276334,1.030116512380542,0.6666666666666666,-0.3634498457138753,1.9044237803226942,0.6666666666666666,1.2377571136560277,-0.10391486225202695,2.5794290895640826,0.8743072679421523,0.19068524317075952,0.2646840856293663,0.5446306711998742,0.6666666666666666,23.0
PSEUDO_0032,2011,大宮,no_change_control,no_change_control,2011-08-27,after_1_5,1,5,5,1,0.999060561424541,1.4,0.4009394385754589,4.995302807122705,7.0,2.0046971928772943,-1.1117290605088526,1.91360793765977,1.117002555337835,1.0,-0.11700255533783492,1.7124039989144855,1.0,0.7124039989144857,-0.3750618398011345,1.7998698376301059,0.5954014435766506,0.2403691877014092,0.2779529983203135,0.4816778139782773,0.6,23.0
PSEUDO_0032,2011,大宮,no_change_control,no_change_control,2011-08-27,after_1_10,1,10,10,1,0.9602300514464213,1.4,0.4397699485535787,9.602300514464213,14.0,4.397699485535787,-0.46103724327093437,1.3405771403780917,1.0189457914707882,1.2,0.18105420852921186,1.6764740831481937,1.3,0.37647408314819375,-0.5307317854024417,1.2836799516988293,0.5575282916774056,0.2262673868377416,0.2814278909331963,0.4923047222290619,0.5,23.0
PSEUDO_0032,2011,大宮,no_change_control,no_change_control,2011-08-27,after_4_6,4,6,3,1,1.2331209205036677,2.0,0.766879079496332,3.6993627615110034,6.0,2.300637238488996,-1.5369244229197623,3.0706825819124264,1.1656525327114566,1.3333333333333333,0.16768080062187693,1.3397667227859014,1.0,0.3397667227859012,-0.8765371751489255,1.5560706207207278,0.5074475234077781,0.3081833363108372,0.3085709115711562,0.38324575211800677,0.3333333333333333,23.0
PSEUDO_0032,2011,大宮,no_change_control,no_change_control,2011-08-27,after_7_10,7,10,4,1,0.8481795768820687,1.0,0.1518204231179313,3.3927183075282747,4.0,0.6072816924717253,-1.1066528630866839,1.4102937093225463,0.9005376948579716,1.5,0.5994623051420285,1.7580423305390376,2.0,-0.24195766946096237,-2.066636355951817,1.582721017029892,0.35750463568106605,0.19151703248315657,0.27362847943259905,0.5348544880842444,0.5,23.0
PSEUDO_0033,2011,川崎F,no_change_control,no_change_control,2011-08-14,after_1_3,1,3,3,1,1.5694034073064724,0.0,-1.5694034073064724,4.708210221919417,0.0,-4.708210221919417,-2.3976795415619705,-0.7411272730509741,1.967829515979627,1.6666666666666667,-0.3011628493129605,1.653700851235212,3.3333333333333335,-1.6796324820981214,-3.2201843824723526,-0.13908058172389026,-1.9807953314110816,0.44607192191998385,0.2311876415465212,0.322740436533495,0.3333333333333333,20.0
PSEUDO_0033,2011,川崎F,no_change_control,no_change_control,2011-08-14,after_1_5,1,5,5,1,1.5041434245047907,0.0,-1.5041434245047907,7.520717122523953,0.0,-7.520717122523953,-2.105352233186065,-0.9029346158235163,1.8963166359204486,1.4,-0.4963166359204488,1.7052040513021551,3.2,-1.494795948697845,-2.4634557814305715,-0.5261361159651184,-1.9911125846182933,0.424850824952378,0.2295909496476566,0.3455582253999654,0.4,20.0
PSEUDO_0033,2011,川崎F,no_change_control,no_change_control,2011-08-14,after_1_10,1,10,10,1,1.5923355983542617,0.8,-0.7923355983542615,15.923355983542617,8.0,-7.923355983542615,-1.5543931773976287,-0.030278019310894355,1.7948742941076774,1.1,-0.6948742941076775,1.4352624583457703,1.9,-0.46473754165422987,-1.382004424535368,0.45252934122690813,-1.1596118357619072,0.44585543574660963,0.2547692911144327,0.29937527313895773,0.4,20.0
PSEUDO_0033,2011,川崎F,no_change_control,no_change_control,2011-08-14,after_4_6,4,6,3,1,1.548337703179195,1.0,-0.5483377031791951,4.645013109537585,3.0,-1.6450131095375853,-2.3720262507408845,1.2753508443824946,1.6077649623333918,1.0,-0.6077649623333916,1.3856737759602193,2.0,-0.6143262240397805,-2.024344258514921,0.7956918104353602,-1.222091186373172,0.428957920659874,0.2614639411995731,0.30957813814055296,0.3333333333333333,20.0
PSEUDO_0033,2011,川崎F,no_change_control,no_change_control,2011-08-14,after_7_10,7,10,4,1,1.642533163021403,1.25,-0.39253316302140323,6.570132652085612,5.0,-1.570132652085613,-1.6204438266238512,0.8353775005810447,1.80548987653443,0.75,-1.05548987653443,1.308625175467852,0.75,0.558625175467852,-0.603070045188514,1.720320396124218,-0.496864701066578,0.4583662074316307,0.26743454072651107,0.2741992518418583,0.5,20.0
PSEUDO_0034,2011,福岡,no_change_control,no_change_control,2011-09-25,after_1_3,1,3,3,1,0.7686533193093635,2.0,1.2313466806906364,2.3059599579280907,6.0,3.6940400420719093,-0.7044470723645764,3.167140433745849,0.7695181534116275,1.3333333333333333,0.5638151799217058,1.6667860976081392,1.3333333333333333,0.3334527642748057,-1.6184955924868487,2.28540112103646,0.8972679441965116,0.15907663384625262,0.29142341777060565,0.5494999483831416,0.6666666666666666,26.0
PSEUDO_0034,2011,福岡,no_change_control,no_change_control,2011-09-25,after_1_5,1,5,5,1,0.7225057384707548,1.4,0.6774942615292452,3.612528692353774,7.0,3.387471307646226,-0.5937840513651622,1.9487725744236526,0.7861683320666758,1.4,0.6138316679333242,1.8058754162358686,1.8,0.005875416235868514,-1.1565413855351063,1.1682922180068434,0.6197070841691928,0.1502394358771443,0.2717874308393219,0.5779731332835338,0.6,26.0
PSEUDO_0034,2011,福岡,no_change_control,no_change_control,2011-09-25,after_1_10,1,10,8,1,0.7061756953941757,1.25,0.5438243046058244,5.6494055631534055,10.0,4.350594436846595,-0.40999653336115205,1.497645142572801,0.7713740246887567,1.75,0.9786259753112432,1.8664012603731392,2.25,-0.38359873962686075,-1.6063491533525347,0.8391516740988132,0.5950272356843828,0.1471114145318286,0.2648414517986898,0.5880471336694816,0.5,26.0
PSEUDO_0034,2011,福岡,no_change_control,no_change_control,2011-09-25,after_4_6,4,6,3,1,0.7490725943315857,1.3333333333333333,0.5842607390017477,2.247217782994757,4.0,1.752782217005243,-0.917925902309454,2.0864473803129493,0.7441379595994376,2.6666666666666665,1.9225287070672288,1.705923788509325,1.6666666666666667,0.03925712184265858,-1.0727123845546176,1.1512266282399346,1.9617858289098875,0.15917232023444053,0.2715556336282641,0.5692720461372954,0.3333333333333333,26.0
PSEUDO_0034,2011,福岡,no_change_control,no_change_control,2011-09-25,after_7_10,7,10,2,1,0.5481139111152786,0.0,-0.5481139111152786,1.0962278222305573,0.0,-1.0962278222305573,-0.9333485447308358,-0.16287927749972136,0.8150119292384288,1.0,0.1849880707615712,2.4065402123163606,4.5,-2.0934597876836394,-5.484479891774468,1.2975603164071892,-1.908471716922068,0.1110722270062747,0.21489723009645448,0.6740305428972708,0.5,26.0
PSEUDO_0035,2011,鹿島,no_change_control,no_change_control,2011-07-31,after_1_3,1,3,3,1,1.3843284861581981,3.0,1.6156715138418019,4.152985458474594,9.0,4.847014541525406,1.105845117271223,2.125497910412381,1.5204497533048646,2.3333333333333335,0.8128835800284689,1.4467437820005824,0.6666666666666666,0.780077115333916,0.16861073213404842,1.3915434985337836,1.592960695362385,0.3667920999638299,0.28395218626670843,0.3492557137694616,0.3333333333333333,17.0
PSEUDO_0035,2011,鹿島,no_change_control,no_change_control,2011-07-31,after_1_5,1,5,5,1,1.281645625155479,3.0,1.718354374844521,6.408228125777395,15.0,8.591771874222605,1.3703488403703565,2.066359909318685,1.4559163990693966,2.2,0.7440836009306034,1.5724773790425293,0.6,0.9724773790425292,0.5412973710027165,1.403657387082342,1.7165609799731327,0.33418364011566093,0.2790947048084965,0.3867216550758426,0.6,17.0
PSEUDO_0035,2011,鹿島,no_change_control,no_change_control,2011-07-31,after_1_10,1,10,10,1,1.4294091717014932,2.2,0.7705908282985069,14.29409171701493,22.0,7.705908282985069,0.07620374611914515,1.4649779104778686,1.5225521991683066,2.1,0.5774478008316933,1.3942149193188649,0.7,0.6942149193188647,0.2424238668626808,1.1460059717750486,1.271662720150558,0.38242928556966915,0.2821213149924856,0.33544939943784524,0.6,17.0
PSEUDO_0035,2011,鹿島,no_change_control,no_change_control,2011-07-31,after_4_6,4,6,3,1,1.3592647902783659,2.3333333333333335,0.9740685430549675,4.077794370835098,7.0,2.9222056291649023,-0.8128730838388502,2.761010169948785,1.5626136259513712,1.6666666666666667,0.10405304071529538,1.5762208522841028,0.6666666666666666,0.9095541856174361,0.17282371450041234,1.6462846567344598,1.0136072263327314,0.3636196004642002,0.2684059888857651,0.3679744106500347,0.6666666666666666,17.0
PSEUDO_0035,2011,鹿島,no_change_control,no_change_control,2011-07-31,after_7_10,7,10,4,1,1.5158279719263095,1.5,-0.015827971926309525,6.063311887705238,6.0,-0.0633118877052381,-0.6258797348850509,0.5942237910324317,1.49408296347859,2.25,0.75591703652141,1.218313822583648,0.75,0.4683138225836481,-0.5092186996044514,1.4458463447717478,1.224230859105058,0.40826443860315015,0.29103465611685897,0.3007009052799908,0.75,17.0
PSEUDO_0036,2012,C大阪,no_change_control,no_change_control,2012-05-12,after_1_3,1,3,3,1,1.2437363503574947,1.3333333333333333,0.08959698297583867,3.7312090510724842,4.0,0.268790948927516,-1.608881990375069,1.7880759563267465,1.1051562117544502,1.0,-0.10515621175445011,1.235809517326693,1.0,0.23580951732669297,-0.8244261448085224,1.2960451794619083,0.13065330557224286,0.30570279862078087,0.3266279544951521,0.36766924688406705,0.3333333333333333,10.0
PSEUDO_0036,2012,C大阪,no_change_control,no_change_control,2012-05-12,after_1_5,1,5,5,1,1.2947740388836193,0.8,-0.4947740388836193,6.4738701944180965,4.0,-2.4738701944180965,-1.7267466602605916,0.7371985824933531,1.250205251090785,0.8,-0.4502052510907849,1.3806348064662335,1.8,-0.4193651935337666,-1.397134601195221,0.5584042141276877,-0.8695704446245516,0.3326970786614641,0.2966828028992271,0.3706201184393089,0.4,10.0
PSEUDO_0036,2012,C大阪,no_change_control,no_change_control,2012-05-12,after_1_10,1,10,10,1,1.4824015615634596,0.9,-0.5824015615634593,14.824015615634595,9.0,-5.824015615634593,-1.3602173019284334,0.19541417880151457,1.4582620288223904,1.1,-0.35826202882239044,1.2747418804983608,1.6,-0.32525811950163935,-1.109057272008145,0.4585410330048663,-0.6835201483240297,0.3980443777900837,0.2882684281932081,0.3136871940167082,0.5,10.0
PSEUDO_0036,2012,C大阪,no_change_control,no_change_control,2012-05-12,after_4_6,4,6,3,1,1.2692832063795454,0.3333333333333333,-0.9359498730462121,3.8078496191386364,1.0,-2.8078496191386364,-2.0596601520517153,0.18776040595929078,1.4416651759641883,0.6666666666666666,-0.7749985092975212,1.698072937263895,2.3333333333333335,-0.6352603960694383,-2.1387850338482606,0.8682642417093838,-1.4102589053669596,0.3373768015031781,0.2571528018700114,0.40547039662681067,0.6666666666666666,10.0
PSEUDO_0036,2012,C大阪,no_change_control,no_change_control,2012-05-12,after_7_10,7,10,4,1,1.8212392363558683,1.0,-0.8212392363558683,7.284956945423473,4.0,-3.284956945423473,-2.1765658287793563,0.53408735606762,1.7355390312669976,1.5,-0.2355390312669975,0.9864428603029607,1.5,-0.5135571396970393,-2.08682931876956,1.059715039375481,-0.7490961709640369,0.5128012443822403,0.28283550320914763,0.2043632524086121,0.5,10.0
PSEUDO_0037,2012,FC東京,no_change_control,no_change_control,2012-05-06,after_1_3,1,3,3,1,1.7290106285169433,3.0,1.2709893714830567,5.18703188555083,9.0,3.8129681144491703,0.861336990053892,1.6806417529122215,1.1469897508006246,2.0,0.8530102491993753,0.6356108039887083,0.6666666666666666,-0.031055862677958384,-1.0758801816490424,1.0137684562931255,0.821954386521417,0.47063604881903487,0.3171024820598389,0.2122614691211264,0.3333333333333333,8.0
PSEUDO_0037,2012,FC東京,no_change_control,no_change_control,2012-05-06,after_1_5,1,5,5,1,1.4880088689150042,2.0,0.511991131084996,7.44004434457502,10.0,2.5599556554249805,-0.5626930745215313,1.5866753366915234,1.0377544886813053,1.4,0.3622455113186946,0.8803062062218476,0.8,0.08030620622184755,-0.5832479371857222,0.7438603496294174,0.4425517175405421,0.3918881266295013,0.31234448902650025,0.2957673843439985,0.4,8.0
PSEUDO_0037,2012,FC東京,no_change_control,no_change_control,2012-05-06,after_1_10,1,10,10,1,1.292699955297576,1.6,0.3073000447024239,12.92699955297576,16.0,3.073000447024239,-0.5773155489286327,1.1919156383334806,0.9852948825391508,1.3,0.31470511746084917,1.0806768328967744,1.1,-0.01932316710322567,-0.69986037231686,0.6612140381104087,0.29538195035762344,0.3287975252247288,0.3063073796233896,0.36489509515188157,0.5,8.0
PSEUDO_0037,2012,FC東京,no_change_control,no_change_control,2012-05-06,after_4_6,4,6,3,1,0.9258980596766628,1.3333333333333333,0.4074352736566705,2.7776941790299885,4.0,1.2223058209700115,-1.8336542476064663,2.6485247949198074,0.7833348153683252,1.0,0.21666518463167483,1.4961152896301126,0.6666666666666666,0.829448622963446,-0.4426192507438168,2.1015164966707087,1.0461138075951208,0.21482622589528622,0.28141938199080424,0.5037543921139096,0.6666666666666666,8.0
