target_year,previous_year,prev_weight,prev_decay,n_sim,n_teams,n_previous_matches,n_target_matches,n_train_matches,n_test_matches,mae,mean_prob_actual_position,sim_draw_rate,京都_actual_position,京都_avg_pred_position,京都_error,柏_actual_position,柏_avg_pred_position,柏_error,川崎F_actual_position,川崎F_avg_pred_position,川崎F_error,神戸_actual_position,神戸_avg_pred_position,神戸_error,横浜FM_actual_position,横浜FM_avg_pred_position,横浜FM_error,名古屋_actual_position,名古屋_avg_pred_position,名古屋_error,G大阪_actual_position,G大阪_avg_pred_position,G大阪_error,浦和_actual_position,浦和_avg_pred_position,浦和_error,町田_actual_position,町田_avg_pred_position,町田_error,清水_actual_position,清水_avg_pred_position,清水_error
2023,2022,0.3,0.95,1000,18,306,306,153,153,2.0766666666666667,0.16861111111111113,0.2375032679738562,13,14.627000000000002,1.6270000000000024,17,16.108,0.8919999999999995,8,7.282,0.718,1,2.6510000000000002,1.6510000000000002,2,1.3969999999999998,0.6030000000000002,6,3.833,2.167,16,14.061000000000002,1.9389999999999983,4,4.429,0.42900000000000027,,,,,,
2024,2023,0.3,0.95,1000,20,306,380,190,190,2.6472000000000007,0.09395,0.24666315789473683,14,18.622999999999998,4.6229999999999976,17,15.265999999999998,1.7340000000000018,8,12.637,4.6370000000000005,1,3.326,2.326,9,7.466000000000002,1.533999999999998,11,9.569,1.4309999999999992,4,5.405,1.4050000000000002,13,9.232,3.7680000000000007,3.0,1.5030000000000001,1.4969999999999999,,,
2025,2024,0.3,0.95,1000,20,380,380,190,190,2.2527999999999997,0.1439,0.2815263157894737,3,4.9270000000000005,1.9270000000000005,2,5.858,3.8579999999999997,8,4.518999999999999,3.4810000000000008,5,4.987999999999999,0.012000000000001343,15,17.992,2.992000000000001,16,11.867,4.132999999999999,9,11.348000000000003,2.3480000000000025,7,6.317999999999999,0.6820000000000013,6.0,9.969999999999999,3.969999999999999,14.0,10.054,3.9459999999999997
2023,2022,0.4,1.0,1000,18,306,306,153,153,2.095111111111111,0.1656111111111111,0.24067320261437908,13,14.595999999999998,1.5959999999999983,17,15.863,1.1370000000000005,8,7.034999999999999,0.9650000000000007,1,3.046,2.046,2,1.324,0.6759999999999999,6,3.865,2.135,16,14.093000000000002,1.9069999999999983,4,4.428000000000001,0.4280000000000008,,,,,,
2024,2023,0.4,1.0,1000,20,306,380,190,190,2.7205000000000004,0.09214999999999998,0.2481578947368421,14,18.497,4.497,17,15.235999999999999,1.7640000000000011,8,12.771999999999998,4.7719999999999985,1,3.1789999999999994,2.1789999999999994,9,6.933999999999999,2.0660000000000007,11,9.482000000000001,1.517999999999999,4,5.75,1.75,13,9.006,3.9939999999999998,3.0,1.514,1.486,,,
2025,2024,0.4,1.0,1000,20,380,380,190,190,2.2491000000000008,0.14690000000000003,0.2850421052631579,3,5.376,2.3760000000000003,2,6.202000000000001,4.202000000000001,8,4.883,3.117,5,4.687999999999999,0.31200000000000117,15,17.805999999999997,2.8059999999999974,16,12.036999999999997,3.9630000000000027,9,11.267000000000001,2.2670000000000012,7,6.449,0.5510000000000002,6.0,9.235,3.2349999999999994,14.0,9.939000000000002,4.060999999999998
2023,2022,0.4,0.995,1000,18,306,306,153,153,2.091,0.1653333333333333,0.24098692810457517,13,14.677999999999999,1.677999999999999,17,15.809,1.1910000000000007,8,7.124999999999999,0.8750000000000009,1,3.076,2.076,2,1.307,0.6930000000000001,6,3.828,2.172,16,14.158000000000001,1.8419999999999987,4,4.417,0.4169999999999998,,,,,,
2024,2023,0.4,0.995,1000,20,306,380,190,190,2.6997,0.09614999999999999,0.24913157894736843,14,18.531000000000002,4.531000000000002,17,15.365000000000002,1.634999999999998,8,12.731000000000002,4.731000000000002,1,3.219,2.219,9,6.947,2.053,11,9.228000000000003,1.7719999999999967,4,5.754999999999999,1.754999999999999,13,9.183,3.817,3.0,1.439,1.561,,,
2025,2024,0.4,0.995,1000,20,380,380,190,190,2.2550000000000003,0.1466,0.28326842105263156,3,5.478,2.4779999999999998,2,6.145,4.145,8,4.901,3.099,5,4.610999999999999,0.3890000000000011,15,17.814999999999998,2.8149999999999977,16,11.887999999999998,4.112000000000002,9,11.263000000000002,2.2630000000000017,7,6.438,0.5620000000000003,6.0,9.395999999999997,3.3959999999999972,14.0,10.042000000000002,3.9579999999999984
2023,2022,0.4,0.99,1000,18,306,306,153,153,2.0828888888888883,0.16672222222222224,0.2406339869281046,13,14.673999999999998,1.6739999999999977,17,15.828999999999999,1.1710000000000012,8,6.979000000000001,1.020999999999999,1,3.023,2.023,2,1.3150000000000002,0.6849999999999998,6,3.8500000000000005,2.1499999999999995,16,14.053,1.9469999999999992,4,4.394000000000001,0.394000000000001,,,,,,
2024,2023,0.4,0.99,1000,20,306,380,190,190,2.7163,0.0972,0.24870526315789473,14,18.54,4.539999999999999,17,15.253999999999998,1.7460000000000022,8,12.623000000000001,4.623000000000001,1,3.057,2.057,9,7.045,1.955,11,9.238000000000001,1.7619999999999987,4,5.778,1.7779999999999996,13,8.902000000000001,4.097999999999999,3.0,1.518,1.482,,,
2025,2024,0.4,0.99,1000,20,380,380,190,190,2.2723000000000004,0.1469,0.2849263157894737,3,5.302999999999999,2.302999999999999,2,6.135,4.135,8,4.794,3.2060000000000004,5,4.854000000000001,0.14599999999999902,15,17.86,2.8599999999999994,16,11.895000000000001,4.104999999999999,9,11.350000000000001,2.3500000000000014,7,6.328,0.6719999999999997,6.0,9.491999999999999,3.491999999999999,14.0,9.899000000000001,4.100999999999999
2023,2022,0.4,0.985,1000,18,306,306,153,153,2.0875555555555554,0.16716666666666666,0.2400326797385621,13,14.660999999999998,1.6609999999999978,17,15.906,1.0939999999999994,8,6.988999999999999,1.011000000000001,1,3.078,2.078,2,1.274,0.726,6,3.847,2.153,16,14.063,1.9369999999999994,4,4.4590000000000005,0.4590000000000005,,,,,,
2024,2023,0.4,0.985,1000,20,306,380,190,190,2.7016,0.09169999999999998,0.24713684210526315,14,18.509,4.509,17,15.182,1.8179999999999996,8,12.442,4.442,1,3.1710000000000003,2.1710000000000003,9,6.827000000000001,2.172999999999999,11,9.482000000000003,1.5179999999999971,4,5.760999999999998,1.7609999999999983,13,8.952,4.048,3.0,1.5110000000000001,1.4889999999999999,,,
2025,2024,0.4,0.985,1000,20,380,380,190,190,2.2254000000000005,0.14565,0.28307894736842104,3,5.3229999999999995,2.3229999999999995,2,6.058000000000001,4.058000000000001,8,4.795,3.205,5,4.879,0.12100000000000044,15,17.854,2.853999999999999,16,11.890999999999998,4.109000000000002,9,11.130000000000003,2.1300000000000026,7,6.372999999999999,0.6270000000000007,6.0,9.306000000000001,3.306000000000001,14.0,9.982,4.018000000000001
2023,2022,0.4,0.98,1000,18,306,306,153,153,2.1002222222222224,0.1656111111111111,0.23938562091503268,13,14.598999999999998,1.5989999999999984,17,15.835999999999999,1.1640000000000015,8,7.025000000000001,0.9749999999999988,1,2.9979999999999998,1.9979999999999998,2,1.3279999999999998,0.6720000000000002,6,3.8970000000000002,2.1029999999999998,16,14.039,1.9610000000000003,4,4.448,0.4480000000000004,,,,,,
2024,2023,0.4,0.98,1000,20,306,380,190,190,2.7091000000000003,0.09419999999999999,0.24738947368421052,14,18.499000000000002,4.499000000000002,17,15.315999999999999,1.684000000000001,8,12.594,4.593999999999999,1,3.1620000000000004,2.1620000000000004,9,6.8260000000000005,2.1739999999999995,11,9.492,1.5079999999999991,4,5.783999999999999,1.783999999999999,13,9.129000000000001,3.8709999999999987,3.0,1.5259999999999998,1.4740000000000002,,,
2025,2024,0.4,0.98,1000,20,380,380,190,190,2.2205999999999997,0.14645000000000002,0.2837842105263158,3,5.321999999999999,2.321999999999999,2,6.186,4.186,8,4.858,3.1420000000000003,5,4.697999999999999,0.3020000000000014,15,17.817,2.817,16,11.827,4.173,9,11.207,2.2070000000000007,7,6.484999999999999,0.5150000000000006,6.0,9.344999999999999,3.344999999999999,14.0,9.893999999999998,4.106000000000002
2023,2022,0.4,0.97,1000,18,306,306,153,153,2.061,0.1678888888888889,0.23816993464052288,13,14.576,1.5760000000000005,17,15.927000000000001,1.0729999999999986,8,6.983,1.0170000000000003,1,2.8789999999999996,1.8789999999999996,2,1.344,0.6559999999999999,6,3.968,2.032,16,14.286000000000001,1.7139999999999986,4,4.391,0.391,,,,,,
2024,2023,0.4,0.97,1000,20,306,380,190,190,2.6889000000000003,0.0927,0.24912105263157894,14,18.505000000000003,4.505000000000003,17,15.280000000000001,1.7199999999999989,8,12.473,4.473000000000001,1,3.2259999999999995,2.2259999999999995,9,6.958,2.042,11,9.453000000000001,1.5469999999999988,4,5.749,1.7489999999999997,13,9.007,3.9930000000000003,3.0,1.548,1.452,,,
2025,2024,0.4,0.97,1000,20,380,380,190,190,2.2314999999999996,0.14815,0.28326842105263156,3,5.4959999999999996,2.4959999999999996,2,6.1930000000000005,4.1930000000000005,8,4.599000000000001,3.400999999999999,5,4.776000000000001,0.2239999999999993,15,17.863999999999997,2.863999999999997,16,12.168,3.8320000000000007,9,11.136000000000001,2.136000000000001,7,6.425,0.5750000000000002,6.0,9.23,3.2300000000000004,14.0,10.038000000000002,3.961999999999998
2023,2022,0.4,0.95,1000,18,306,306,153,153,2.1413333333333333,0.16538888888888892,0.2365751633986928,13,14.789000000000001,1.7890000000000015,17,15.955,1.045,8,6.835,1.165,1,2.8840000000000003,1.8840000000000003,2,1.3519999999999999,0.6480000000000001,6,3.9690000000000003,2.0309999999999997,16,14.008000000000001,1.991999999999999,4,4.48,0.4800000000000004,,,,,,
2024,2023,0.4,0.95,1000,20,306,380,190,190,2.6776000000000004,0.09305,0.24918421052631579,14,18.433,4.433,17,15.332999999999998,1.6670000000000016,8,12.671000000000001,4.671000000000001,1,3.1600000000000006,2.1600000000000006,9,7.064,1.936,11,9.540000000000001,1.459999999999999,4,5.827999999999999,1.8279999999999994,13,8.925,4.074999999999999,3.0,1.49,1.51,,,
2025,2024,0.4,0.95,1000,20,380,380,190,190,2.2116,0.15109999999999998,0.28562105263157894,3,5.138,2.138,2,6.191,4.191,8,4.625999999999999,3.3740000000000014,5,4.738999999999998,0.2610000000000019,15,17.823,2.8230000000000004,16,12.042000000000002,3.9579999999999984,9,11.06,2.0600000000000005,7,6.567999999999999,0.43200000000000127,6.0,9.375,3.375,14.0,10.067,3.933
2023,2022,0.5,1.0,1000,18,306,306,153,153,2.121888888888889,0.16061111111111112,0.24141176470588235,13,14.543999999999999,1.5439999999999987,17,15.657,1.343,8,6.688,1.3120000000000003,1,3.4210000000000003,2.4210000000000003,2,1.249,0.7509999999999999,6,4.089,1.9109999999999996,16,14.149000000000001,1.850999999999999,4,4.439,0.43900000000000006,,,,,,
2024,2023,0.5,1.0,1000,20,306,380,190,190,2.7658,0.09630000000000001,0.24901578947368422,14,18.369000000000003,4.369000000000003,17,15.295000000000002,1.7049999999999983,8,12.681000000000001,4.681000000000001,1,3.0370000000000004,2.0370000000000004,9,6.509000000000001,2.4909999999999988,11,9.323000000000002,1.6769999999999978,4,6.135000000000001,2.1350000000000007,13,8.959,4.041,3.0,1.523,1.477,,,
2025,2024,0.5,1.0,1000,20,380,380,190,190,2.2093,0.14185,0.28495789473684213,3,5.647,2.6470000000000002,2,6.594000000000001,4.594000000000001,8,5.066999999999999,2.9330000000000007,5,4.492,0.508,15,17.838,2.838000000000001,16,12.391,3.609,9,10.907,1.907,7,6.56,0.4400000000000004,6.0,8.647000000000002,2.647000000000002,14.0,9.854000000000001,4.145999999999999
2023,2022,0.5,0.995,1000,18,306,306,153,153,2.141666666666667,0.16188888888888886,0.24028104575163398,13,14.647000000000002,1.647000000000002,17,15.581,1.4190000000000005,8,6.6389999999999985,1.3610000000000015,1,3.386,2.386,2,1.2469999999999999,0.7530000000000001,6,4.109999999999999,1.8900000000000006,16,14.171000000000001,1.8289999999999988,4,4.412000000000001,0.4120000000000008,,,,,,
2024,2023,0.5,0.995,1000,20,306,380,190,190,2.7497,0.09154999999999999,0.24818421052631578,14,18.351,4.350999999999999,17,15.228,1.7720000000000002,8,12.539,4.539,1,3.0949999999999998,2.0949999999999998,9,6.612000000000001,2.387999999999999,11,9.287000000000003,1.7129999999999974,4,6.175,2.175,13,8.851,4.148999999999999,3.0,1.563,1.437,,,
2025,2024,0.5,0.995,1000,20,380,380,190,190,2.1795,0.14325,0.28441052631578945,3,5.6370000000000005,2.6370000000000005,2,6.636,4.636,8,4.977999999999999,3.022000000000001,5,4.575,0.4249999999999998,15,17.656000000000002,2.6560000000000024,16,12.453000000000001,3.546999999999999,9,10.733000000000002,1.7330000000000023,7,6.757,0.24300000000000033,6.0,8.771999999999998,2.7719999999999985,14.0,10.082999999999998,3.9170000000000016
2023,2022,0.5,0.99,1000,18,306,306,153,153,2.1325555555555558,0.16566666666666668,0.2401830065359477,13,14.745999999999997,1.7459999999999969,17,15.636999999999997,1.363000000000003,8,6.497000000000001,1.5029999999999992,1,3.3430000000000004,2.3430000000000004,2,1.2189999999999999,0.7810000000000001,6,4.217,1.7830000000000004,16,14.114000000000003,1.8859999999999975,4,4.458,0.4580000000000002,,,,,,
2024,2023,0.5,0.99,1000,20,306,380,190,190,2.7681,0.09485,0.24847894736842105,14,18.419,4.4190000000000005,17,15.317000000000002,1.682999999999998,8,12.584,4.584,1,2.966,1.9660000000000002,9,6.5230000000000015,2.4769999999999985,11,9.36,1.6400000000000006,4,6.313999999999999,2.313999999999999,13,8.738000000000001,4.261999999999999,3.0,1.5529999999999997,1.4470000000000003,,,
2025,2024,0.5,0.99,1000,20,380,380,190,190,2.2616,0.14135000000000003,0.28450526315789476,3,5.721,2.721,2,6.564000000000001,4.564000000000001,8,4.941,3.059,5,4.413999999999999,0.5860000000000012,15,17.622,2.622,16,12.17,3.83,9,10.831000000000001,1.8310000000000013,7,6.523,0.4770000000000003,6.0,9.006,3.0060000000000002,14.0,9.966000000000001,4.033999999999999
2023,2022,0.5,0.985,1000,18,306,306,153,153,2.1229999999999998,0.15861111111111115,0.24062091503267974,13,14.703,1.7029999999999994,17,15.594,1.4060000000000006,8,6.646999999999999,1.3530000000000006,1,3.3930000000000002,2.3930000000000002,2,1.275,0.7250000000000001,6,4.071000000000001,1.9289999999999994,16,14.227,1.7729999999999997,4,4.364,0.3639999999999999,,,,,,
2024,2023,0.5,0.985,1000,20,306,380,190,190,2.7679999999999993,0.09589999999999999,0.24762105263157894,14,18.342,4.341999999999999,17,15.201,1.7989999999999995,8,12.486999999999998,4.486999999999998,1,3.074,2.074,9,6.513000000000001,2.486999999999999,11,9.383000000000003,1.6169999999999973,4,6.192,2.192,13,8.68,4.32,3.0,1.543,1.457,,,
2025,2024,0.5,0.985,1000,20,380,380,190,190,2.2405,0.13679999999999998,0.28652105263157895,3,5.640999999999999,2.640999999999999,2,6.513,4.513,8,4.808999999999999,3.1910000000000007,5,4.579,0.42100000000000026,15,17.637999999999998,2.637999999999998,16,12.222,3.7780000000000005,9,10.935000000000002,1.9350000000000023,7,6.534999999999999,0.46500000000000075,6.0,9.081000000000001,3.0810000000000013,14.0,9.905000000000003,4.094999999999997
2023,2022,0.5,0.98,1000,18,306,306,153,153,2.1543333333333328,0.15694444444444444,0.2397908496732026,13,14.687999999999999,1.6879999999999988,17,15.641000000000002,1.3589999999999982,8,6.646999999999999,1.3530000000000006,1,3.3850000000000002,2.3850000000000002,2,1.244,0.756,6,4.114,1.8860000000000001,16,14.159,1.8409999999999993,4,4.444000000000001,0.44400000000000084,,,,,,
2024,2023,0.5,0.98,1000,20,306,380,190,190,2.7882000000000007,0.0908,0.24806315789473685,14,18.305,4.305,17,15.207999999999998,1.7920000000000016,8,12.539,4.539,1,3.1350000000000007,2.1350000000000007,9,6.5889999999999995,2.4110000000000005,11,9.437999999999999,1.5620000000000012,4,6.205,2.205,13,8.690000000000001,4.309999999999999,3.0,1.5200000000000002,1.4799999999999998,,,
2025,2024,0.5,0.98,1000,20,380,380,190,190,2.1917999999999997,0.14689999999999998,0.28523157894736845,3,5.829999999999999,2.829999999999999,2,6.455000000000001,4.455000000000001,8,4.772,3.2279999999999998,5,4.535,0.46499999999999986,15,17.655,2.655000000000001,16,12.269,3.731,9,10.719999999999999,1.7199999999999989,7,6.643,0.3570000000000002,6.0,8.933000000000002,2.9330000000000016,14.0,10.065000000000001,3.9349999999999987
2023,2022,0.5,0.97,1000,18,306,306,153,153,2.123444444444445,0.16138888888888892,0.23823529411764705,13,14.657000000000002,1.6570000000000018,17,15.683,1.3170000000000002,8,6.4719999999999995,1.5280000000000005,1,3.256,2.256,2,1.2329999999999999,0.7670000000000001,6,4.229,1.771,16,14.299999999999999,1.700000000000001,4,4.4959999999999996,0.49599999999999955,,,,,,
2024,2023,0.5,0.97,1000,20,306,380,190,190,2.7354999999999996,0.09135,0.24926842105263158,14,18.361,4.361000000000001,17,15.264000000000001,1.7359999999999989,8,12.467,4.4670000000000005,1,3.03,2.03,9,6.596999999999999,2.4030000000000014,11,9.575000000000003,1.4249999999999972,4,6.213000000000001,2.213000000000001,13,8.779,4.221,3.0,1.5039999999999998,1.4960000000000002,,,
2025,2024,0.5,0.97,1000,20,380,380,190,190,2.1848,0.1464,0.2841842105263158,3,5.525,2.5250000000000004,2,6.431,4.431,8,4.756999999999999,3.243000000000001,5,4.661,0.3390000000000004,15,17.698999999999998,2.698999999999998,16,12.317000000000002,3.682999999999998,9,10.653,1.6530000000000005,7,6.67,0.33000000000000007,6.0,9.158000000000001,3.1580000000000013,14.0,10.036999999999999,3.963000000000001
2023,2022,0.5,0.95,1000,18,306,306,153,153,2.155444444444444,0.15577777777777777,0.2388562091503268,13,14.762000000000002,1.7620000000000022,17,15.766,1.234,8,6.416000000000001,1.5839999999999987,1,3.2489999999999997,2.2489999999999997,2,1.234,0.766,6,4.109999999999999,1.8900000000000006,16,14.173,1.827,4,4.556,0.556,,,,,,
2024,2023,0.5,0.95,1000,20,306,380,190,190,2.7442999999999995,0.09165,0.24980526315789472,14,18.371,4.370999999999999,17,15.123000000000001,1.876999999999999,8,12.351999999999999,4.3519999999999985,1,3.024,2.024,9,6.6339999999999995,2.3660000000000005,11,9.673,1.327,4,6.361999999999999,2.361999999999999,13,8.630999999999998,4.3690000000000015,3.0,1.541,1.459,,,
2025,2024,0.5,0.95,1000,20,380,380,190,190,2.2306,0.1441,0.2851578947368421,3,5.491,2.4909999999999997,2,6.472999999999999,4.472999999999999,8,4.658999999999999,3.341000000000001,5,4.556,0.44399999999999995,15,17.774,2.774000000000001,16,12.235999999999999,3.764000000000001,9,10.814,1.814,7,6.691999999999999,0.3080000000000007,6.0,9.091,3.0909999999999993,14.0,9.996,4.004
2023,2022,0.6,1.0,1000,18,306,306,153,153,2.150111111111111,0.15983333333333333,0.2416078431372549,13,14.515999999999998,1.5159999999999982,17,15.334,1.6660000000000004,8,6.228999999999999,1.7710000000000008,1,3.684,2.684,2,1.21,0.79,6,4.469,1.5309999999999997,16,14.232000000000003,1.7679999999999971,4,4.383,0.383,,,,,,
2024,2023,0.6,1.0,1000,20,306,380,190,190,2.7722,0.09459999999999999,0.2490421052631579,14,18.188,4.187999999999999,17,15.395,1.6050000000000004,8,12.405000000000001,4.405000000000001,1,2.8640000000000003,1.8640000000000003,9,6.33,2.67,11,9.394,1.6059999999999999,4,6.529999999999999,2.5299999999999994,13,8.419,4.5809999999999995,3.0,1.561,1.439,,,
2025,2024,0.6,1.0,1000,20,380,380,190,190,2.179,0.13775,0.2863631578947368,3,6.037999999999999,3.0379999999999994,2,6.935999999999999,4.935999999999999,8,4.943,3.0570000000000004,5,4.179999999999999,0.8200000000000012,15,17.532,2.532,16,12.677000000000001,3.3229999999999986,9,10.42,1.42,7,6.788,0.21199999999999974,6.0,8.554000000000002,2.554000000000002,14.0,10.123000000000003,3.876999999999997
2023,2022,0.6,0.995,1000,18,306,306,153,153,2.1513333333333335,0.15094444444444444,0.2401699346405229,13,14.604,1.6039999999999992,17,15.45,1.5500000000000007,8,6.2989999999999995,1.7010000000000005,1,3.7250000000000005,2.7250000000000005,2,1.1909999999999998,0.8090000000000002,6,4.296,1.7039999999999997,16,14.117999999999999,1.8820000000000014,4,4.398000000000001,0.3980000000000006,,,,,,
2024,2023,0.6,0.995,1000,20,306,380,190,190,2.8291999999999997,0.0931,0.24784736842105262,14,18.233,4.2330000000000005,17,15.331,1.6690000000000005,8,12.604,4.603999999999999,1,2.7739999999999996,1.7739999999999996,9,6.19,2.8099999999999996,11,9.343000000000002,1.6569999999999983,4,6.688000000000001,2.6880000000000006,13,8.47,4.529999999999999,3.0,1.5590000000000004,1.4409999999999996,,,
2025,2024,0.6,0.995,1000,20,380,380,190,190,2.1574,0.14055,0.28667894736842103,3,6.149,3.149,2,6.911,4.911,8,4.8839999999999995,3.1160000000000005,5,4.1290000000000004,0.8709999999999996,15,17.443000000000005,2.443000000000005,16,12.652,3.3480000000000008,9,10.135000000000002,1.1350000000000016,7,6.913000000000001,0.08699999999999886,6.0,8.384,2.3840000000000003,14.0,10.296000000000001,3.703999999999999
2023,2022,0.6,0.99,1000,18,306,306,153,153,2.1377777777777776,0.15688888888888888,0.24230718954248365,13,14.661000000000001,1.6610000000000014,17,15.450000000000001,1.549999999999999,8,6.379999999999999,1.620000000000001,1,3.681,2.681,2,1.159,0.841,6,4.471000000000001,1.528999999999999,16,14.24,1.7599999999999998,4,4.311,0.31099999999999994,,,,,,
2024,2023,0.6,0.99,1000,20,306,380,190,190,2.7927999999999997,0.09475,0.2495421052631579,14,18.2,4.199999999999999,17,15.222999999999999,1.777000000000001,8,12.559000000000001,4.559000000000001,1,2.8150000000000004,1.8150000000000004,9,6.2170000000000005,2.7829999999999995,11,9.364000000000003,1.6359999999999975,4,6.719999999999999,2.719999999999999,13,8.685,4.3149999999999995,3.0,1.4989999999999994,1.5010000000000006,,,
2025,2024,0.6,0.99,1000,20,380,380,190,190,2.2183000000000006,0.13995,0.2866157894736842,3,6.033000000000001,3.0330000000000013,2,6.9060000000000015,4.9060000000000015,8,4.908999999999998,3.091000000000002,5,4.210999999999999,0.7890000000000006,15,17.483,2.4830000000000005,16,12.559,3.4410000000000007,9,10.340000000000002,1.3400000000000016,7,6.824000000000001,0.17599999999999927,6.0,8.653000000000002,2.6530000000000022,14.0,9.835,4.164999999999999
2023,2022,0.6,0.985,1000,18,306,306,153,153,2.1508888888888884,0.15788888888888888,0.2404967320261438,13,14.522,1.5220000000000002,17,15.475,1.5250000000000004,8,6.159,1.8410000000000002,1,3.7629999999999995,2.7629999999999995,2,1.184,0.8160000000000001,6,4.437000000000001,1.5629999999999988,16,14.314000000000002,1.6859999999999982,4,4.544000000000001,0.5440000000000014,,,,,,
2024,2023,0.6,0.985,1000,20,306,380,190,190,2.7835,0.08745,0.25042631578947366,14,18.166,4.166,17,15.237,1.763,8,12.456,4.4559999999999995,1,2.896,1.896,9,6.273,2.7270000000000003,11,9.246000000000002,1.7539999999999978,4,6.658999999999999,2.658999999999999,13,8.572,4.428000000000001,3.0,1.439,1.561,,,
2025,2024,0.6,0.985,1000,20,380,380,190,190,2.2098,0.13925,0.28410526315789475,3,6.138000000000001,3.138000000000001,2,6.943,4.943,8,5.039,2.9610000000000003,5,4.178999999999999,0.8210000000000006,15,17.451,2.4510000000000005,16,12.366999999999997,3.6330000000000027,9,10.198000000000002,1.1980000000000022,7,6.760999999999999,0.23900000000000077,6.0,8.568,2.5679999999999996,14.0,10.146,3.853999999999999
2023,2022,0.6,0.98,1000,18,306,306,153,153,2.1345555555555555,0.16205555555555556,0.24083660130718954,13,14.548,1.548,17,15.48,1.5199999999999996,8,6.087,1.9130000000000003,1,3.6270000000000002,2.6270000000000002,2,1.2139999999999997,0.7860000000000003,6,4.427999999999999,1.572000000000001,16,14.237,1.763,4,4.489,0.4889999999999999,,,,,,
2024,2023,0.6,0.98,1000,20,306,380,190,190,2.8078999999999996,0.09090000000000001,0.2514,14,18.099,4.099,17,15.305,1.6950000000000003,8,12.526999999999997,4.5269999999999975,1,2.93,1.9300000000000002,9,6.146999999999999,2.8530000000000006,11,9.517000000000001,1.4829999999999988,4,6.7490000000000006,2.7490000000000006,13,8.604000000000001,4.395999999999999,3.0,1.441,1.559,,,
2025,2024,0.6,0.98,1000,20,380,380,190,190,2.2203,0.14145000000000002,0.2870263157894737,3,6.272,3.2720000000000002,2,6.802,4.802,8,4.8180000000000005,3.1819999999999995,5,4.3229999999999995,0.6770000000000005,15,17.46,2.460000000000001,16,12.481,3.519,9,10.288,1.2880000000000003,7,6.805,0.19500000000000028,6.0,8.575000000000001,2.575000000000001,14.0,10.066,3.9339999999999993
2023,2022,0.6,0.97,1000,18,306,306,153,153,2.168,0.15466666666666665,0.24052287581699347,13,14.699,1.6989999999999998,17,15.505,1.4949999999999992,8,6.196,1.8040000000000003,1,3.702,2.702,2,1.1929999999999998,0.8070000000000002,6,4.343999999999999,1.6560000000000006,16,14.163000000000002,1.836999999999998,4,4.385,0.3849999999999998,,,,,,
2024,2023,0.6,0.97,1000,20,306,380,190,190,2.798,0.0906,0.24938947368421052,14,18.058,4.058,17,15.204,1.7959999999999994,8,12.546,4.545999999999999,1,2.911,1.911,9,6.124999999999999,2.875000000000001,11,9.442,1.5579999999999998,4,6.659,2.659,13,8.454999999999998,4.545000000000002,3.0,1.48,1.52,,,
2025,2024,0.6,0.97,1000,20,380,380,190,190,2.2203000000000004,0.14184999999999998,0.28626842105263156,3,6.045999999999999,3.0459999999999994,2,6.921,4.921,8,4.641999999999999,3.3580000000000014,5,4.315999999999999,0.684000000000001,15,17.52,2.5199999999999996,16,12.591999999999999,3.4080000000000013,9,10.246000000000002,1.2460000000000022,7,6.795999999999999,0.20400000000000063,6.0,8.723999999999998,2.7239999999999984,14.0,10.084000000000001,3.9159999999999986
2023,2022,0.6,0.95,1000,18,306,306,153,153,2.151777777777778,0.16233333333333333,0.23724183006535948,13,14.578,1.5779999999999994,17,15.683,1.3170000000000002,8,6.148999999999999,1.8510000000000009,1,3.549,2.549,2,1.2,0.8,6,4.3950000000000005,1.6049999999999995,16,14.193999999999999,1.806000000000001,4,4.495,0.4950000000000001,,,,,,
2024,2023,0.6,0.95,1000,20,306,380,190,190,2.777399999999999,0.0905,0.25153157894736844,14,18.039,4.0390000000000015,17,15.130999999999998,1.8690000000000015,8,12.386,4.385999999999999,1,2.9539999999999997,1.9539999999999997,9,6.254,2.7460000000000004,11,9.681000000000001,1.318999999999999,4,6.914000000000001,2.9140000000000006,13,8.466000000000001,4.533999999999999,3.0,1.4849999999999999,1.5150000000000001,,,
2025,2024,0.6,0.95,1000,20,380,380,190,190,2.2323,0.14170000000000005,0.2853157894736842,3,5.914999999999999,2.914999999999999,2,6.893,4.893,8,4.623999999999999,3.3760000000000012,5,4.288,0.7119999999999997,15,17.513,2.5130000000000017,16,12.495,3.505000000000001,9,10.297,1.2970000000000006,7,6.784,0.2160000000000002,6.0,8.836000000000002,2.836000000000002,14.0,10.104,3.896000000000001
2023,2022,0.7,1.0,1000,18,306,306,153,153,2.2045555555555563,0.15716666666666668,0.24274509803921568,13,14.553,1.5530000000000008,17,15.193,1.8070000000000004,8,5.912,2.088,1,4.253,3.253,2,1.134,0.8660000000000001,6,4.603999999999999,1.3960000000000008,16,14.236,1.7639999999999993,4,4.416,0.41600000000000037,,,,,,
2024,2023,0.7,1.0,1000,20,306,380,190,190,2.8775000000000004,0.08975,0.2496578947368421,14,18.044,4.0440000000000005,17,15.378,1.6219999999999999,8,12.527000000000001,4.527000000000001,1,2.732,1.7320000000000002,9,5.768999999999999,3.2310000000000008,11,9.276000000000002,1.7239999999999984,4,7.0360000000000005,3.0360000000000005,13,8.341999999999999,4.658000000000001,3.0,1.5190000000000001,1.4809999999999999,,,
